timestamp,gpu,mode,distribution,kernel,format,bits,exponent_bits,mantissa_bits,arithmetic_type,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,iterations,sample_count,median_ms,minimum_ms,maximum_ms,all_valid
2026-08-15T17:16:54Z,NVIDIA H200 NVL,screen,uniform_0_1,gemv,raw_fp64,64,11,52,fp64,natural,thread_packet,2,128,1,1,2,none,raw,natural/thread_packet/x2/raw,16384,1024,1024,134348800,134348800,0,1024,256,3,131,3,0.037907786041725684,0.037858930252890548,0.03797667263118365,1
2026-08-15T17:16:54Z,NVIDIA H200 NVL,screen,uniform_0_1,gemv,raw_fp64,64,11,52,fp64,natural,thread_packet,4,128,1,1,4,none,raw,natural/thread_packet/x4/raw,16384,1024,1024,134348800,134348800,0,1024,256,3,114,3,0.041818949214199132,0.041807718444288822,0.041959298284430256,1
2026-08-15T17:16:54Z,NVIDIA H200 NVL,screen,uniform_0_1,gemv,raw_fp64,64,11,52,fp64,natural,thread_packet,8,128,1,1,8,none,raw,natural/thread_packet/x8/raw,16384,1024,1024,134348800,134348800,0,1024,256,3,62,3,0.079950970988119804,0.079857549359721516,0.080169808480047414,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,direct_branchy,dense/cooperative_shuffle/x16/direct_branchy,16777216,0,1,8388608,8388608,0,512,256,3,89,3,0.0538729014021627,0.053784809755475331,0.05388944068651521,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,fixed_integer,dense/cooperative_shuffle/x16/fixed_integer,16777216,0,1,8388608,8388608,0,512,256,3,127,3,0.037547592103011965,0.037541794964647671,0.037558424191212088,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,full_lut_global,dense/cooperative_shuffle/x16/full_lut_global,16777216,0,1,8388608,8388608,16,512,256,3,133,3,0.035618165381868981,0.035610708078943697,0.035622015931552516,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,full_lut_shared,dense/cooperative_shuffle/x16/full_lut_shared,16777216,0,1,8388608,8388608,16,512,256,3,132,3,0.035974545912309128,0.035970182129831024,0.035998059041572342,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,scalar,1,32,1,1,1,none,direct_branchy,dense/scalar/x1/direct_branchy,16777216,0,1,8388608,8388608,0,512,256,3,87,3,0.055753932602104102,0.055737380323738886,0.05577158653873137,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,scalar,1,32,1,1,1,none,fixed_integer,dense/scalar/x1/fixed_integer,16777216,0,1,8388608,8388608,0,512,256,3,131,3,0.036036640633153552,0.036012212738735984,0.036057894466487508,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,dense,scalar,1,32,1,1,1,none,full_lut_global,dense/scalar/x1/full_lut_global,16777216,0,1,8388608,8388608,16,512,256,3,121,3,0.039230941740934513,0.039224329073567037,0.039275902361909219,1
