format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
bf16_e8m7,gemv,uniform_0_1,full_high_l2_x8,8,5,1.0306462441646456,11.2,0,0.1243404145177
bf16_e8m7,gemv,uniform_0_1,subnormal_global_x8,8,5,0.9198426711501853,13.0,0,0.08276739782878313
bf16_e8m7,gemv,uniform_0_1,word_branchy_x8,8,5,0.9060615394420842,14.0,0,0.13062888648484294
bf16_e8m7,gemv,uniform_0_1,full_high_l2_x1,1,5,0.9059501018254382,14.0,0,0.13309656394080088
bf16_e8m7,gemv,uniform_0_1,word_branchy_x4,4,5,0.8869713591925723,14.6,0,0.14416964211394934
bf16_e8m7,gemv,uniform_0_1,subnormal_shared_x8,8,5,0.8678817109916538,15.8,0,0.12235525067736285
bf16_e8m7,gemv,uniform_0_1,word_branchy_x1,1,5,0.7775983228601446,14.6,0,0.12375392916374667
bf16_e8m7,gemv,uniform_0_1,word_masked_x4,4,5,0.5494650680260005,17.8,0,0.08097605955777465
bf16_e8m7,gemv,uniform_0_1,word_masked_x8,8,5,0.533768755088671,18.0,0,0.1716092631718967
bf16_e8m7,gemv,uniform_0_1,word_masked_x1,1,5,0.4981478632364605,18.6,0,0.19214794458115048
e11m20,dot,normal_0_1,prefix_word_x4,4,5,1.3801371297073752,2.2,1,0.055722945139917476
e11m20,dot,normal_0_1,generic_x4,4,5,1.3800623085023314,2.4,2,0.0790894739647263
e11m20,dot,normal_0_1,prefix_word_x8,8,5,1.3205866091502656,5.4,0,0.030660805238824692
e11m20,dot,normal_0_1,generic_x8,8,5,1.320338822705488,5.6,1,0.04535209898031068
e11m20,dot,normal_0_1,generic_x2,2,5,1.3089745333076412,3.4,1,0.043145213731628135
e11m20,dot,normal_0_1,prefix_word_x2,2,5,1.3089164757466432,3.6,0,0.04996981994838517
e11m20,dot,normal_0_1,prefix_word_x1,1,5,1.2044579921305834,6.6,0,0.04052333924776415
e11m20,dot,normal_0_1,generic_x1,1,5,1.2043338697480934,6.8,0,0.05299711709276637
e11m20,dot,uniform_0_1,prefix_word_x4,4,5,1.3803784296312058,2.2,2,0.06114796885726477
