distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e3m12,gemv,1024,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.005869401812185854,0.7274750693342589,0.26919678424095367
uniform_0_1,e3m12,gemv,4096,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.01235242703622358,0.626713546980655,0.20892802714431827
uniform_0_1,e3m12,gemv,16384,1024,subnormal_global_x4,subnormal_high_lut,global,shift_mask,4,0.038470185437456235,1.1318839200530033,0.9921269963421904
uniform_0_1,e3m12,gemv,65536,1024,subnormal_global_x8,subnormal_high_lut,global,shift_mask,8,0.15010747042569247,0.9999612385937824,0.11490532061930854
normal_0_1,e3m28,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.0045842981318062175,0.9475844925560123,0.02120413004845526
normal_0_1,e3m28,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.004931778067525005,0.944221848632942,0.008305564458929203
normal_0_1,e3m28,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.010159987388936672,0.9281821110729979,0.12045998703029721
normal_0_1,e3m28,dot,16777216,1,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.07378191947937011,0.9924452292034877,0.16217718104889717
normal_0_1,e3m28,dot,134217728,1,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.49717573965749434,1.0128807653610044,0.07613688037080926
uniform_0_1,e3m28,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004579105502166873,0.9487437994725924,0.029557464212808332
uniform_0_1,e3m28,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.004930851975204802,0.9426224051099761,0.007565660456743586
uniform_0_1,e3m28,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.010165995306588295,0.9265928010877584,0.09911167627918183
uniform_0_1,e3m28,dot,16777216,1,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.07380625753119441,0.9922432627946499,0.11808038979985488
uniform_0_1,e3m28,dot,134217728,1,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.49770942811043034,1.0118246196854244,0.12438317458458148
normal_0_1,e3m28,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.004128528236198792,0.8118024781944185,0.07915303087800708
normal_0_1,e3m28,gemv,1024,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.00709212910045277,0.6028633574026013,0.1593012411574722
normal_0_1,e3m28,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.018782269111453413,0.41258853249157074,0.2283176362480096
normal_0_1,e3m28,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.06807496514118894,0.6394221230099586,0.10708745900200221
normal_0_1,e3m28,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.2541255627648305,0.590951964694975,0.15159885873267995
uniform_0_1,e3m28,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.004127876546852377,0.8117276058775591,0.09070778679269119
uniform_0_1,e3m28,gemv,1024,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.007092953591585591,0.6031175839196342,0.16661027233546202
uniform_0_1,e3m28,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.01879158528289153,0.4149054862920684,0.254428736503606
uniform_0_1,e3m28,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.06822831797045331,0.6383472778991337,0.10571464275546674
uniform_0_1,e3m28,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.2546880043159097,0.5903052875113826,0.16202695362441366
normal_0_1,fp16_e5m10,dot,4096,1,native_half2_x2,native_packed,none,shift_mask,2,0.004396596546262924,0.9880462550427971,0.021713042172271806
normal_0_1,fp16_e5m10,dot,65536,1,native_half2_x4,native_packed,none,shift_mask,4,0.0047099459575922,0.9888246814682937,0.06940595730288533
normal_0_1,fp16_e5m10,dot,1048576,1,native_half2_x8,native_packed,none,shift_mask,8,0.0062437657064676666,1.5093693088946554,0.19416435272683852
normal_0_1,fp16_e5m10,dot,16777216,1,native_half2_x4,native_packed,none,shift_mask,4,0.025899506595036755,2.828776819905067,0.07623956779350381
normal_0_1,fp16_e5m10,dot,134217728,1,native_half2_x8,native_packed,none,shift_mask,8,0.13558457348797773,3.714578012440442,0.07106971759952484
uniform_0_1,fp16_e5m10,dot,4096,1,native_half2_x2,native_packed,none,shift_mask,2,0.004396125906056791,0.9881249694136652,0.012200960257241187
uniform_0_1,fp16_e5m10,dot,65536,1,native_half2_x4,native_packed,none,shift_mask,4,0.004706702097481777,0.987844161188901,0.07635428857817715
uniform_0_1,fp16_e5m10,dot,1048576,1,native_half2_x8,native_packed,none,shift_mask,8,0.006236140142407334,1.5127038481624917,0.22639068430233453
uniform_0_1,fp16_e5m10,dot,16777216,1,native_half2_x4,native_packed,none,shift_mask,4,0.025877495909301964,2.8313633283753417,0.07958069734133187
uniform_0_1,fp16_e5m10,dot,134217728,1,native_half2_x8,native_packed,none,shift_mask,8,0.1356008563722883,3.7149656069808077,0.08317276473898297
normal_0_1,fp16_e5m10,gemv,256,1024,native_half2_x2,native_packed,none,shift_mask,2,0.003345227521620871,1.0017698255789154,0.4018791889387461
normal_0_1,fp16_e5m10,gemv,1024,1024,native_half2_x4,native_packed,none,shift_mask,4,0.003745314835277622,1.136864278040295,0.031028969149530558
normal_0_1,fp16_e5m10,gemv,4096,1024,native_half2_x8,native_packed,none,shift_mask,8,0.005737899141223433,1.3587389075113687,0.0434708584990237
normal_0_1,fp16_e5m10,gemv,16384,1024,native_half2_x4,native_packed,none,shift_mask,4,0.014765401176326182,2.9480079561766104,2.5101417500234753
normal_0_1,fp16_e5m10,gemv,65536,1024,native_half2_x8,native_packed,none,shift_mask,8,0.054814765812347295,2.7396472149996853,0.16214675547441326
uniform_0_1,fp16_e5m10,gemv,256,1024,native_half2_x2,native_packed,none,shift_mask,2,0.003343745602684838,1.002177941084276,0.3595854624692581
uniform_0_1,fp16_e5m10,gemv,1024,1024,native_half2_x4,native_packed,none,shift_mask,4,0.0037444839618302798,1.1413168164970657,0.03515177555279484
uniform_0_1,fp16_e5m10,gemv,4096,1024,native_half2_x8,native_packed,none,shift_mask,8,0.005734799416092735,1.3574101951153101,0.048710632155861806
uniform_0_1,fp16_e5m10,gemv,16384,1024,native_half2_x4,native_packed,none,shift_mask,4,0.015172604816715892,2.86889539413357,3.925906315932415
uniform_0_1,fp16_e5m10,gemv,65536,1024,native_half2_x8,native_packed,none,shift_mask,8,0.05479042373434471,2.7409582487252946,0.20120265189804623
normal_0_1,fp32_e8m23,dot,4096,1,native_float2_x2,native_packed,none,shift_mask,2,0.0044354256765309005,0.9793603842303659,0.024476974085839785
normal_0_1,fp32_e8m23,dot,65536,1,native_float4_x4,native_packed,none,shift_mask,4,0.004732527040146492,0.9835754361949034,0.025934119216972147
normal_0_1,fp32_e8m23,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.006617261482788636,1.4259387842642721,0.35840705709388576
normal_0_1,fp32_e8m23,dot,16777216,1,native_float4_x4,native_packed,none,shift_mask,4,0.04044951068030463,1.8102911558959744,0.11307455535263793
normal_0_1,fp32_e8m23,dot,134217728,1,native_float4_x4,native_packed,none,shift_mask,4,0.25393844863115733,1.983052684658939,0.09782420374544844
uniform_0_1,fp32_e8m23,dot,4096,1,native_float4_x4,native_packed,none,shift_mask,4,0.004431910950177941,0.9801649653432359,0.05313747186592272
uniform_0_1,fp32_e8m23,dot,65536,1,native_float4_x4,native_packed,none,shift_mask,4,0.00473277029153463,0.9809452922462664,0.012596862327969822
uniform_0_1,fp32_e8m23,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.006603776114327567,1.4270247733166435,0.29568072872785045
uniform_0_1,fp32_e8m23,dot,16777216,1,native_float4_x4,native_packed,none,shift_mask,4,0.04005868057782784,1.8170480409524297,0.03308648267025668
uniform_0_1,fp32_e8m23,dot,134217728,1,native_float4_x4,native_packed,none,shift_mask,4,0.25359241033004504,1.9847197052018097,0.08744593800963259
normal_0_1,fp32_e8m23,gemv,256,1024,native_float2_x2,native_packed,none,shift_mask,2,0.0033456952753976718,1.0019415299748187,0.025451787602844944
normal_0_1,fp32_e8m23,gemv,1024,1024,native_float2_x2,native_packed,none,shift_mask,2,0.0037689106846672815,1.1355227965853807,0.13444571199818
normal_0_1,fp32_e8m23,gemv,4096,1024,native_float4_x4,native_packed,none,shift_mask,4,0.006068698703982424,1.2821329920436126,0.3034904582394371
normal_0_1,fp32_e8m23,gemv,16384,1024,native_float4_x4,native_packed,none,shift_mask,4,0.020949489559945474,2.080311073977053,0.3850878370560091
normal_0_1,fp32_e8m23,gemv,65536,1024,native_float4_x4,native_packed,none,shift_mask,4,0.06987155040847921,2.150731414832911,0.2305469746144979
uniform_0_1,fp32_e8m23,gemv,256,1024,native_float2_x2,native_packed,none,shift_mask,2,0.003345068772795565,1.0021973845100873,0.01904875567940771
uniform_0_1,fp32_e8m23,gemv,1024,1024,native_float2_x2,native_packed,none,shift_mask,2,0.003767867704053541,1.1304761500562426,0.13131616334597793
uniform_0_1,fp32_e8m23,gemv,4096,1024,native_float4_x4,native_packed,none,shift_mask,4,0.006051055531937078,1.283661049616923,0.2035333924923034
uniform_0_1,fp32_e8m23,gemv,16384,1024,native_float4_x4,native_packed,none,shift_mask,4,0.020855963139410613,2.0876318158270712,0.22369492830495766
uniform_0_1,fp32_e8m23,gemv,65536,1024,native_float4_x4,native_packed,none,shift_mask,4,0.06972755165987236,2.1538631223905367,0.17372295126692733
normal_0_1,fp8_e4m3,dot,4096,1,native_half2_x4,native_half2,none,shift_mask,4,0.00443125322704825,0.9802254296108299,0.04265228663973878
normal_0_1,fp8_e4m3,dot,65536,1,native_float4_x4,native_packed,none,shift_mask,4,0.004636776088472194,1.004597053143815,0.028717589558940423
normal_0_1,fp8_e4m3,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.005982375283647251,1.5746273942541449,0.3799899509283257
normal_0_1,fp8_e4m3,dot,16777216,1,native_half2_x8,native_half2,none,shift_mask,8,0.01819861549367363,4.003144886078747,0.14541495476580613
normal_0_1,fp8_e4m3,dot,134217728,1,native_float4_x8,native_packed,none,shift_mask,8,0.0972223597646549,5.1762139251771835,0.19812156250998944
uniform_0_1,fp8_e4m3,dot,4096,1,native_half2_x4,native_half2,none,shift_mask,4,0.004438053917240452,0.9787553805642946,0.013482024753524604
uniform_0_1,fp8_e4m3,dot,65536,1,native_half2_x4,native_half2,none,shift_mask,4,0.004639220037380186,1.0008735408991913,0.05561038885894764
uniform_0_1,fp8_e4m3,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.005983214051354993,1.5767344614996937,0.3884898443572271
uniform_0_1,fp8_e4m3,dot,16777216,1,native_float4_x8,native_packed,none,shift_mask,8,0.018282823016576855,4.008003821969198,0.20640406700250863
uniform_0_1,fp8_e4m3,dot,134217728,1,native_float4_x8,native_packed,none,shift_mask,8,0.09749626334196602,5.165709211494806,0.1373178270615478
normal_0_1,fp8_e4m3,gemv,256,1024,native_half2_x4,native_half2,none,shift_mask,4,0.003337212682538374,1.0042272607223146,0.016487665358401935
normal_0_1,fp8_e4m3,gemv,1024,1024,native_half2_x4,native_half2,none,shift_mask,4,0.003642097991438493,1.1739990309304655,0.16456227709559243
normal_0_1,fp8_e4m3,gemv,4096,1024,native_float4_x8,native_packed,none,shift_mask,8,0.00548174547958911,1.4168858658973356,0.23043994141346338
normal_0_1,fp8_e4m3,gemv,16384,1024,native_half2_x8,native_half2,none,shift_mask,8,0.013576546678031657,3.20748060597973,0.23718751213083208
normal_0_1,fp8_e4m3,gemv,65536,1024,native_float4_x8,native_packed,none,shift_mask,8,0.050082200171611566,2.9987116178178015,0.09968790857149336
uniform_0_1,fp8_e4m3,gemv,256,1024,native_half2_x4,native_half2,none,shift_mask,4,0.00333688380697969,1.0041171941343268,0.02654175015549983
uniform_0_1,fp8_e4m3,gemv,1024,1024,native_half2_x4,native_half2,none,shift_mask,4,0.003640379373562936,1.1737213345579212,0.14308691892997216
uniform_0_1,fp8_e4m3,gemv,4096,1024,native_half2_x8,native_half2,none,shift_mask,8,0.005482286200465926,1.4122712566731053,0.20771789811563923
uniform_0_1,fp8_e4m3,gemv,16384,1024,native_float4_x8,native_packed,none,shift_mask,8,0.013572234129294371,3.2077220063782197,0.24960421418335338
uniform_0_1,fp8_e4m3,gemv,65536,1024,native_half2_x8,native_half2,none,shift_mask,8,0.05007357745847075,3.0013433777815273,0.12630050248206773
normal_0_1,fp8_e5m2,dot,4096,1,native_float4_x4,native_packed,none,shift_mask,4,0.004438045153294012,0.9787822912470371,0.008022106607155568
normal_0_1,fp8_e5m2,dot,65536,1,native_half2_x4,native_half2,none,shift_mask,4,0.004637668330016383,1.0025996379843103,0.02973630557743768
normal_0_1,fp8_e5m2,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.005983867546437318,1.5761096073879572,0.3355906029334878
normal_0_1,fp8_e5m2,dot,16777216,1,native_float4_x8,native_packed,none,shift_mask,8,0.01836782288782805,3.98940075372866,0.17255833230502585
normal_0_1,fp8_e5m2,dot,134217728,1,native_half2_x8,native_half2,none,shift_mask,8,0.0977403704325358,5.152829616623858,0.21086723713831165
uniform_0_1,fp8_e5m2,dot,4096,1,native_half2_x4,native_half2,none,shift_mask,4,0.00443796131923985,0.9787788575922123,0.016309711245313704
uniform_0_1,fp8_e5m2,dot,65536,1,native_float4_x4,native_packed,none,shift_mask,4,0.004634675659051462,1.0017345358522014,0.010245575716090234
uniform_0_1,fp8_e5m2,dot,1048576,1,native_float4_x8,native_packed,none,shift_mask,8,0.005977203560461163,1.5760603735670051,0.36856326509618476
uniform_0_1,fp8_e5m2,dot,16777216,1,native_float4_x8,native_packed,none,shift_mask,8,0.01836062168729478,3.9910121375734104,0.1511217239862382
uniform_0_1,fp8_e5m2,dot,134217728,1,native_float4_x8,native_packed,none,shift_mask,8,0.09766842189588044,5.157652071018081,0.07564669587802401
normal_0_1,fp8_e5m2,gemv,256,1024,native_half2_x4,native_half2,none,shift_mask,4,0.0033369918697136493,1.0043865740421725,0.007951677520918878
normal_0_1,fp8_e5m2,gemv,1024,1024,native_float4_x4,native_packed,none,shift_mask,4,0.003641894594686688,1.1744719687246328,0.20396331264756146
normal_0_1,fp8_e5m2,gemv,4096,1024,native_float4_x8,native_packed,none,shift_mask,8,0.00547784200303491,1.4153333802068564,0.24259713824030324
normal_0_1,fp8_e5m2,gemv,16384,1024,native_float4_x8,native_packed,none,shift_mask,8,0.013597114839702072,3.2010910349293766,0.23762065643216831
normal_0_1,fp8_e5m2,gemv,65536,1024,native_float4_x8,native_packed,none,shift_mask,8,0.050084745472875135,3.0015494557430333,0.09981365064378146
uniform_0_1,fp8_e5m2,gemv,256,1024,native_half2_x4,native_half2,none,shift_mask,4,0.003336691702774477,1.0050432619513567,0.028483579284025784
uniform_0_1,fp8_e5m2,gemv,1024,1024,native_float4_x4,native_packed,none,shift_mask,4,0.0036424037750553695,1.1724085833871773,0.18291717060563206
uniform_0_1,fp8_e5m2,gemv,4096,1024,native_half2_x8,native_half2,none,shift_mask,8,0.005476728918517164,1.4134152201322474,0.28676448844831554
uniform_0_1,fp8_e5m2,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01330193711484286,3.2732738235152827,0.04461935726592995
uniform_0_1,fp8_e5m2,gemv,65536,1024,native_half2_x8,native_half2,none,shift_mask,8,0.05009487313284001,2.997973643405159,0.08039511916398825
