format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
e10m21,dot,normal_0_1,word_branchy_x2,2,5,1.1372997434643979,5.8,0,0.08176912666145227
e10m21,dot,normal_0_1,prefix_global_x1,1,5,1.0940661446432571,9.0,0,0.1035308068868356
e10m21,dot,normal_0_1,generic_x4,4,5,1.0714668724196619,9.4,0,0.0670316930919522
e10m21,dot,normal_0_1,generic_x8,8,5,1.0337630336106327,11.4,0,0.08440365053963829
e10m21,dot,normal_0_1,generic_x2,2,5,1.0105100432481215,9.8,0,0.12496737647997361
e10m21,dot,normal_0_1,prefix_shared_x8,8,5,0.9980701900579108,12.0,0,0.10229824045023947
e10m21,dot,normal_0_1,prefix_shared_x4,4,5,0.9919602276177978,12.6,0,0.07713128884476049
e10m21,dot,normal_0_1,prefix_shared_x2,2,5,0.960912803771963,14.0,0,0.057919986943710075
e10m21,dot,normal_0_1,word_branchy_x1,1,5,0.9597662618303184,9.8,0,0.05962891374834531
e10m21,dot,normal_0_1,generic_x1,1,5,0.9011860959716957,11.6,0,0.032911879099689643
e10m21,dot,normal_0_1,word_masked_x2,2,5,0.8316969899162072,11.6,1,0.0634923037022531
e10m21,dot,normal_0_1,word_masked_x4,4,5,0.8220020494394134,15.4,0,0.06902567137092569
e10m21,dot,normal_0_1,prefix_shared_x1,1,5,0.810259756051994,16.8,0,0.05544046103759435
e10m21,dot,normal_0_1,word_masked_x8,8,5,0.8078744711166173,16.0,0,0.10058662359294718
e10m21,dot,normal_0_1,word_masked_x1,1,5,0.7909126031971,13.0,1,0.049767310828103706
e10m21,dot,uniform_0_1,prefix_global_x4,4,5,1.2196794659677266,5.0,0,0.032057410237704274
e10m21,dot,uniform_0_1,prefix_global_x2,2,5,1.219428879875319,4.8,2,0.056319344105904764
e10m21,dot,uniform_0_1,word_branchy_x4,4,5,1.18400574987351,6.8,0,0.023615612730414254
e10m21,dot,uniform_0_1,word_branchy_x8,8,5,1.1768683656455063,7.2,1,0.07492813924534883
e10m21,dot,uniform_0_1,prefix_global_x8,8,5,1.157817084630007,7.6,0,0.027209564100661533
e10m21,dot,uniform_0_1,word_branchy_x2,2,5,1.1359045677814104,6.0,0,0.09178771969179578
e10m21,dot,uniform_0_1,prefix_global_x1,1,5,1.1014041037656297,8.4,0,0.0519720163642252
e10m21,dot,uniform_0_1,generic_x4,4,5,1.0694584877486317,10.4,0,0.072629965283577
e10m21,dot,uniform_0_1,generic_x8,8,5,1.0315589318590908,11.4,0,0.05828300821812247
e10m21,dot,uniform_0_1,generic_x2,2,5,1.0099491060950951,9.8,0,0.05762391235949041
e10m21,dot,uniform_0_1,prefix_shared_x8,8,5,0.99952510357017,11.8,0,0.08573785290904701
e10m21,dot,uniform_0_1,prefix_shared_x4,4,5,0.9907341814481407,12.6,0,0.061732904941728534
e10m21,dot,uniform_0_1,prefix_shared_x2,2,5,0.9596875351118168,14.0,0,0.05209546811285587
e10m21,dot,uniform_0_1,word_branchy_x1,1,5,0.9582206618402856,9.6,0,0.050270456723788645
e10m21,dot,uniform_0_1,generic_x1,1,5,0.8993117690290123,11.6,0,0.03991542616002226
e10m21,dot,uniform_0_1,word_masked_x2,2,5,0.8300520721460803,11.8,1,0.06578979525018383
e10m21,dot,uniform_0_1,word_masked_x4,4,5,0.8205250574922845,15.2,0,0.08608190308557104
e10m21,dot,uniform_0_1,prefix_shared_x1,1,5,0.8098048370853893,16.8,0,0.06249884983453243
e10m21,dot,uniform_0_1,word_masked_x8,8,5,0.8062440983637043,16.0,0,0.09669722899468489
e10m21,dot,uniform_0_1,word_masked_x1,1,5,0.7894674564799108,13.2,1,0.08548767913199012
e10m21,gemv,normal_0_1,prefix_global_x2,2,5,0.9689153453867374,2.2,1,0.06864475743009155
e10m21,gemv,normal_0_1,prefix_global_x8,8,5,0.9341105247666119,4.6,2,0.10897806326190276
e10m21,gemv,normal_0_1,prefix_global_x4,4,5,0.8865245336365304,5.4,1,0.11514451640227846
e10m21,gemv,normal_0_1,word_branchy_x2,2,5,0.8544855170238426,5.4,0,0.1610330401492723
e10m21,gemv,normal_0_1,word_branchy_x4,4,5,0.8484806073126943,6.4,0,0.18263025444090775
e10m21,gemv,normal_0_1,word_branchy_x8,8,5,0.8461320216454721,7.2,0,0.10274976856018056
e10m21,gemv,normal_0_1,prefix_shared_x2,2,5,0.8190914176317194,7.8,0,0.22994901491261466
e10m21,gemv,normal_0_1,prefix_global_x1,1,5,0.7631545980464554,8.8,0,0.0753072357204689
e10m21,gemv,normal_0_1,word_branchy_x1,1,5,0.7364468244895571,9.2,1,0.07051899552708293
e10m21,gemv,normal_0_1,generic_x4,4,5,0.7023871157427715,11.0,0,0.1982884055556343
e10m21,gemv,normal_0_1,prefix_shared_x8,8,5,0.6927766366833183,11.6,0,0.12315160624565712
e10m21,gemv,normal_0_1,generic_x2,2,5,0.6742218011762681,12.2,0,0.06729114016978469
e10m21,gemv,normal_0_1,generic_x8,8,5,0.6708526083353646,12.8,0,0.07023652792666336
e10m21,gemv,normal_0_1,prefix_shared_x1,1,5,0.6691525858454912,13.2,0,0.15829398341284376
e10m21,gemv,normal_0_1,prefix_shared_x4,4,5,0.6507751791851392,12.4,0,0.10834649978323808
e10m21,gemv,normal_0_1,generic_x1,1,5,0.6021923214233558,13.0,0,0.2169321067383038
e10m21,gemv,normal_0_1,word_masked_x4,4,5,0.49770042197670317,15.6,0,0.10020348717049085
e10m21,gemv,normal_0_1,word_masked_x2,2,5,0.48137339247539124,16.4,0,0.16292091607278839
e10m21,gemv,normal_0_1,word_masked_x8,8,5,0.4792411592778698,17.2,0,0.10731662583813023
e10m21,gemv,normal_0_1,word_masked_x1,1,5,0.4415498600793689,17.6,0,0.1819344427437135
e10m21,gemv,uniform_0_1,prefix_global_x2,2,5,0.970889246712836,2.0,2,0.21841703842939306
e10m21,gemv,uniform_0_1,prefix_global_x8,8,5,0.942645473368104,4.6,2,0.13251997445745603
e10m21,gemv,uniform_0_1,prefix_global_x4,4,5,0.8911312137323278,5.0,1,0.13766686115233914
e10m21,gemv,uniform_0_1,word_branchy_x2,2,5,0.853784096040837,5.6,0,0.19641008348906794
e10m21,gemv,uniform_0_1,word_branchy_x4,4,5,0.847241316253302,6.8,0,0.13537423060472686
e10m21,gemv,uniform_0_1,word_branchy_x8,8,5,0.8465193722138302,7.0,0,0.08500208359149797
e10m21,gemv,uniform_0_1,prefix_shared_x2,2,5,0.8194018477296653,7.8,0,0.1996828128571779
e10m21,gemv,uniform_0_1,prefix_global_x1,1,5,0.7625803749646358,9.0,0,0.08198462806277479
e10m21,gemv,uniform_0_1,word_branchy_x1,1,5,0.7353983825986699,9.4,0,0.07180048500215357
e10m21,gemv,uniform_0_1,generic_x4,4,5,0.7021238272213288,11.0,0,0.19370693916742115
e10m21,gemv,uniform_0_1,prefix_shared_x8,8,5,0.6954489569688984,11.4,0,0.09261701023631037
e10m21,gemv,uniform_0_1,generic_x2,2,5,0.6735584670125772,12.2,0,0.11887676785669632
e10m21,gemv,uniform_0_1,generic_x8,8,5,0.6703289950735157,12.8,0,0.08065889570941588
e10m21,gemv,uniform_0_1,prefix_shared_x1,1,5,0.6689910603535486,13.2,0,0.15071304359296694
e10m21,gemv,uniform_0_1,prefix_shared_x4,4,5,0.6513062256518003,12.4,0,0.10977452526079107
e10m21,gemv,uniform_0_1,generic_x1,1,5,0.6015625898857205,13.0,0,0.20718422477011986
e10m21,gemv,uniform_0_1,word_masked_x4,4,5,0.49703347627183847,15.6,0,0.08584550127678328
e10m21,gemv,uniform_0_1,word_masked_x2,2,5,0.4804909141634133,16.4,0,0.1768066445722542
e10m21,gemv,uniform_0_1,word_masked_x8,8,5,0.47884879746073744,17.2,0,0.13555811238474075
e10m21,gemv,uniform_0_1,word_masked_x1,1,5,0.4416284464107374,17.6,0,0.1807506066239839
e10m5,dot,normal_0_1,full_high_l2_x8,8,5,1.4432718850675974,9.8,2,0.10382510593440429
e10m5,dot,normal_0_1,full_high_l2_x4,4,5,1.3956626164676302,8.2,0,0.11628384532093099
e10m5,dot,normal_0_1,full_high_l2_x2,2,5,1.3461384013434798,9.2,0,0.08829261879998734
e10m5,dot,normal_0_1,subnormal_global_x8,8,5,1.263484576367737,11.0,0,0.08701879070962937
e10m5,dot,normal_0_1,subnormal_shared_x4,4,5,1.2575930242377622,10.2,0,0.07018476226338656
e10m5,dot,normal_0_1,word_branchy_x8,8,5,1.249596761819877,12.0,1,0.05373476282144172
e10m5,dot,normal_0_1,subnormal_global_x4,4,5,1.2427200776272682,10.2,0,0.06558590663490518
e10m5,dot,normal_0_1,word_branchy_x4,4,5,1.2410798997908294,10.2,0,0.0810104012261278
e10m5,dot,normal_0_1,subnormal_shared_x8,8,5,1.2358250792432566,13.0,0,0.07063950738880034
e10m5,dot,normal_0_1,full_high_l2_x1,1,5,1.1654637078545373,12.2,0,0.06665043283879724
e10m5,dot,normal_0_1,word_branchy_x2,2,5,1.1623596014106155,11.0,0,0.07975672279081891
e10m5,dot,normal_0_1,subnormal_global_x2,2,5,1.1612137462466245,12.0,0,0.061773050266532355
e10m5,dot,normal_0_1,prefix_global_x4,4,5,1.1534520411081448,16.4,0,0.08993346803273844
e10m5,dot,normal_0_1,prefix_global_x8,8,5,1.1453393997802621,16.4,0,0.04610067984149823
e10m5,dot,normal_0_1,subnormal_shared_x2,2,5,1.1409788286281919,15.8,0,0.08743862981351092
e10m5,dot,normal_0_1,prefix_global_x2,2,5,1.1122164266587415,18.2,0,0.10377175537760493
e10m5,dot,normal_0_1,generic_x4,4,5,1.0973419540635798,17.8,0,0.06857650581992333
e10m5,dot,normal_0_1,generic_x8,8,5,1.0786645976564908,20.0,0,0.05803351073996698
e10m5,dot,normal_0_1,generic_x2,2,5,1.0339237805429657,16.6,0,0.07591863032362277
e10m5,dot,normal_0_1,prefix_shared_x4,4,5,1.0102897661221422,23.6,0,0.0790801299254117
e10m5,dot,normal_0_1,prefix_shared_x8,8,5,1.0073658278497764,21.2,0,0.06511064989120828
e10m5,dot,normal_0_1,prefix_global_x1,1,5,0.9830503672643552,18.2,0,0.0718541014809376
e10m5,dot,normal_0_1,subnormal_global_x1,1,5,0.9803465698023799,15.4,0,0.050469238829855774
e10m5,dot,normal_0_1,word_branchy_x1,1,5,0.979779187579874,16.4,0,0.0522577542681723
e10m5,dot,normal_0_1,prefix_shared_x2,2,5,0.97024450635696,25.6,0,0.0737811370005638
e10m5,dot,normal_0_1,subnormal_shared_x1,1,5,0.9646333606257039,20.0,0,0.06050189161864133
e10m5,dot,normal_0_1,generic_x1,1,5,0.9408984007997521,19.8,0,0.06303210254316832
e10m5,dot,normal_0_1,word_masked_x4,4,5,0.8777354771227255,23.2,0,0.10464873081679854
e10m5,dot,normal_0_1,word_masked_x2,2,5,0.8671970975612728,18.6,1,0.09223550171311226
e10m5,dot,normal_0_1,word_masked_x1,1,5,0.8423829980003482,20.0,1,0.0752592557357921
e10m5,dot,normal_0_1,word_masked_x8,8,5,0.8422761737839501,26.8,0,0.035183831320984495
e10m5,dot,normal_0_1,prefix_shared_x1,1,5,0.8207272349630708,29.0,0,0.06045748211759573
e10m5,dot,uniform_0_1,full_high_l2_x8,8,5,1.5122844469480878,9.0,3,0.10275986638030216
e10m5,dot,uniform_0_1,full_high_l2_x4,4,5,1.4573640932652778,6.6,0,0.08728173930392227
e10m5,dot,uniform_0_1,full_high_l2_x2,2,5,1.391164746514363,9.0,0,0.08453937585448495
e10m5,dot,uniform_0_1,subnormal_global_x8,8,5,1.2622546714762988,11.8,0,0.07209635104772313
e10m5,dot,uniform_0_1,subnormal_shared_x4,4,5,1.2541686802378658,11.0,0,0.0782300267782871
e10m5,dot,uniform_0_1,word_branchy_x8,8,5,1.2480465563431662,12.8,0,0.0705463792856879
e10m5,dot,uniform_0_1,subnormal_global_x4,4,5,1.2413568551972567,10.4,0,0.0702449065602277
e10m5,dot,uniform_0_1,word_branchy_x4,4,5,1.2397052922552636,10.4,0,0.06121659949859094
e10m5,dot,uniform_0_1,subnormal_shared_x8,8,5,1.236122580200116,13.0,0,0.07813030395689381
e10m5,dot,uniform_0_1,full_high_l2_x1,1,5,1.190535022164073,11.6,0,0.06456566909499828
e10m5,dot,uniform_0_1,prefix_global_x4,4,5,1.167892822034671,15.6,0,0.051841611601277204
e10m5,dot,uniform_0_1,word_branchy_x2,2,5,1.1648641602218566,11.6,0,0.0698738194838671
e10m5,dot,uniform_0_1,subnormal_global_x2,2,5,1.1594928799868576,12.2,0,0.05692590088805286
e10m5,dot,uniform_0_1,prefix_global_x8,8,5,1.153787335138207,16.4,0,0.08580015170551836
e10m5,dot,uniform_0_1,subnormal_shared_x2,2,5,1.1381050353717004,16.0,0,0.09054608888129934
e10m5,dot,uniform_0_1,prefix_global_x2,2,5,1.1253280187592631,17.8,0,0.05767784881091739
e10m5,dot,uniform_0_1,generic_x4,4,5,1.0978145889852007,18.0,0,0.06671238949342574
e10m5,dot,uniform_0_1,generic_x8,8,5,1.0776791832946662,19.8,0,0.10565309467563136
e10m5,dot,uniform_0_1,generic_x2,2,5,1.0328239061509927,17.4,0,0.06394370943942829
e10m5,dot,uniform_0_1,prefix_shared_x4,4,5,1.012766546991079,23.6,0,0.04961186900955205
e10m5,dot,uniform_0_1,prefix_shared_x8,8,5,1.010945879175498,21.4,0,0.09611666694119002
e10m5,dot,uniform_0_1,prefix_global_x1,1,5,0.9837934263597851,17.6,0,0.05980745348581256
e10m5,dot,uniform_0_1,word_branchy_x1,1,5,0.980629396439503,16.2,0,0.06176400642228309
e10m5,dot,uniform_0_1,subnormal_global_x1,1,5,0.979959739142196,16.0,0,0.0582900093521988
e10m5,dot,uniform_0_1,prefix_shared_x2,2,5,0.9710243081071938,25.6,0,0.0931505299909178
e10m5,dot,uniform_0_1,subnormal_shared_x1,1,5,0.9628249335975657,20.8,0,0.0847913217862458
e10m5,dot,uniform_0_1,generic_x1,1,5,0.9421185173826111,19.0,0,0.07788601864783347
e10m5,dot,uniform_0_1,word_masked_x4,4,5,0.8781295362508755,23.4,0,0.06449845667782064
e10m5,dot,uniform_0_1,word_masked_x2,2,5,0.8655426468009421,18.8,1,0.062134073965350145
e10m5,dot,uniform_0_1,word_masked_x1,1,5,0.8439529851099434,19.6,1,0.13716670669167105
e10m5,dot,uniform_0_1,word_masked_x8,8,5,0.8421810965627772,26.8,0,0.09098220239051485
e10m5,dot,uniform_0_1,prefix_shared_x1,1,5,0.821404967052287,28.8,0,0.046382455218680584
e10m5,gemv,normal_0_1,full_high_l2_x4,4,5,1.1807477142558551,2.4,2,0.2519010004940235
e10m5,gemv,normal_0_1,full_high_l2_x2,2,5,1.1232636988458637,3.2,0,0.15047804483847996
e10m5,gemv,normal_0_1,full_high_l2_x8,8,5,1.120600056705534,6.8,2,0.09508877515831365
e10m5,gemv,normal_0_1,full_high_l2_x1,1,5,0.9837106245741983,7.8,0,0.1955649469472429
e10m5,gemv,normal_0_1,subnormal_global_x4,4,5,0.9797130069280332,7.4,0,0.14527254737572218
e10m5,gemv,normal_0_1,subnormal_shared_x4,4,5,0.9427052341510771,11.0,0,0.20141512844115808
e10m5,gemv,normal_0_1,prefix_global_x2,2,5,0.9334699220749186,10.8,0,0.18701299891709974
e10m5,gemv,normal_0_1,subnormal_global_x8,8,5,0.9221279393011114,11.2,0,0.1532182417358346
e10m5,gemv,normal_0_1,word_branchy_x2,2,5,0.9200287017991227,10.6,0,0.10045953420810937
e10m5,gemv,normal_0_1,subnormal_global_x2,2,5,0.9150525231964208,11.8,1,0.09118588419137026
e10m5,gemv,normal_0_1,word_branchy_x8,8,5,0.9088909189721163,13.2,0,0.13631763679959955
e10m5,gemv,normal_0_1,word_branchy_x4,4,5,0.8903100784800115,13.6,0,0.13891853721811823
e10m5,gemv,normal_0_1,subnormal_shared_x2,2,5,0.888845597757572,15.8,0,0.13260219247872584
e10m5,gemv,normal_0_1,subnormal_shared_x8,8,5,0.8781521282043454,15.2,0,0.1268050584550117
e10m5,gemv,normal_0_1,prefix_shared_x2,2,5,0.8512815960977747,17.2,0,0.16803804017334645
e10m5,gemv,normal_0_1,prefix_shared_x4,4,5,0.8488329366139208,15.6,0,0.11888941916771574
e10m5,gemv,normal_0_1,prefix_global_x8,8,5,0.8376064436237622,16.8,0,0.1852620325600043
e10m5,gemv,normal_0_1,prefix_global_x4,4,5,0.8354835046800949,17.0,0,0.0966807265326786
e10m5,gemv,normal_0_1,prefix_global_x1,1,5,0.7841200823133477,17.8,0,0.10263486646433095
e10m5,gemv,normal_0_1,subnormal_global_x1,1,5,0.7812250270817224,18.4,0,0.10930424850781982
e10m5,gemv,normal_0_1,word_branchy_x1,1,5,0.7773138453166994,18.8,0,0.08395160937597017
e10m5,gemv,normal_0_1,subnormal_shared_x1,1,5,0.764915405707248,21.0,0,0.060258051166157074
e10m5,gemv,normal_0_1,prefix_shared_x1,1,5,0.7617872698005703,22.4,0,0.09287622098590256
e10m5,gemv,normal_0_1,generic_x4,4,5,0.7613528672138591,20.6,0,0.0300577971834715
e10m5,gemv,normal_0_1,generic_x2,2,5,0.7379694124065678,22.2,0,0.1317953959581391
e10m5,gemv,normal_0_1,generic_x8,8,5,0.7179850689963887,23.6,0,0.0914507959338419
e10m5,gemv,normal_0_1,prefix_shared_x8,8,5,0.6979799916045679,22.0,0,0.13117076712843673
e10m5,gemv,normal_0_1,generic_x1,1,5,0.6734364422698607,22.6,0,0.13526680157107404
e10m5,gemv,normal_0_1,word_masked_x4,4,5,0.5548452370319171,27.2,0,0.13341051145189184
e10m5,gemv,normal_0_1,word_masked_x8,8,5,0.5363512362287812,27.6,0,0.08277811036137975
e10m5,gemv,normal_0_1,word_masked_x2,2,5,0.5305856986025304,27.6,0,0.15276892275814782
e10m5,gemv,normal_0_1,word_masked_x1,1,5,0.5020430910727662,28.8,0,0.16068608050290006
e10m5,gemv,uniform_0_1,full_high_l2_x4,4,5,1.3285035174981716,2.2,3,0.14784479360588024
e10m5,gemv,uniform_0_1,full_high_l2_x2,2,5,1.273830507414306,2.6,0,0.05580075594250646
e10m5,gemv,uniform_0_1,full_high_l2_x8,8,5,1.2568056066378954,6.0,1,0.13286638092635417
e10m5,gemv,uniform_0_1,full_high_l2_x1,1,5,1.0969029687705412,5.2,0,0.2489935423551976
e10m5,gemv,uniform_0_1,subnormal_global_x4,4,5,0.9800830195496666,8.4,0,0.1338820560863299
e10m5,gemv,uniform_0_1,subnormal_shared_x4,4,5,0.9435110215280411,11.4,0,0.15637389717161512
e10m5,gemv,uniform_0_1,prefix_global_x2,2,5,0.9355753736656086,10.8,0,0.16057589194726943
e10m5,gemv,uniform_0_1,subnormal_global_x8,8,5,0.922891369412188,11.8,0,0.19808394847193708
e10m5,gemv,uniform_0_1,word_branchy_x2,2,5,0.9198697153604419,11.4,0,0.14459751048825994
e10m5,gemv,uniform_0_1,subnormal_global_x2,2,5,0.9157197805479853,12.0,1,0.10001506497629102
e10m5,gemv,uniform_0_1,word_branchy_x8,8,5,0.9084771784274164,13.2,0,0.12212005087741432
e10m5,gemv,uniform_0_1,word_branchy_x4,4,5,0.8901456161044828,14.4,0,0.14455760244006058
e10m5,gemv,uniform_0_1,subnormal_shared_x2,2,5,0.8896658197790082,16.0,0,0.13242599124671708
e10m5,gemv,uniform_0_1,subnormal_shared_x8,8,5,0.877827888798525,15.4,0,0.14646246556522013
e10m5,gemv,uniform_0_1,prefix_shared_x2,2,5,0.8522583821299918,17.2,0,0.20269223764197342
e10m5,gemv,uniform_0_1,prefix_shared_x4,4,5,0.8490958685239334,15.6,0,0.0878190190536256
e10m5,gemv,uniform_0_1,prefix_global_x8,8,5,0.8481962675821005,16.4,0,0.07358409716161245
e10m5,gemv,uniform_0_1,prefix_global_x4,4,5,0.8422148354175891,16.6,0,0.12459250584539429
e10m5,gemv,uniform_0_1,prefix_global_x1,1,5,0.7847389134290351,17.8,0,0.08907165548321648
e10m5,gemv,uniform_0_1,subnormal_global_x1,1,5,0.7813767280081035,18.8,0,0.11704786339720383
e10m5,gemv,uniform_0_1,word_branchy_x1,1,5,0.777738220973729,18.6,0,0.07205273875143166
e10m5,gemv,uniform_0_1,subnormal_shared_x1,1,5,0.7652604810880448,21.0,0,0.06718097089558571
e10m5,gemv,uniform_0_1,prefix_shared_x1,1,5,0.7630080352982755,22.6,0,0.1333619004496767
e10m5,gemv,uniform_0_1,generic_x4,4,5,0.761828837723216,20.4,0,0.03501019960700122
e10m5,gemv,uniform_0_1,generic_x2,2,5,0.7379731766749728,22.4,0,0.12051210249634811
e10m5,gemv,uniform_0_1,generic_x8,8,5,0.71774485492996,23.6,0,0.08848205605407089
e10m5,gemv,uniform_0_1,prefix_shared_x8,8,5,0.7012384697915,22.0,0,0.1194407994022703
e10m5,gemv,uniform_0_1,generic_x1,1,5,0.6736529749266448,23.0,0,0.1384082330079844
e10m5,gemv,uniform_0_1,word_masked_x4,4,5,0.5544870571659006,27.2,0,0.1572584457924688
e10m5,gemv,uniform_0_1,word_masked_x8,8,5,0.5363696615598887,27.6,0,0.11595821333325851
e10m5,gemv,uniform_0_1,word_masked_x2,2,5,0.5299958052790039,27.6,0,0.17005886542336004
e10m5,gemv,uniform_0_1,word_masked_x1,1,5,0.5023752997924215,28.8,0,0.1666192579564541
e1m0,dot,normal_0_1,exponent_only_x8,8,5,2.0849874763071714,5.2,1,0.027660645242336378
e1m0,dot,normal_0_1,pair_shared_x8,8,5,2.060225097404882,14.4,1,0.02829403168824201
e1m0,dot,normal_0_1,pair_shared_x4,4,5,2.004770944735038,14.4,1,0.009784891744624321
e1m0,dot,normal_0_1,pair_l2_x8,8,5,2.0031799353267115,13.4,0,0.07521762035045111
e1m0,dot,normal_0_1,full_high_shared_x8,8,5,1.9913547594277112,14.2,0,0.09345934088727985
e1m0,dot,normal_0_1,fp32_bits_x8,8,5,1.9733753639509592,11.8,0,0.1371399040576941
e1m0,dot,normal_0_1,word_branchy_x8,8,5,1.9656963229526456,10.0,0,0.046500367447242945
e1m0,dot,normal_0_1,pair_l2_x4,4,5,1.9569211226999272,11.4,0,0.060781696784739624
e1m0,dot,normal_0_1,full_high_global_x8,8,5,1.928954467414364,18.6,0,0.20914443191957138
e1m0,dot,normal_0_1,exponent_only_x4,4,5,1.9282239767933527,6.4,1,0.010746882618108048
e1m0,dot,normal_0_1,word_branchy_x4,4,5,1.9063252526364158,7.8,1,0.022069360629013244
e1m0,dot,normal_0_1,full_high_shared_x4,4,5,1.8810270712915378,15.4,0,0.036217460197645476
e1m0,dot,normal_0_1,fp32_bits_x4,4,5,1.8808835564179722,10.2,0,0.04732644068082843
e1m0,dot,normal_0_1,full_high_global_x4,4,5,1.8591327306261767,13.6,0,0.08908316836516629
e1m0,dot,normal_0_1,generic_x8,8,5,1.8212908988437742,15.6,0,0.046343381686885426
e1m0,dot,normal_0_1,generic_x4,4,5,1.7521635800350723,12.2,0,0.026584219962915687
e1m0,dot,normal_0_1,byte_quad_shared_x8,8,5,1.728538043523564,24.8,0,0.013147680132702984
e1m0,dot,normal_0_1,byte_quad_shared_x4,4,5,1.719285452716335,25.0,0,0.0348360449099977
e1m0,dot,normal_0_1,byte_quad_l2_x4,4,5,1.683408611988365,26.6,0,0.1286195249971093
e1m0,dot,normal_0_1,byte_quad_l2_x8,8,5,1.6070492961228668,29.0,0,0.12704922906079646
e1m0,dot,normal_0_1,pair_shared_x2,2,5,1.5987771994028575,26.0,0,0.0943446805422814
e1m0,dot,normal_0_1,pair_l2_x2,2,5,1.5857905784575106,24.0,0,0.10726921081114747
e1m0,dot,normal_0_1,full_high_global_x2,2,5,1.563153346046771,21.8,0,0.1854181615210171
e1m0,dot,normal_0_1,full_high_shared_x2,2,5,1.5630447304415893,26.2,0,0.1366083496103745
e1m0,dot,normal_0_1,word_branchy_x2,2,5,1.5316576833021105,16.6,0,0.0668111244159096
e1m0,dot,normal_0_1,full_high_warp_x8,8,5,1.5288823981112165,29.8,0,0.08821995189177197
e1m0,dot,normal_0_1,exponent_only_x2,2,5,1.5071041092159883,19.0,0,0.039425368261115666
e1m0,dot,normal_0_1,full_high_warp_x4,4,5,1.487719149876194,29.8,0,0.0648417867675737
e1m0,dot,normal_0_1,fp32_bits_x2,2,5,1.4804018156046175,19.4,0,0.14940652824905967
e1m0,dot,normal_0_1,word_masked_x8,8,5,1.4554009444305351,29.6,0,0.08462418368406992
e1m0,dot,normal_0_1,generic_x2,2,5,1.4437525868369332,21.0,0,0.00953730056463338
e1m0,dot,normal_0_1,word_masked_x4,4,5,1.4323803824359471,22.0,0,0.012723376266630976
e1m0,dot,normal_0_1,full_high_shared_x1,1,5,1.305843430902118,33.6,0,0.09439326111850972
e1m0,dot,normal_0_1,full_high_global_x1,1,5,1.3039744115916352,30.0,0,0.106940647329434
e1m0,dot,normal_0_1,word_branchy_x1,1,5,1.2811914768042179,28.2,0,0.16157175548343355
e1m0,dot,normal_0_1,full_high_warp_x2,2,5,1.2747670388910206,36.6,0,0.11021532336638944
e1m0,dot,normal_0_1,generic_x1,1,5,1.2606512480453713,29.2,0,0.1544170842832363
e1m0,dot,normal_0_1,word_masked_x2,2,5,1.2469394923174355,27.6,0,0.06082135376227761
e1m0,dot,normal_0_1,fp32_bits_x1,1,5,1.2462952066612814,30.0,0,0.06953056606203974
e1m0,dot,normal_0_1,exponent_only_x1,1,5,1.2426294000974525,30.8,0,0.14885402510929263
e1m0,dot,normal_0_1,word_masked_x1,1,5,1.109746613001606,32.0,0,0.16577240181657002
e1m0,dot,normal_0_1,full_high_warp_x1,1,5,1.0491049859089574,39.8,0,0.14212137997814103
e1m0,dot,uniform_0_1,byte_quad_shared_x8,8,5,2.207026217050162,15.6,2,0.04706404701472905
e1m0,dot,uniform_0_1,byte_quad_l2_x4,4,5,2.1167952525304563,10.2,0,0.08108133925403072
e1m0,dot,uniform_0_1,byte_quad_shared_x4,4,5,2.096675774484483,18.2,0,0.08069287788705741
e1m0,dot,uniform_0_1,exponent_only_x8,8,5,2.0953552051638917,6.0,1,0.02731869116060252
e1m0,dot,uniform_0_1,byte_quad_l2_x8,8,5,2.0949228485596327,13.8,0,0.015278871820882925
e1m0,dot,uniform_0_1,pair_shared_x8,8,5,2.0608695444914056,16.8,0,0.03677112849425798
e1m0,dot,uniform_0_1,pair_shared_x4,4,5,2.004917300397918,16.8,0,0.05520369684414613
e1m0,dot,uniform_0_1,pair_l2_x8,8,5,2.0028542879926956,16.0,0,0.02934984633356518
e1m0,dot,uniform_0_1,full_high_shared_x8,8,5,1.9945478421509988,17.2,0,0.07263402534356193
e1m0,dot,uniform_0_1,fp32_bits_x8,8,5,1.985592318396549,13.6,0,0.05139426365412894
e1m0,dot,uniform_0_1,word_branchy_x8,8,5,1.9661304906809518,13.0,0,0.027383526558405393
e1m0,dot,uniform_0_1,pair_l2_x4,4,5,1.958788280631699,13.6,0,0.086056572773648
e1m0,dot,uniform_0_1,exponent_only_x4,4,5,1.9406465095250869,8.0,2,0.05545179419656137
e1m0,dot,uniform_0_1,full_high_global_x8,8,5,1.931143856972018,21.6,0,0.09367466139225449
e1m0,dot,uniform_0_1,word_branchy_x4,4,5,1.9070845387597042,10.0,0,0.07080909261925071
e1m0,dot,uniform_0_1,fp32_bits_x4,4,5,1.8976631631764596,11.2,0,0.013296963283621697
e1m0,dot,uniform_0_1,full_high_shared_x4,4,5,1.8806051945306876,17.8,0,0.04419174808687595
e1m0,dot,uniform_0_1,full_high_global_x4,4,5,1.859314872416691,15.0,0,0.060492508868416985
e1m0,dot,uniform_0_1,generic_x8,8,5,1.8273881283420776,18.0,0,0.06586947262719439
e1m0,dot,uniform_0_1,generic_x4,4,5,1.7564166560490435,13.8,0,0.015168438952348798
