gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,0,2287,10.471327781677246,0.0045786304248698062,32904,32904,8192,7.1864284615056322,7.1864284615056322,1.7891813140242565
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,1,2141,10.311200141906738,0.0048160673245711064,32840,32840,8192,6.8188415540732823,6.8188415540732823,1.7009728992377688
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,2,2191,10.161151885986328,0.0046376777206692506,33032,33032,8192,7.1225302812186868,7.1225302812186868,1.7664013097524669
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,3,2181,11.531328201293945,0.0052871747828032766,32808,32808,8192,6.2052043572891105,6.2052043572891105,1.5494097200351253
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,4,2212,11.695487976074219,0.0052872911284241493,32808,32808,8192,6.2050678131995083,6.2050678131995083,1.5493756256318696
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,5,2151,10.66220760345459,0.0049568608105321202,32904,32904,8192,6.6380722109620311,6.6380722109620311,1.6526588728483151
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,6,2122,11.022239685058594,0.0051942694086044268,32840,32840,8192,6.3223520800826742,6.3223520800826742,1.5771226626077119
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,7,2212,10.652959823608398,0.0048159854537108493,32840,32840,8192,6.8189574731160949,6.8189574731160949,1.7010018154618467
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,8,2212,10.387424468994141,0.004695942345838219,32904,32904,8192,7.0069003358103803,7.0069003358103803,1.7444847906321006
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,9,2233,10.485631942749023,0.0046957599385351653,32904,32904,8192,7.0071725196123094,7.0071725196123094,1.7445525553326051
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,10,1954,11.25376033782959,0.0057593451063611004,32808,32808,8192,5.6964810050649879,5.6964810050649879,1.4223839427423917
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,11,2201,10.206944465637207,0.004637412296972834,33032,33032,8192,7.1229379413951008,7.1229379413951008,1.7665024102660651
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,12,2287,10.762944221496582,0.0047061408926526377,32840,32840,8192,6.9781166244450423,6.9781166244450423,1.7407043662440251
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,13,2131,10.37827205657959,0.0048701417440542424,33032,33032,8192,6.782554130036857,6.782554130036857,1.6820865655504338
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,0,14,1883,8.7239675521850586,0.0046330151631359846,65800,65800,8192,14.202414126238569,14.202414126238569,1.7681789745007046
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,15,2201,10.909760475158691,0.0049567289755377969,32808,32808,8192,6.6188811536625076,6.6188811536625076,1.6527028289076831
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,16,2321,10.75443172454834,0.0046335337029505992,33032,33032,8192,7.1289003420791941,7.1289003420791941,1.7679810971879619
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,0,2212,10.653599739074707,0.004816274746417137,32840,32840,8192,6.8185478879563339,6.8185478879563339,1.7008996436704718
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,1,1954,11.255007743835449,0.0057599834922392266,32808,32808,8192,5.6958496572436701,5.6958496572436701,1.4222262982242182
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,2,2201,10.882111549377441,0.0049441669919933857,32808,32808,8192,6.6356981981250778,6.6356981981250778,1.6569019641258427
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,3,2131,10.38361644744873,0.0048726496703185036,33032,33032,8192,6.7790631863424826,6.7790631863424826,1.6812208047504729
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,4,2287,10.47209644317627,0.0045789665252191818,32904,32904,8192,7.1859009710548127,7.1859009710548127,1.7890499864721925
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,5,2233,10.484928131103516,0.0046954447519496267,32904,32904,8192,7.0076428833153059,7.0076428833153059,1.7446696602272971
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,6,2151,10.665760040283203,0.0049585123385788949,32904,32904,8192,6.6358612731475537,6.6358612731475537,1.6521084229766825
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,7,2212,11.69696044921875,0.0052879568034442815,32808,32808,8192,6.2042866875596809,6.2042866875596809,1.5491805823119027
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,8,2191,10.161760330200195,0.0046379554222730239,33032,33032,8192,7.1221038135401669,7.1221038135401669,1.7662955449419062
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m31,e0m31,32,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,9,2201,10.204992294311523,0.0046365253495281797,33032,33032,8192,7.1243005289211645,7.1243005289211645,1.766840334612563
