distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e0m15,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004372301490378507,0.9939923438001952,0.1508918080805806
uniform_0_1,e0m15,gemv,4096,1024,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.007975918767901996,0.9892273094197115,0.16022875010655863
uniform_0_1,e0m15,gemv,16384,1024,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.022735168407489726,1.9226935089046333,0.14540590970092057
uniform_0_1,e0m15,gemv,65536,1024,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.08206766544107619,1.8321837996760775,0.10956305960302114
normal_0_1,e0m3,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004745673022887336,0.953580693490011,0.013506005887452259
normal_0_1,e0m3,dot,65536,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0048739946089493245,1.0001308744308812,0.013737875970650218
normal_0_1,e0m3,dot,1048576,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.006234554691209319,1.5300746307020276,0.023911005471675375
normal_0_1,e0m3,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.01825370788574219,3.9984193922098523,0.13071064418002992
normal_0_1,e0m3,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.09844323341420155,5.113818192720813,0.14931892847692618
uniform_0_1,e0m3,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004746095336050728,0.9682660611090541,0.00911188357758668
uniform_0_1,e0m3,dot,65536,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004872062706345574,0.9950040487173915,0.014436886324201998
uniform_0_1,e0m3,dot,1048576,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.006234597972585322,1.5303761838549454,0.020501397986587313
uniform_0_1,e0m3,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.018254510899807546,3.9966907858292355,0.1277092609692527
uniform_0_1,e0m3,dot,134217728,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.09841031777231317,5.115366146963726,0.13198836274694228
normal_0_1,e0m3,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003484063586780097,1.002664459496569,0.009105468356757126
normal_0_1,e0m3,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004223144796341601,1.0313988421413824,0.00975414860448259
normal_0_1,e0m3,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.0064243326171265665,1.2245785125142534,0.14778980984507403
normal_0_1,e0m3,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014330527361701517,3.0488843526811373,0.16116701392093516
normal_0_1,e0m3,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.04607844738512749,3.2621723688681428,1.0286368486114577
uniform_0_1,e0m3,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003484319675271975,1.0029619507783916,0.013334175020881413
uniform_0_1,e0m3,gemv,1024,1024,full_high_global_x8,full_high_lut,global,shift_mask,8,0.004222610943319295,1.0356669072996723,0.00696652206777652
uniform_0_1,e0m3,gemv,4096,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006424900696003893,1.2251002332933973,0.08510927917110621
uniform_0_1,e0m3,gemv,16384,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.014354753598148787,3.042372275439348,0.1356682448602108
uniform_0_1,e0m3,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.04606183799537453,3.2608672152300833,1.3047450677909032
normal_0_1,e0m31,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004578413535983772,1.0113596993106642,0.08908522319329477
normal_0_1,e0m31,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.0048343877208117565,1.0213043475530283,0.03855729492855133
normal_0_1,e0m31,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.007149434293936049,1.325263132434974,0.16450383744812921
normal_0_1,e0m31,dot,16777216,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.04099315042653795,1.780350578009075,0.06433229217598171
normal_0_1,e0m31,dot,134217728,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.2559435892913301,1.967325194748263,0.09473145227743765
uniform_0_1,e0m31,dot,4096,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004578574547144227,1.012064850707906,0.013887667484222148
uniform_0_1,e0m31,dot,65536,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004833703840630792,1.0216989783605774,0.02110624290236297
uniform_0_1,e0m31,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.007134395428557894,1.3284061443406516,0.24142204595893518
uniform_0_1,e0m31,dot,16777216,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.041043740930691575,1.7781355168140716,0.11323939137452697
uniform_0_1,e0m31,dot,134217728,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.2561616251024149,1.9653549508673955,0.10700523003922888
normal_0_1,e0m31,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.003461517311594369,1.0088773030635132,0.9276035931552862
normal_0_1,e0m31,gemv,1024,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004340075353049138,1.0113971139896822,0.1001203000353177
normal_0_1,e0m31,gemv,4096,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.007638015572769523,1.0261398307302465,0.36021451915344177
normal_0_1,e0m31,gemv,16384,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.02407635312502076,1.8180554878448392,0.1469526411921986
normal_0_1,e0m31,gemv,65536,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.08134674072265625,1.8478582982024083,0.33801484087882916
uniform_0_1,e0m31,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0034605715048321786,1.0089768950082225,0.7180290351722309
uniform_0_1,e0m31,gemv,1024,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004343143673644815,1.0102503371699054,0.08651741330113898
uniform_0_1,e0m31,gemv,4096,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.007666604463444199,1.0237443087824922,0.46554026300667883
uniform_0_1,e0m31,gemv,16384,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.024095438067230062,1.8149090751138597,0.13240435526211428
uniform_0_1,e0m31,gemv,65536,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.08162980760846819,1.8411627407056548,0.31908596724166244
normal_0_1,e0m7,dot,4096,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004388225026977011,0.9899944544532773,0.027802177772090687
normal_0_1,e0m7,dot,65536,1,fixed_integer_x1,fixed_integer,none,shift_mask,1,0.004693866238312596,0.9906243750532606,0.1795732055524238
normal_0_1,e0m7,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.006407216290854134,1.453539633311152,0.05739481466424552
normal_0_1,e0m7,dot,16777216,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.023795221430504384,3.057728082368807,0.17402700099608243
normal_0_1,e0m7,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.12962049350403904,3.882406702080883,0.22137886256216213
uniform_0_1,e0m7,dot,4096,1,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004389820702256134,0.9899742426382744,0.04701656882080453
uniform_0_1,e0m7,dot,65536,1,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.004651563159434869,0.9989791247116804,0.1548220162234317
uniform_0_1,e0m7,dot,1048576,1,fixed_integer_x8,fixed_integer,none,shift_mask,8,0.006406288629336905,1.4530111066103524,0.03929219365141923
uniform_0_1,e0m7,dot,16777216,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.023256464779475832,3.1265182023283264,0.2246368433385716
uniform_0_1,e0m7,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.12567023907677602,4.002517529157239,0.20573745095104157
normal_0_1,e0m7,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0033440220825574937,1.0024929504418834,0.11990207789078229
normal_0_1,e0m7,gemv,1024,1024,fixed_integer_x4,fixed_integer,none,shift_mask,4,0.004171290923919167,1.023901766494159,0.23186199776877991
normal_0_1,e0m7,gemv,4096,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.007404949171427588,1.0455251277718836,0.12720633365321699
normal_0_1,e0m7,gemv,16384,1024,full_high_shared_x4,full_high_lut,shared,shift_mask,4,0.019164384421655686,2.2732127425537847,0.17993525248945375
normal_0_1,e0m7,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.07240658647873822,2.0741759724677546,0.13684775397462334
uniform_0_1,e0m7,gemv,256,1024,fixed_integer_x2,fixed_integer,none,shift_mask,2,0.0033417746155252046,1.002117443612587,0.1397283181486387
uniform_0_1,e0m7,gemv,1024,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.004168950173817728,1.0238414449764817,0.26413915620592543
uniform_0_1,e0m7,gemv,4096,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.007064982757659784,1.0972681843253065,0.22392031836146875
uniform_0_1,e0m7,gemv,16384,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.0186391554278837,2.3360637632368557,0.17496368916816088
uniform_0_1,e0m7,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.07088461747536293,2.1193302839814363,0.14266373091282394
normal_0_1,e10m21,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.00475575967494875,0.9740025484115999,0.03709766544757725
normal_0_1,e10m21,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.0050897271949124625,0.9707260033615889,0.0826668702478162
normal_0_1,e10m21,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.007940556236046765,1.1930004370980554,0.10268745994677196
normal_0_1,e10m21,dot,16777216,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.043993406584768587,1.6592554773806394,0.12529861551918234
normal_0_1,e10m21,dot,134217728,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.2682525771004813,1.8775657647202721,0.03861167167766622
uniform_0_1,e10m21,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004754127967106725,0.9657677765393736,0.04661963546170544
uniform_0_1,e10m21,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.005073845804099556,0.9736273758672574,0.06578979525018383
uniform_0_1,e10m21,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.00795297031453999,1.1908728111634752,0.11051366793895959
uniform_0_1,e10m21,dot,16777216,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.04379670061060512,1.6661343337336694,0.05609043630956482
uniform_0_1,e10m21,dot,134217728,1,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.2677359921591623,1.880539094402583,0.056319344105904764
normal_0_1,e10m21,gemv,256,1024,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0.003699780400451683,0.944907064092645,0.23893869200732507
normal_0_1,e10m21,gemv,1024,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.005038847194195632,0.8707093008314729,0.06864475743009155
normal_0_1,e10m21,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.010211103337265576,0.7685697107959404,0.11514451640227846
normal_0_1,e10m21,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.03195125968367965,1.3688681286884503,0.10897806326190276
normal_0_1,e10m21,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.1093788645160732,1.3741293164068238,0.16699043776438888
uniform_0_1,e10m21,gemv,256,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.0036842397898833867,0.9469049484802807,0.44807725555517547
uniform_0_1,e10m21,gemv,1024,1024,prefix_global_x2,prefix_high_lut,global,shift_mask,2,0.0050414483278792424,0.8679511836424383,0.07364940452974429
uniform_0_1,e10m21,gemv,4096,1024,prefix_global_x4,prefix_high_lut,global,shift_mask,4,0.010184617661098736,0.7693037622922209,0.17042070042445184
uniform_0_1,e10m21,gemv,16384,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.031499228979411875,1.388120487402702,0.13251997445745603
uniform_0_1,e10m21,gemv,65536,1024,prefix_global_x8,prefix_high_lut,global,shift_mask,8,0.10864260638201678,1.384031040506759,0.15191177288074204
normal_0_1,e10m5,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.004786874904624065,0.9483254260043907,0.0118861942948057
normal_0_1,e10m5,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.005039444569910306,0.9545368146700508,0.03382545725007424
normal_0_1,e10m5,dot,1048576,1,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0.007297986428192043,1.3088895429483387,0.05373476282144172
normal_0_1,e10m5,dot,16777216,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.031647931864333255,2.3086225153213187,0.08246630191806761
normal_0_1,e10m5,dot,134217728,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.16234479631696427,3.101468062418318,0.10382510593440429
uniform_0_1,e10m5,dot,4096,1,word_masked_x1,direct_words_masked,none,shift_mask,1,0.0047872989646120055,0.9496912984276696,0.009494030759402883
uniform_0_1,e10m5,dot,65536,1,word_masked_x2,direct_words_masked,none,shift_mask,2,0.005036688813129427,0.9537483589949896,0.009342987093403605
uniform_0_1,e10m5,dot,1048576,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.007089658294915439,1.3450092918556253,0.15544221227776636
uniform_0_1,e10m5,dot,16777216,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.03024869806626264,2.428499204216865,0.10275986638030216
uniform_0_1,e10m5,dot,134217728,1,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.14557048649463838,3.4626138824441384,0.27485055618401405
normal_0_1,e10m5,gemv,256,1024,subnormal_global_x2,subnormal_high_lut,global,shift_mask,2,0.0037612124760233673,0.9405017735941685,0.015090784524240976
normal_0_1,e10m5,gemv,1024,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.004804869722029543,0.9044772084762415,0.3139956710610597
normal_0_1,e10m5,gemv,4096,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.008562796436954706,0.9206946028304178,0.2519010004940235
normal_0_1,e10m5,gemv,16384,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.023476369017532323,1.8615952777441154,0.16106657491073065
normal_0_1,e10m5,gemv,65536,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.0833252722566778,1.804174905677452,0.09508877515831365
uniform_0_1,e10m5,gemv,256,1024,subnormal_global_x2,subnormal_high_lut,global,shift_mask,2,0.0037574053731204,0.9411386379487005,0.05072678740986263
uniform_0_1,e10m5,gemv,1024,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.0045130062801783475,0.9631796860479662,0.053564085651219846
uniform_0_1,e10m5,gemv,4096,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.007558693691175811,1.0430233368552908,0.14784479360588024
uniform_0_1,e10m5,gemv,16384,1024,full_high_l2_x4,full_high_lut,global,shift_mask,4,0.019572440047971304,2.23324348468889,0.2040366202998836
uniform_0_1,e10m5,gemv,65536,1024,full_high_l2_x8,full_high_lut,global,shift_mask,8,0.0685196931545551,2.193999386793962,0.10541910747274211
normal_0_1,e1m0,dot,4096,1,exponent_only_x4,exponent_only,none,shift_mask,4,0.004601189310516791,0.9844727168747243,0.009841078649590709
normal_0_1,e1m0,dot,65536,1,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0.004723408679005623,1.0454245366540165,0.016611376882883926
normal_0_1,e1m0,dot,1048576,1,exponent_only_x8,exponent_only,none,shift_mask,8,0.005919932052928339,1.6026036352178405,0.027660645242336378
normal_0_1,e1m0,dot,16777216,1,pair_shared_x4,pair_high_lut,shared,shift_mask,4,0.016986826607457976,4.318555861178437,0.16806163473180336
