gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,18,2191,11.023263931274414,0.0050311565181535437,16424,16424,8192,3.2644581699532731,3.2644581699532731,1.628253855836411
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,19,2122,10.158592224121094,0.0047872724901607414,16648,16648,8192,3.4775542930168601,3.4775542930168601,1.7112040346224242
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,20,2321,10.979424476623535,0.0047304715539093212,16520,16520,8192,3.4922522652837142,3.4922522652837142,1.73175124438282
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,21,1987,10.850720405578613,0.0054608557652635198,16424,16424,8192,3.0075872181926124,3.0075872181926124,1.5001311794589554
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,22,2276,10.768575668334961,0.0047313601354723031,16520,16520,8192,3.4915963965932408,3.4915963965932408,1.7314260097392147
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,0,23,1853,8.4173755645751953,0.004542566413694115,65800,65800,8192,14.485203738934439,14.485203738934439,1.8033858515098924
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,24,2112,11.149184226989746,0.0052789698044459028,16456,16456,8192,3.1172748868805615,3.1172748868805615,1.55181793104798
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,0,2047,11.17801570892334,0.0054606818314232239,16424,16424,8192,3.0076830159722734,3.0076830159722734,1.5001789616929408
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,1,1914,11.054047584533691,0.0057753644642286788,16424,16424,8192,2.8438032096028913,2.8438032096028913,1.4184386198896057
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,2,1803,11.733951568603516,0.0065080152904068303,16424,16424,8192,2.5236572544950642,2.5236572544950642,1.2587554937179473
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,3,2201,10.984831809997559,0.004990836805996165,16456,16456,8192,3.2972426548247755,3.2972426548247755,1.6414081081869569
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,4,2065,11.326687812805176,0.005485078843973451,16520,16520,8192,3.0118072082319847,3.0118072082319847,1.4935063347358606
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,5,2004,11.567263603210449,0.0057720876263525197,16424,16424,8192,2.8454176483766593,2.8454176483766593,1.419243873325718
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,6,2321,10.981023788452148,0.0047311606154468539,16520,16520,8192,3.4917436423662185,3.4917436423662185,1.7314990265293015
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,7,2122,10.157952308654785,0.0047869709277355253,16648,16648,8192,3.4777733667739925,3.4777733667739925,1.7113118344913831
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,8,2141,10.227968215942383,0.0047771920672313789,16648,16648,8192,3.4848923312493794,3.4848923312493794,1.7148148713115636
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,9,2233,10.556351661682129,0.0047274302112324806,16456,16456,8192,3.4809609586409489,3.4809609586409489,1.7328653483949108
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,1,10,1853,8.4184637069702148,0.004543153646503084,65800,65800,8192,14.483331430062243,14.483331430062243,1.803152751900758
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,11,2122,10.600128173828125,0.0049953478670255068,16456,16456,8192,3.2942650718334794,3.2942650718334794,1.6399258306064575
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,12,2191,10.762720108032227,0.0049122410351584789,16648,16648,8192,3.3890845096657398,3.3890845096657398,1.6676706092732905
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,13,2151,11.280511856079102,0.0052443104863222232,16456,16456,8192,3.1378767605234623,3.1378767605234623,1.5620737981409942
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,14,2103,10.468576431274414,0.0049779250743102301,16520,16520,8192,3.3186517983678381,3.3186517983678381,1.6456655891179981
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,15,2222,10.635807991027832,0.0047865922551880435,16648,16648,8192,3.4780484972280088,3.4780484972280088,1.711447218241942
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,16,1987,10.849568367004395,0.0054602759773550048,16424,16424,8192,3.0079065725091607,3.0079065725091607,1.5002904677298494
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,17,2191,11.024959564208984,0.0050319304263847491,16424,16424,8192,3.2639560980178377,3.2639560980178377,1.6280034312568268
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,18,2112,11.149503707885742,0.0052791210738095369,16456,16456,8192,3.1171855636425039,3.1171855636425039,1.5517734648371042
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,19,2141,10.663840293884277,0.0049807754758917694,16648,16648,8192,3.3424514075329408,3.3424514075329408,1.6447238064938643
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,20,2276,10.768256187438965,0.0047312197660100896,16520,16520,8192,3.4916999879571375,3.4916999879571375,1.7314773790160332
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,21,1962,11.500127792358398,0.0058614310868289488,16456,16456,8192,2.8075054975870652,2.8075054975870652,1.3976109040005615
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,22,2122,11.209088325500488,0.005282322490810786,16648,16648,8192,3.1516440029856434,3.1516440029856434,1.5508329932999996
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,23,2287,10.815711975097656,0.004729213806339159,16520,16520,8192,3.4931810394903628,3.4931810394903628,1.7322118084446156
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,24,2131,10.621791839599609,0.0049844166305019286,16520,16520,8192,3.3143296848234063,3.3143296848234063,1.6435223231279263
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,0,2131,10.627967834472656,0.0049873147979693369,16520,16520,8192,3.3124037020334827,3.3124037020334827,1.6425672595071601
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,1,2141,10.658847808837891,0.0049784436286024712,16648,16648,8192,3.3440169743718395,3.3440169743718395,1.6454941767211744
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,2,1914,11.054176330566406,0.0057754317296585195,16424,16424,8192,2.8437700883308841,2.8437700883308841,1.4184220995863739
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,3,2047,11.179136276245117,0.0054612292507303945,16424,16424,8192,3.0073815337093617,3.0073815337093617,1.5000285876855266
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,4,2122,10.593759536743164,0.0049923466242898984,16456,16456,8192,3.2962454810197941,3.2962454810197941,1.6409117027536555
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,5,2222,10.637151718139648,0.0047871969928621281,16648,16648,8192,3.4776091363741091,3.4776091363741091,1.7112310214546314
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,6,2191,10.763456344604492,0.0049125770628044236,16648,16648,8192,3.3888526911975241,3.3888526911975241,1.667556538100079
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,7,2201,10.998080253601074,0.0049968560897778623,16456,16456,8192,3.2932707495147335,3.2932707495147335,1.6394308446782142
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,8,2276,10.774016380310059,0.0047337506064631186,16520,16520,8192,3.4898331943057572,3.4898331943057572,1.7305516663288596
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,2,9,1853,8.4178876876831055,0.004542842788819809,65800,65800,8192,14.484322495583049,14.484322495583049,1.8032761380519202
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,10,2122,10.15715217590332,0.0047865938623484075,16648,16648,8192,3.478047329428557,3.478047329428557,1.7114466436015581
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,2,11,1962,11.528191566467285,0.0058757347433574334,16456,16456,8192,2.8006710171189475,2.8006710171189475,1.3942086152308226
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,12,2233,10.554240226745605,0.0047264846514758641,16456,16456,8192,3.4816573443989811,3.4816573443989811,1.7332120178242862
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,13,2112,11.150495529174805,0.0052795906861623125,16456,16456,8192,3.1169082942605386,3.1169082942605386,1.5516354367150178
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,2,14,2122,11.209088325500488,0.005282322490810786,16648,16648,8192,3.1516440029856434,3.1516440029856434,1.5508329932999996
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,2,15,2065,11.335647583007812,0.0054894177157422822,16520,16520,8192,3.0094266560594862,3.0094266560594862,1.4923258575326459
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,2,16,1803,11.734560012817383,0.0065083527525332131,16424,16424,8192,2.5235264013013694,2.5235264013013694,1.2586902264649791
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,17,1987,10.850655555725098,0.0054608231281958221,16424,16424,8192,3.0076051932900185,3.0076051932900185,1.5001401451188403
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,18,2321,10.984031677246094,0.0047324565606402819,16520,16520,8192,3.4907874564336012,3.4907874564336012,1.7310248694372918
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,19,2004,11.570752143859863,0.0057738284150997323,16424,16424,8192,2.8445597650681669,2.8445597650681669,1.4188159763418426
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,20,2141,10.208127975463867,0.0047679252571059634,16648,16648,8192,3.4916654734023682,3.4916654734023682,1.7181477389543607
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,21,2151,11.272992134094238,0.0052408145672218683,16456,16456,8192,3.1399699014199713,3.1399699014199713,1.5631157895255472
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,22,2103,10.487936019897461,0.0049871307750344561,16520,16520,8192,3.3125259282750341,3.3125259282750341,1.6426278695174985
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,23,2287,10.810624122619629,0.0047269891222648137,16520,16520,8192,3.4948250509374712,3.4948250509374712,1.7330270470508333
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,24,2191,11.025504112243652,0.0050321789649674358,16424,16424,8192,3.2637948917037933,3.2637948917037933,1.6279230244055942
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,3,0,2191,11.024479866027832,0.0050317114860921183,16424,16424,8192,3.2640981195755541,3.2640981195755541,1.6280742690917522
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,3,1,2122,10.158816337585449,0.0047873781044229262,16648,16648,8192,3.4774775747542006,3.4774775747542006,1.7111662837810195
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,3,2,1962,11.509920120239258,0.005866422079632649,16456,16456,8192,2.8051169480513174,2.8051169480513174,1.3964218545476661
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,3,3,2276,10.77353572845459,0.0047335394237498201,16520,16520,8192,3.4899888901555127,3.4899888901555127,1.7306288733749371
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,3,4,1853,8.4194240570068359,0.0045436719141968892,65800,65800,8192,14.481679408763032,14.481679408763032,1.8029470777596772
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,3,5,2321,10.994751930236816,0.0047370753684777321,16520,16520,8192,3.4873838212349852,3.4873838212349852,1.7293370619586563
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,3,6,1803,11.734304428100586,0.0065082109972826319,16424,16424,8192,2.5235813661937971,2.5235813661937971,1.2587176419787864
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,3,7,1914,11.053600311279297,0.0057751307791427883,16424,16424,8192,2.8439182813515158,2.8439182813515158,1.4184960156375801
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,3,8,2141,10.666655540466309,0.0049820903972285424,16648,16648,8192,3.3415692355283273,3.3415692355283273,1.6442897151278266
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,3,9,2112,11.151007652282715,0.0052798331686944675,16456,16456,8192,3.1167651465906143,3.1167651465906143,1.5515641760373307
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,3,10,2004,11.568927764892578,0.0057729180463535817,16424,16424,8192,2.8450083420765151,2.8450083420765151,1.4190397186002688
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,3,11,2287,10.816351890563965,0.0047294936119650043,16520,16520,8192,3.4929743764124233,3.4929743764124233,1.7321093275769111
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,3,12,2222,10.634783744812012,0.0047861312982952348,16648,16648,8192,3.4783834714124593,3.4783834714124593,1.7116120493639397
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,3,13,2122,10.60912036895752,0.0049995854707622616,16456,16456,8192,3.2914728823489914,3.2914728823489914,1.638535844202901
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,3,14,2103,10.473567962646484,0.0049802986032555802,16520,16520,8192,3.3170701831414307,3.3170701831414307,1.6448812917853874
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,3,15,2131,10.616959571838379,0.0049821490247951095,16520,16520,8192,3.315838189059265,3.315838189059265,1.6442703659063862
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,3,16,2191,10.769375801086426,0.0049152787773100986,16648,16648,8192,3.3869899865803075,3.3869899865803075,1.6666399549535005
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,full_high_l2_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,3,17,2065,11.335328102111816,0.0054892630034439789,16520,16520,8192,3.0095114753356338,3.0095114753356338,1.4923679180356846
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m15,e0m15,16,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,3,18,2233,10.555328369140625,0.0047269719521453764,16456,16456,8192,3.4812984224565375,3.4812984224565375,1.7330333420493409
