gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,4096,0,1,2084,0.0052826409147705543,8192,8192,8192,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5507395130898862,1.5507395130898862
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,4096,0,1,2093,0.0052749239196631537,8192,8192,1024,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5530081807365903,1.5530081807365903
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,4096,0,1,2084,0.0052115011123686512,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.571907944250001,1.571907944250001
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,4096,0,1,2021,0.0054795209987513914,8192,8192,2048,1020.75,0.26885890960693359,0.00026332413672952175,1.4950211892365584,1.4950211892365584
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,4096,0,1,2151,0.0052299543848042156,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.566361653899333,1.566361653899333
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0,1,1796,0.005352017608676562,8192,8192,8192,1020.9375,0.081358909606933594,7.9684041971389747e-05,1.5306377144049987,1.5306377144049987
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,4096,0,1,2021,0.0053294331410449073,8192,8192,8192,1021.0188589096069,0,0,1.5371240774011938,1.5371240774011938
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,0,1,2030,0.0052839880506393355,8192,8192,8192,1021.0188589096069,0,0,1.5503441570063372,1.5503441570063372
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,4096,0,1,1687,0.0054968866145886398,8192,8192,8192,1021,0.018858909606933594,1.847067705201243e-05,1.4902981586446729,1.4902981586446729
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,4096,0,1,2039,0.0054769590825880198,8192,8192,8192,1020.75,0.26885890960693359,0.00026332413672952175,1.4957205041102928,1.4957205041102928
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,4096,0,1,2065,0.0052839671728397396,8192,8192,4096,1021.0188589096069,0,0,1.550350282664116,1.550350282664116
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,4096,0,1,2030,0.0052054066963383716,8192,8192,4096,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5737483116857096,1.5737483116857096
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,4096,0,1,2004,0.005367201483416224,8192,8192,8192,1021.0188589096069,0,0,1.5263075227028353,1.5263075227028353
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,4096,0,2,2021,0.0053272638976839381,8192,8192,8192,1021.0188589096069,0,0,1.5377499889880664,1.5377499889880664
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,4096,0,2,2093,0.0052779512546646838,8192,8192,1024,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.552117404032457,1.552117404032457
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,4,1,4096,0,2,2103,0.005245519829431263,8192,8192,2048,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5617136654477586,1.5617136654477586
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,4096,0,2,2151,0.0052537128904263731,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5592782039779807,1.5592782039779807
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,4096,0,2,1962,0.0051905727289260099,8192,8192,8192,1021.018856048584,2.86102294921875e-06,2.8021254693318478e-09,1.5782458753246329,1.5782458753246329
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,4096,0,2,1995,0.0053512659287990481,8192,8192,8192,1021.1875,0.16864109039306641,0.00016516941770611956,1.5308527195243464,1.5308527195243464
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,4096,0,2,2021,0.0054890846392118596,8192,8192,2048,1020.75,0.26885890960693359,0.00026332413672952175,1.4924164115596938,1.4924164115596938
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,4096,0,2,2039,0.0054911154634289553,8192,8192,8192,1020.75,0.26885890960693359,0.00026332413672952175,1.4918644589717773,1.4918644589717773
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,4096,0,2,2065,0.0052837034691909897,8192,8192,4096,1021.0188589096069,0,0,1.5504276588887211,1.5504276588887211
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0,2,1796,0.0053540131031537637,8192,8192,8192,1020.9375,0.081358909606933594,7.9684041971389747e-05,1.5300672303499834,1.5300672303499834
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,4096,0,2,1687,0.0055022739982491919,8192,8192,8192,1021,0.018858909606933594,1.847067705201243e-05,1.4888389786852985,1.4888389786852985
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,4096,0,2,2004,0.0053645988662323792,8192,8192,8192,1021.0188589096069,0,0,1.527048005688697,1.527048005688697
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,4096,0,2,2030,0.0055045672825404573,8192,8192,1024,1021,0.018858909606933594,1.847067705201243e-05,1.4882187063066008,1.4882187063066008
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,4096,0,2,2084,0.0052062801573418381,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5734842829093116,1.5734842829093116
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,4096,0,2,2012,0.0053286201674231952,8192,8192,2048,1021.0188589096069,0,0,1.5373585923955004,1.5373585923955004
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,4096,0,2,2084,0.0052827791151753315,8192,8192,8192,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5506989448920225,1.5506989448920225
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,4096,0,2,2056,0.0053274552645850275,8192,8192,1024,1021.0188589096069,0,0,1.5376947516495196,1.5376947516495196
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,4096,0,2,2030,0.0052071881411698065,8192,8192,4096,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5732099125113712,1.5732099125113712
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,4096,0,2,2056,0.0052834396696276242,8192,8192,8192,1021.0188589096069,0,0,1.5505050709848214,1.5505050709848214
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,0,2,2030,0.0052835624206242302,8192,8192,8192,1021.0188589096069,0,0,1.5504690486900976,1.5504690486900976
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,2,1,4096,0,2,1978,0.0053530597590339436,8192,8192,4096,1021.1875,0.16864109039306641,0.00016516941770611956,1.5303397250843307,1.5303397250843307
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,4096,0,3,2065,0.0052837344116506511,8192,8192,4096,1021.0188589096069,0,0,1.5504185793170477,1.5504185793170477
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,4096,0,3,2056,0.0052829261883687419,8192,8192,8192,1021.0188589096069,0,0,1.5506557744524383,1.5506557744524383
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,4096,0,3,1962,0.0051900346466282211,8192,8192,8192,1021.018856048584,2.86102294921875e-06,2.8021254693318478e-09,1.5784095016248201,1.5784095016248201
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,4096,0,3,2039,0.0054909424082562877,8192,8192,8192,1020.75,0.26885890960693359,0.00026332413672952175,1.4919114772870956,1.4919114772870956
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,4096,0,3,2021,0.0054849995533350019,8192,8192,2048,1020.75,0.26885890960693359,0.00026332413672952175,1.493527924723181,1.493527924723181
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,4096,0,3,2030,0.0052105302293899616,8192,8192,4096,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5722008393297628,1.5722008393297628
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,4096,0,3,2084,0.0052093818869563303,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5725474111452242,1.5725474111452242
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0,3,1796,0.0053511446462176692,8192,8192,8192,1020.9375,0.081358909606933594,7.9684041971389747e-05,1.5308874159831058,1.5308874159831058
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,4,1,4096,0,3,2103,0.0052255253195479211,8192,8192,2048,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.567689275058133,1.567689275058133
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,4096,0,3,2021,0.0053298446224916696,8192,8192,8192,1021.0188589096069,0,0,1.5370054063921827,1.5370054063921827
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,4096,0,3,1995,0.0053598155353899888,8192,8192,8192,1021.1875,0.16864109039306641,0.00016516941770611956,1.5284108092731099,1.5284108092731099
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,0,3,2030,0.0052844766325551304,8192,8192,8192,1021.0188589096069,0,0,1.5502008182859603,1.5502008182859603
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,4096,0,3,1687,0.0055034119629195685,8192,8192,8192,1021,0.018858909606933594,1.847067705201243e-05,1.4885311249085798,1.4885311249085798
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,2,1,4096,0,3,1978,0.0053611809370852819,8192,8192,4096,1021.1875,0.16864109039306641,0.00016516941770611956,1.5280215490085196,1.5280215490085196
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,4096,0,3,2151,0.0052314272374676752,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5659206614456174,1.5659206614456174
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,4096,0,3,2004,0.0053684792356814689,8192,8192,8192,1021.0188589096069,0,0,1.525944246100845,1.525944246100845
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,4096,0,3,2030,0.005502596982006956,8192,8192,1024,1021,0.018858909606933594,1.847067705201243e-05,1.4887515888928762,1.4887515888928762
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,4096,0,3,2056,0.0053254008757001228,8192,8192,1024,1021.0188589096069,0,0,1.5382879507494374,1.5382879507494374
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,4096,0,3,2093,0.0052787158344558592,8192,8192,1024,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5518925922339308,1.5518925922339308
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,4096,0,3,2012,0.0053289699744040638,8192,8192,2048,1021.0188589096069,0,0,1.5372576763140997,1.5372576763140997
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,4096,0,3,2084,0.0052832861550710019,8192,8192,8192,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5505501234562427,1.5505501234562427
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,2,1,4096,0,4,1978,0.0053554863732070846,8192,8192,4096,1021.1875,0.16864109039306641,0.00016516941770611956,1.5296463157825746,1.5296463157825746
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,8,1,4096,0,4,2084,0.00528294797593481,8192,8192,8192,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5506493793459015,1.5506493793459015
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,8,1,4096,0,4,1687,0.0055006046442146054,8192,8192,8192,1021,0.018858909606933594,1.847067705201243e-05,1.4892908198039891,1.4892908198039891
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,4096,0,4,2030,0.0055026599339076448,8192,8192,1024,1021,0.018858909606933594,1.847067705201243e-05,1.4887345571767061,1.4887345571767061
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,4096,0,4,1962,0.0051902791411140275,8192,8192,8192,1021.018856048584,2.86102294921875e-06,2.8021254693318478e-09,1.5783351487029444,1.5783351487029444
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0,4,1796,0.0053466369951753684,8192,8192,8192,1020.9375,0.081358909606933594,7.9684041971389747e-05,1.5321780789292774,1.5321780789292774
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,4096,0,4,2021,0.0053280396723381545,8192,8192,8192,1021.0188589096069,0,0,1.5375260891038047,1.5375260891038047
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,4096,0,4,2065,0.0052832231683246156,8192,8192,4096,1021.0188589096069,0,0,1.5505686091617057,1.5505686091617057
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,4,1,4096,0,4,2103,0.0052283405407349158,8192,8192,2048,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5668451464044268,1.5668451464044268
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,0,4,2030,0.0052834520199028729,8192,8192,8192,1021.0188589096069,0,0,1.5505014466187195,1.5505014466187195
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,2,1,4096,0,4,2084,0.0052056047143039224,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5736884472787729,1.5736884472787729
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,4096,0,4,2151,0.0052286305021873912,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5667582546850243,1.5667582546850243
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,4096,0,4,1995,0.0053511860974151688,8192,8192,8192,1021.1875,0.16864109039306641,0.00016516941770611956,1.5308755574688488,1.5308755574688488
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,4096,0,4,2056,0.0052830815779095954,8192,8192,8192,1021.0188589096069,0,0,1.5506101655241527,1.5506101655241527
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,4096,0,4,2004,0.0053691178738713976,8192,8192,8192,1021.0188589096069,0,0,1.5257627402568394,1.5257627402568394
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,2,1,4096,0,4,2030,0.0052125160330034831,8192,8192,4096,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5716018805758414,1.5716018805758414
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,vector_packet,8,1,4096,0,4,2093,0.0052771256178460848,8192,8192,1024,1021.0188293457031,2.956390380859375e-05,2.8955296516429094e-08,1.5523602417756452,1.5523602417756452
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,4,1,4096,0,4,2021,0.0054907315087636939,8192,8192,2048,1020.75,0.26885890960693359,0.00026332413672952175,1.4919687817415297,1.4919687817415297
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,4096,0,4,2012,0.0053262189178770155,8192,8192,2048,1021.0188589096069,0,0,1.5380516885072499,1.5380516885072499
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,4,1,4096,0,4,2039,0.0054860145452853915,8192,8192,8192,1020.75,0.26885890960693359,0.00026332413672952175,1.4932516004792762,1.4932516004792762
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,4096,0,4,2056,0.0053271440216539432,8192,8192,1024,1021.0188589096069,0,0,1.5377845927763356,1.5377845927763356
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,1,0,2030,0.0052833735649221638,8192,8192,8192,1021.0188589096069,0,0,1.5505244706505408,1.5505244706505408
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_unrolled,4,1,4096,1,0,2151,0.0052351909479613863,8192,8192,8192,1021.0188751220703,1.621246337890625e-05,1.587871099288047e-08,1.5647948816823982,1.5647948816823982
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp16,vector_packet,8,1,4096,1,0,2030,0.0055065380528642625,8192,8192,1024,1021,0.018858909606933594,1.847067705201243e-05,1.4876860781410339,1.4876860781410339
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp8_e5m2,8,fp32,scalar_single,1,1,4096,1,0,1962,0.0051906383487184231,8192,8192,8192,1021.018856048584,2.86102294921875e-06,2.8021254693318478e-09,1.5782259232185993,1.5782259232185993
