gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0,1,1883,0.005879554100259466,8192,4096,4096,1013.25,0,0,1.3933029376561881,0.69665146882809403
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0,1,1522,0.0078927095240268388,8192,4096,8192,1013.25,0,0,1.0379198645360084,0.51895993226800419
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,0,2,1756,0.0064307062935448998,8192,4096,8192,1013.25,0,0,1.2738880654871574,0.63694403274357869
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,0,2,1639,0.0072841097335396487,8192,4096,1024,1013.25,0,0,1.1246398392764423,0.56231991963822114
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,0,2,1824,0.0063663334177251445,8192,4096,2048,1013.25,0,0,1.2867689237248925,0.64338446186244624
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,0,2,1796,0.0063668242541612659,8192,4096,8192,1013.25,0,0,1.2866697230798894,0.64333486153994468
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,0,2,2021,0.0056960951981126877,8192,4096,8192,1013.25,0,0,1.4381782107002516,0.71908910535012582
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,0,2,1914,0.0059416341432832502,8192,4096,8192,1013.25,0,0,1.3787452748602314,0.68937263743011568
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,0,2,1824,0.0063673859102684159,8192,4096,2048,1013.25,0,0,1.2865562281672147,0.64327811408360736
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,0,2,1824,0.006383403351432399,8192,4096,8192,1013.25,0,0,1.2833279598667007,0.64166397993335034
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,0,2,1962,0.0059408276331412565,8192,4096,4096,1013.25,0,0,1.3789324494621669,0.68946622473108343
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,0,2,1769,0.005707685795121438,8192,4096,8192,1013.25,0,0,1.4352577023426891,0.71762885117134456
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,4096,0,2,1553,0.0075784162483289019,8192,4096,8192,1013.25,0,0,1.0809646411024727,0.54048232055123635
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0,2,1522,0.0078921631350623786,8192,4096,8192,1013.25,0,0,1.0379917216365613,0.51899586081828064
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,0,2,1628,0.0072791746266058091,8192,4096,1024,1013.25,0,0,1.125402318287263,0.5627011591436315
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,0,2,1946,0.0058942159670352448,8192,4096,8192,1013.25,0,0,1.3898370955213788,0.6949185477606894
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,0,2,1868,0.0064285567281588242,8192,4096,2048,1013.25,0,0,1.2743140251243046,0.63715701256215229
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,0,2,1568,0.0076488773433529599,8192,4096,8192,1013.25,0,0,1.0710068461378879,0.53550342306894394
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,0,2,1645,0.0074911900204365743,8192,4096,1024,1013.25,0,0,1.0935512218554806,0.5467756109277403
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0,2,1883,0.005880760500802047,8192,4096,4096,1013.25,0,0,1.393017110437117,0.69650855521855848
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,0,2,1978,0.0056959191757217573,8192,4096,8192,1013.25,0,0,1.4382226550751491,0.71911132753757456
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,0,2,1922,0.0059401624284599374,8192,4096,8192,1013.25,0,0,1.3790868681892055,0.68954343409460273
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,4096,0,2,1922,0.0059413944645305078,8192,4096,4096,1013.25,0,0,1.3788008941175962,0.6894004470587981
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,0,3,1962,0.00594022441712359,8192,4096,4096,1013.25,0,0,1.3790724768554752,0.68953623842773759
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,0,3,1978,0.0056967605112536734,8192,4096,8192,1013.25,0,0,1.4380102487750892,0.7190051243875446
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,0,3,2021,0.0056959843057503151,8192,4096,8192,1013.25,0,0,1.4382062098959547,0.71910310494797736
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,0,3,1824,0.0063835962822562766,8192,4096,8192,1013.25,0,0,1.2832891739677097,0.64164458698385485
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,0,3,1824,0.0063653682407579923,8192,4096,2048,1013.25,0,0,1.2869640357247409,0.64348201786237047
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0,3,1883,0.005879860005350868,8192,4096,4096,1013.25,0,0,1.3932304497972754,0.6966152248986377
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,0,3,1946,0.0058916014488039868,8192,4096,8192,1013.25,0,0,1.390453864061528,0.69522693203076402
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,0,3,1769,0.0057065639204733655,8192,4096,8192,1013.25,0,0,1.4355398649982116,0.71776993249910581
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,0,3,1824,0.0063668594025728994,8192,4096,2048,1013.25,0,0,1.2866626199864797,0.64333130999323984
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,0,3,1756,0.0064299041426534803,8192,4096,8192,1013.25,0,0,1.2740469870549798,0.63702349352748988
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,0,3,1914,0.0059406142000618901,8192,4096,8192,1013.25,0,0,1.3789819914436885,0.68949099572184425
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,0,3,1922,0.0059399793348997119,8192,4096,8192,1013.25,0,0,1.3791293770786006,0.68956468853930031
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,4096,0,3,1553,0.0075857306171522856,8192,4096,8192,1013.25,0,0,1.0799223454464442,0.53996117272322208
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,4096,0,3,1922,0.0059400790687902409,8192,4096,4096,1013.25,0,0,1.3791062215049581,0.68955311075247905
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,0,3,1796,0.0063639021663198497,8192,4096,8192,1013.25,0,0,1.287260518138561,0.64363025906928051
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0,3,1522,0.0078925622747072887,8192,4096,8192,1013.25,0,0,1.0379392287156601,0.51896961435783007
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,0,3,1628,0.0072800984253754489,8192,4096,1024,1013.25,0,0,1.1252595118008344,0.56262975590041719
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,0,3,1645,0.0074932718711783457,8192,4096,1024,1013.25,0,0,1.0932474012466036,0.54662370062330179
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,0,3,1639,0.0072849493626052832,8192,4096,1024,1013.25,0,0,1.1245102185679892,0.56225510928399458
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,0,3,1868,0.0064290366285107634,8192,4096,2048,1013.25,0,0,1.274218902980121,0.63710945149006049
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,0,3,1568,0.0076482448042655476,8192,4096,8192,1013.25,0,0,1.0710954224989229,0.53554771124946143
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,4096,0,4,1922,0.0059407618241801349,8192,4096,4096,1013.25,0,0,1.3789477246263027,0.68947386231315133
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,0,4,1568,0.0076482040541512629,8192,4096,8192,1013.25,0,0,1.0711011293629877,0.53555056468149387
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,4096,0,4,1553,0.0075805176478850791,8192,4096,8192,1013.25,0,0,1.0806649862869879,0.54033249314349396
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,0,4,1628,0.0072781717455064924,8192,4096,1024,1013.25,0,0,1.1255573908458125,0.56277869542290626
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,0,4,2021,0.0056953510395788077,8192,4096,8192,1013.25,0,0,1.4383661240670125,0.71918306203350624
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,0,4,1769,0.0057074868658830245,8192,4096,8192,1013.25,0,0,1.435307726938166,0.717653863469083
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,0,4,1756,0.0064300502351313351,8192,4096,8192,1013.25,0,0,1.2740180403633621,0.63700902018168104
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,0,4,1962,0.0059394413542674584,8192,4096,4096,1013.25,0,0,1.3792542953747813,0.68962714768739064
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,0,4,1824,0.0063665085717251428,8192,4096,2048,1013.25,0,0,1.2867335224179555,0.64336676120897773
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,0,4,1922,0.0059400458241600645,8192,4096,8192,1013.25,0,0,1.3791139399431094,0.68955696997155469
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,0,4,1946,0.0059005138440342874,8192,4096,8192,1013.25,0,0,1.3883536614836551,0.69417683074182757
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,0,4,1796,0.0063647926517478078,8192,4096,8192,1013.25,0,0,1.287080420090422,0.643540210045211
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,0,4,1914,0.0059400795644602685,8192,4096,8192,1013.25,0,0,1.3791061064254191,0.68955305321270954
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,0,4,1978,0.005696873814319576,8192,4096,8192,1013.25,0,0,1.4379816487085797,0.71899082435428985
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,4096,0,4,1522,0.0078937816243917335,8192,4096,8192,1013.25,0,0,1.0377788986063123,0.51888944930315617
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,0,4,1883,0.0058804206625299761,8192,4096,4096,1013.25,0,0,1.3930976149715617,0.69654880748578085
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,0,4,1639,0.0072886005562205662,8192,4096,1024,1013.25,0,0,1.1239468999310729,0.56197344996553644
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,0,4,1824,0.0063649123175102372,8192,4096,2048,1013.25,0,0,1.2870562218843675,0.64352811094218376
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,0,4,1868,0.0064282141609927059,8192,4096,2048,1013.25,0,0,1.2743819348319461,0.63719096741597303
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,0,4,1824,0.0063765085580056178,8192,4096,8192,1013.25,0,0,1.2847155971766175,0.64235779858830877
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,0,4,1645,0.0074797714372536331,8192,4096,1024,1013.25,0,0,1.0952206319031426,0.54761031595157128
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,4096,1,0,1922,0.0059395129177002206,8192,4096,8192,1013.25,0,0,1.3792376771481023,0.68961883857405115
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,4096,1,0,1796,0.0063585565987567859,8192,4096,8192,1013.25,0,0,1.2883427036887092,0.64417135184435459
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,4096,1,0,1628,0.007279763936410665,8192,4096,1024,1013.25,0,0,1.125311214973149,0.5626556074865745
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,4096,1,0,2021,0.0056955407363008239,8192,4096,8192,1013.25,0,0,1.4383182175816711,0.71915910879083556
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,4096,1,0,1568,0.0076488980225154334,8192,4096,8192,1013.25,0,0,1.0710039506195379,0.53550197530976895
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,4096,1,0,1645,0.007492901996276299,8192,4096,1024,1013.25,0,0,1.0933013676238026,0.54665068381190129
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,4096,1,0,1824,0.0063677545179400526,8192,4096,2048,1013.25,0,0,1.2864817537988391,0.64324087689941956
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,4096,1,0,1978,0.0056965339051218682,8192,4096,8192,1013.25,0,0,1.4380674523212102,0.71903372616060512
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,4096,1,0,1868,0.0064285393700609884,8192,4096,2048,1013.25,0,0,1.2743174659786334,0.63715873298931669
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,4096,1,0,1883,0.0058795368804364402,8192,4096,4096,1013.25,0,0,1.3933070183228282,0.69665350916141411
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,4096,1,0,1962,0.0059405340453292741,8192,4096,4096,1013.25,0,0,1.3790005978403461,0.68950029892017306
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,4096,1,0,1769,0.0057095128173138068,8192,4096,8192,1013.25,0,0,1.4347984253854684,0.71739921269273421
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,4096,1,0,1824,0.0063662633561251455,8192,4096,2048,1013.25,0,0,1.2867830847931019,0.64339154239655094
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,4096,1,0,1824,0.0063825087589130065,8192,4096,8192,1013.25,0,0,1.2835078351533926,0.64175391757669631
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,4096,1,0,1756,0.0064298498331821592,8192,4096,8192,1013.25,0,0,1.2740577482422704,0.63702887412113518
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,4096,1,0,1639,0.0072776475572382407,8192,4096,1024,1013.25,0,0,1.1256384615454975,0.56281923077274876
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,4096,1,0,1946,0.0058942159670352448,8192,4096,8192,1013.25,0,0,1.3898370955213788,0.6949185477606894
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,4096,1,0,1914,0.0059395947551029726,8192,4096,8192,1013.25,0,0,1.3792186736244734,0.68960933681223668
