gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,0,1,2112,0.0053191514629306212,8192,16384,1024,1019.6833909722045,0,0,1.5400952684070708,3.0801905368141416
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,0,1,1743,0.0053193250471192804,8192,16384,2048,1019.6833909722045,0,0,1.5400450108677672,3.0800900217355345
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,0,1,2021,0.005319125342050559,8192,16384,8192,1019.5,0.1833909722045064,0.00017985089668828925,1.5401028314256511,3.0802056628513022
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,0,1,2047,0.0053677146587362504,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.5261616015052273,3.0523232030104546
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,2,1,4096,0,1,2065,0.0053192060161156461,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5400794733613672,3.0801589467227344
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,0,1,2093,0.0053191706716188445,8192,16384,8192,1019.6833909722045,0,0,1.5400897067863464,3.0801794135726928
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,0,1,1995,0.0053727596923522185,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5247285322775166,3.0494570645550332
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,0,1,2047,0.0053186439920415163,8192,16384,8192,1019.6833909722045,0,0,1.5402422144174328,3.0804844288348656
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,0,1,2030,0.0052714718973695352,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5540251678260504,3.1080503356521008
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,0,1,2065,0.0053191903139719375,8192,16384,4096,1019.6833909722045,0,0,1.5400840196452534,3.0801680392905069
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,0,1,1978,0.0055074137310649075,8192,16384,8192,1018,1.6833909722045064,0.0016508957457858544,1.4874495362119824,2.9748990724239648
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,0,1,2030,0.0053516453710095637,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5307441790476144,3.0614883580952288
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,4096,0,2,2112,0.00531954566637675,8192,16384,1024,1019.6833909722045,0,0,1.539981140077276,3.0799622801545521
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,0,2,2021,0.0055061535691341987,8192,16384,8192,1019.6833909722045,0,0,1.4877899602949378,2.9755799205898756
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,0,2,2065,0.0053187561958811759,8192,16384,4096,1019.6833909722045,0,0,1.5402097216533168,3.0804194433066336
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,0,2,1743,0.0053189212538631084,8192,16384,2048,1019.6833909722045,0,0,1.5401619255126566,3.0803238510253133
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,0,2,2047,0.0053719980401065676,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.5249447112302912,3.0498894224605824
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,2,1,4096,0,2,2065,0.0052380979782732581,8192,16384,4096,1019.5,0.1833909722045064,0.00017985089668828925,1.5639264545984108,3.1278529091968217
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,8,1,4096,0,2,2075,0.0053605628875364741,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5281977232366273,3.0563954464732546
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,0,2,2047,0.0052605527869421615,8192,16384,8192,1019.6833909722045,0,0,1.5572507931741182,3.1145015863482364
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,0,2,2021,0.0053188242810837767,8192,16384,8192,1019.5,0.1833909722045064,0.00017985089668828925,1.540190005737655,3.0803800114753099
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,packed_arithmetic,4,1,4096,0,2,2030,0.0052709043906827282,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5541924862990937,3.1083849725981874
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,0,2,2030,0.0053513930936165046,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5308163419674699,3.0616326839349397
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,0,2,1978,0.0055073163386423016,8192,16384,8192,1018,1.6833909722045064,0.0016508957457858544,1.4874758405505979,2.9749516811011958
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,0,2,1995,0.0053691988302053961,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5257397349329711,3.0514794698659422
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,0,2,1846,0.005268888380519747,8192,16384,8192,1018.75,0.9333909722045064,0.00091537332123707181,1.5547871597143046,3.1095743194286092
