gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,2,134217728,1,0,4,71,0.21264179659561372,134217728,67108864,134217728,0,631191657279.14368,631.19165727914367,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,2,1107296256,4096,0,4,119,0.12418877577581325,0,0,0,2214592512,8916234571785.3086,0,17832.469143570615
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,4,138412032,256,0,4,1267,0.0094679085024718512,540672,540672,138412032,0,14619071568326.186,57.105748313774164,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,8,134217728,1,0,4,213,0.067910158578218985,134217728,16777216,134217728,0,1976401333909.5342,1976.4013339095343,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,1,34603008,256,1,0,1144,0.0081792444615930941,135168,135168,34603008,0,4230587331444.0918,16.525731763453482,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,1,34603008,256,1,0,1434,0.008192535889863635,135168,135168,34603008,0,4223723699863.5801,16.498920702592109,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,1,34603008,256,1,0,1400,0.0084690741130283905,135168,135168,34603008,0,4085807673682.8296,15.960186225323554,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,2,134217728,1,1,0,73,0.20529139531801824,134217728,67108864,0,0,653791298909.93445,653.79129890993443,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,2,134217728,1,1,0,73,0.20556537419149321,134217728,134217728,0,0,652919921596.18408,652.91992159618405,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,1,553648128,4096,1,0,149,0.098931760595948909,0,0,0,1107296256,5596262763999.2783,0,11192.525527998556
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,2,134217728,1,1,0,73,0.20631364273698363,134217728,67108864,134217728,0,650551879262.3219,650.5518792623219,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,4,134217728,1,1,0,132,0.11260363549897165,134217728,33554432,134217728,0,1191948442918.8411,1191.948442918841,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_single,1,134217728,1,1,0,38,0.40152421750520406,134217728,134217728,134217728,0,334270567374.33386,334.27056737433384,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,4,134217728,1,1,0,132,0.11106133460998535,134217728,134217728,134217728,0,1208500946538.5327,1208.5009465385326,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,8,134217728,1,1,0,224,0.065351856606347222,134217728,134217728,134217728,0,2053770695582.1094,2053.7706955821095,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,4,134217728,1,1,0,138,0.10790863589964052,134217728,33554432,0,0,1243808958208.2014,1243.8089582082014,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,2,134217728,1,1,0,73,0.20597128672142551,134217728,67108864,134217728,0,651633196725.75708,651.6331967257571,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,2,134217728,1,1,0,71,0.21245971196134325,134217728,67108864,134217728,0,631732608318.79846,631.7326083187985,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,4,134217728,1,1,0,127,0.11829391990120955,134217728,134217728,134217728,0,1134612227848.1333,1134.6122278481332,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,4,2214592512,4096,1,0,90,0.16380373636881509,0,0,0,4429185024,13519792411900.156,0,27039.584823800313
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,4,2214592512,4096,1,0,96,0.15454199910163879,0,0,0,4429185024,14330036655883.506,0,28660.073311767013
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_single,1,134217728,1,1,0,37,0.41170421806541652,134217728,134217728,134217728,0,326005229265.52545,326.00522926552543,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,4,134217728,1,1,0,134,0.11070901244433957,134217728,134217728,134217728,0,1212346899648.1182,1212.3468996481181,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,8,4429185024,4096,1,0,71,0.20917408902880172,0,0,0,8858370048,21174635178595.824,0,42349.27035719165
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,1,553648128,4096,1,0,143,0.10323311732365535,0,0,0,1107296256,5363086404377.4668,0,10726.172808754933
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,4,134217728,1,1,0,123,0.1204243249040309,134217728,33554432,134217728,0,1114540007651.7878,1114.5400076517878,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,4,134217728,1,1,0,134,0.11132584756879664,134217728,134217728,0,0,1205629518491.2627,1205.6295184912626,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,4,138412032,256,1,0,1267,0.0094714695389287711,540672,540672,138412032,0,14613575161817.443,57.084277975849389,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,8,276824064,256,1,0,856,0.015345719373114755,1081344,1081344,276824064,0,18039171528510.258,70.465513783243196,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,2,134217728,1,1,0,73,0.20639868958355628,134217728,134217728,134217728,0,650283818520.39172,650.28381852039172,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,4,2214592512,4096,1,0,130,0.1130688007061298,0,0,0,4429185024,19586238627893.574,0,39172.477255787147
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,8,134217728,1,1,0,244,0.061179411215860333,134217728,16777216,0,0,2193838177461.9792,2193.8381774619793,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,8,134217728,1,1,0,213,0.067948171230548984,134217728,16777216,134217728,0,1975295663875.8916,1975.2956638758917,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_single,1,134217728,1,1,0,38,0.40204801057514389,134217728,134217728,0,0,333835075587.10907,333.83507558710909,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,8,134217728,1,1,0,185,0.079574311746133344,134217728,134217728,134217728,0,1686696687094.1472,1686.6966870941471,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,1,553648128,4096,1,0,149,0.098798815836042372,0,0,0,1107296256,5603793155970.459,0,11207.586311940919
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,4,134217728,1,1,0,131,0.11428128308012285,134217728,33554432,134217728,0,1174450657032.7852,1174.4506570327851,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,8,134217728,1,1,0,189,0.078019555914338928,134217728,16777216,134217728,0,1720308792161.8457,1720.3087921618458,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,8,4429185024,4096,1,0,89,0.16547559888175364,0,0,0,8858370048,26766393679378.844,0,53532.787358757691
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,2,69206016,256,1,0,1310,0.0094716334160957621,270336,270336,69206016,0,7306661159667.9521,28.541645154952938,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,2,134217728,1,1,0,73,0.20638290823322453,134217728,134217728,134217728,0,650333543358.76624,650.33354335876629,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,2,1107296256,4096,1,0,119,0.12442621663838875,0,0,0,2214592512,8899219842214.2656,0,17798.439684428533
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,2,1107296256,4096,1,0,149,0.098513609610947989,0,0,0,2214592512,11240033335220.967,0,22480.066670441935
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,8,276824064,256,1,0,713,0.018423382731005654,1081344,1081344,276824064,0,15025691429300.799,58.694107145706248,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,8,134217728,1,1,0,226,0.066160425675653778,134217728,16777216,134217728,0,2028670865238.8625,2028.6708652388625,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,8,276824064,256,1,0,591,0.0228932117649343,1081344,1081344,276824064,0,12091971491043.186,47.234263636887441,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,8,4429185024,4096,1,0,49,0.30824098781663545,0,0,0,8858370048,14369227971183.4,0,28738.4559423668
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,2,69206016,256,1,0,1209,0.010226527356825357,270336,270336,69206016,0,6767303658930.7842,26.434779917698375,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,2,69206016,256,1,0,1430,0.0083144054546222812,270336,270336,69206016,0,8323627753987.6113,32.514170914014109,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,8,134217728,1,1,0,220,0.066638690775090992,134217728,134217728,0,0,2014111118314.0095,2014.1111183140094,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,4,138412032,256,1,0,946,0.013701344141244385,540672,540672,138412032,0,10102076889182.432,39.461237848368874,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,2,134217728,1,1,0,71,0.21255256760288294,134217728,134217728,134217728,0,631456629828.91931,631.45662982891929,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,4,138412032,256,1,0,1066,0.011778011107310568,540672,540672,138412032,0,11751732167588.818,45.90520377964382,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_single,1,134217728,1,1,0,38,0.40193010631360504,134217728,134217728,134217728,0,333933004499.2373,333.93300449923731,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,2,1107296256,4096,1,0,114,0.13006344176175302,0,0,0,2214592512,8513508800023.2822,0,17027.017600046565
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,8,134217728,1,1,0,223,0.065538727114553413,134217728,134217728,134217728,0,2047914781216.3694,2047.9147812163694,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,8,134217728,1,1,1,185,0.07946776312750739,134217728,134217728,134217728,0,1688958172695.0757,1688.9581726950757,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,4,2214592512,4096,1,1,96,0.15455800294876099,0,0,0,4429185024,14328552839377.596,0,28657.10567875519
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,2,1107296256,4096,1,1,119,0.1245383495042304,0,0,0,2214592512,8891207089286.0723,0,17782.414178572144
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,2,69206016,256,1,1,1430,0.0083077370703637191,270336,270336,69206016,0,8330308893245.9561,32.540269114242015,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,4,138412032,256,1,1,1267,0.0094749553051160472,540672,540672,138412032,0,14608198935277.697,57.063277090928501,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,8,134217728,1,1,1,189,0.078133673894973027,134217728,16777216,134217728,0,1717796198607.209,1717.7961986072089,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,2,134217728,1,1,1,73,0.20652712207950957,134217728,134217728,134217728,0,649879428176.64575,649.87942817664577,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,4,134217728,1,1,1,138,0.10795501349628836,134217728,33554432,0,0,1243274616464.3347,1243.2746164643347,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,1,34603008,256,1,1,1144,0.0081766435316392595,135168,135168,34603008,0,4231933050047.3413,16.530988476747428,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,1,553648128,4096,1,1,149,0.098872267959901949,0,0,0,1107296256,5599630102796.208,0,11199.260205592416
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,2,134217728,1,1,1,73,0.20630837793219581,134217728,134217728,134217728,0,650568480762.86682,650.56848076286678,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_single,1,134217728,1,1,1,38,0.40190990347611277,134217728,134217728,134217728,0,333949790336.47308,333.94979033647309,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_single,1,134217728,1,1,1,37,0.41176388714764567,134217728,134217728,134217728,0,325957987548.99963,325.95798754899965,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,4,134217728,1,1,1,132,0.11097988215359775,134217728,134217728,134217728,0,1209387912434.8027,1209.3879124348027,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,8,276824064,256,1,1,591,0.022864406282324879,1081344,1081344,276824064,0,12107205434588.357,47.29377122886077,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,2,134217728,1,1,1,71,0.21242276043959066,134217728,134217728,134217728,0,631842499938.55615,631.8424999385561,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,2,1107296256,4096,1,1,149,0.098477747616351849,0,0,0,2214592512,11244126544341.654,0,22488.253088683308
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,8,134217728,1,1,1,223,0.065614781572145203,134217728,134217728,134217728,0,2045541031824.1177,2045.5410318241177,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,1,34603008,256,1,1,1434,0.008195369645973961,135168,135168,34603008,0,4222263240682.377,16.493215783915534,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,4,2214592512,4096,1,1,90,0.16436728371514214,0,0,0,4429185024,13473438642680.344,0,26946.877285360686
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,1,553648128,4096,1,1,149,0.098815143508399095,0,0,0,1107296256,5602867215923.6494,0,11205.734431847299
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,1,34603008,256,1,1,1400,0.0084813942228044777,135168,135168,34603008,0,4079872611859.1016,15.937002390074616,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,8,276824064,256,1,1,713,0.018504527976101613,1081344,1081344,276824064,0,14959801425765.367,58.436724319395964,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,8,134217728,1,1,1,224,0.06544343062809535,134217728,134217728,134217728,0,2050896884711.593,2050.896884711593,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_single,1,134217728,1,1,1,38,0.40208590658087479,134217728,134217728,134217728,0,333803612121.88794,333.80361212188797,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_single,1,134217728,1,1,1,38,0.40188884735107422,134217728,134217728,0,0,333967286936.80994,333.96728693680996,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,8,134217728,1,1,1,226,0.066129697107635763,134217728,16777216,134217728,0,2029613530235.0015,2029.6135302350015,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,2,69206016,256,1,1,1209,0.010215517111905258,270336,270336,69206016,0,6774597432698.4062,26.463271221478148,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,2,1107296256,4096,1,1,114,0.1299778285779451,0,0,0,2214592512,8519116437892.917,0,17038.232875785834
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,4,134217728,1,1,1,132,0.1126710284839977,134217728,33554432,134217728,0,1191235491553.7361,1191.235491553736,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,4,138412032,256,1,1,1066,0.011732382353877484,540672,540672,138412032,0,11797436174951.768,46.083735058405345,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,4,2214592512,4096,1,1,130,0.11306511072012095,0,0,0,4429185024,19586877843174.422,0,39173.755686348843
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,8,134217728,1,1,1,213,0.067920975841826672,134217728,16777216,134217728,0,1976086567315.5845,1976.0865673155845,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,2,134217728,1,1,1,73,0.20531858156805169,134217728,67108864,0,0,653704730351.03394,653.70473035103396,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,8,276824064,256,1,1,856,0.015430691086243247,1081344,1081344,276824064,0,17939835776169.082,70.077483500660477,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,8,4429185024,4096,1,1,89,0.16544971037446782,0,0,0,8858370048,26770581912626.371,0,53541.163825252741
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,1,553648128,4096,1,1,143,0.10343899093307815,0,0,0,1107296256,5352412306092.5186,0,10704.824612185037
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,4,134217728,1,1,1,131,0.11424610632976503,134217728,33554432,134217728,0,1174812274237.0579,1174.8122742370579,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,4,134217728,1,1,1,123,0.12051121781512004,134217728,33554432,134217728,0,1113736384324.8811,1113.7363843248811,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,scalar_unrolled,4,134217728,1,1,1,134,0.1106550444417925,134217728,134217728,134217728,0,1212938178074.675,1212.9381780746751,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,2,134217728,1,1,1,73,0.20579156483689401,134217728,67108864,134217728,0,652202281013.69507,652.20228101369503,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,8,134217728,1,1,1,220,0.06653701608831232,134217728,134217728,0,0,2017188865546.0195,2017.1888655460195,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,2,134217728,1,1,1,73,0.20540449064071864,134217728,134217728,0,0,653431322661.6145,653.43132266161456,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,8,4429185024,4096,1,1,71,0.20920112771047672,0,0,0,8858370048,21171898414093.434,0,42343.796828186867
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,4,134217728,1,1,1,127,0.11834481757456862,134217728,134217728,134217728,0,1134124254451.8684,1134.1242544518684,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,2,134217728,1,1,1,73,0.20621193924995318,134217728,67108864,134217728,0,650872730687.58777,650.87273068758782,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp64,independent_chains,8,4429185024,4096,1,1,49,0.30815215986602162,0,0,0,8858370048,14373370045258.553,0,28746.740090517105
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp64,register_resident,4,138412032,256,1,1,946,0.013702393586237385,540672,540672,138412032,0,10101303186840.316,39.458215573594984,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,2,69206016,256,1,1,1310,0.0095048307462502982,270336,270336,69206016,0,7281141331980.2783,28.441958328047964,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,2,134217728,1,1,1,71,0.21271346992170306,134217728,67108864,134217728,0,630978978667.42395,630.97897866742392,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,4,134217728,1,1,1,134,0.11133396803443112,134217728,134217728,0,0,1205541582408.0918,1205.5415824080917,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,8,134217728,1,1,1,244,0.061174162098618805,134217728,16777216,0,0,2194026422194.843,2194.0264221948432,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,4,134217728,1,1,2,138,0.1079023748204328,134217728,33554432,0,0,1243881130729.1453,1243.8811307291453,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,scalar_unrolled,4,134217728,1,1,2,134,0.11135713377995278,134217728,134217728,0,0,1205290792282.9702,1205.2907922829702,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,2,134217728,1,1,2,73,0.20592351155738309,134217728,67108864,134217728,0,651784378505.0188,651.78437850501882,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,8,276824064,256,1,2,713,0.018439629970727095,1081344,1081344,276824064,0,15012452225964.301,58.642391507673047,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp32,independent_chains,4,2214592512,4096,1,2,96,0.15455500284830728,0,0,0,4429185024,14328830974003.34,0,28657.66194800668
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,1,34603008,256,1,2,1144,0.0081393285231156787,135168,135168,34603008,0,4251334480691.8057,16.606775315202366,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e4m3,8,none,vector_packet,8,134217728,1,1,2,244,0.061164066439769307,134217728,16777216,0,0,2194388565256.1958,2194.3885652561958,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,4,134217728,1,1,2,132,0.11261527466051506,134217728,33554432,134217728,0,1191825251100.321,1191.8252511003211,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,4,138412032,256,1,2,1267,0.0094767226510473184,540672,540672,138412032,0,14605474603047.861,57.05263516815571,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,8,134217728,1,1,2,224,0.065457999706268311,134217728,134217728,134217728,0,2050440413735.2092,2050.4404137352094,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp16,vector_packet,4,134217728,1,1,2,131,0.11422339286513002,134217728,33554432,134217728,0,1175045887128.2034,1175.0458871282033,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp16,register_resident,1,34603008,256,1,2,1400,0.0084804568971906386,135168,135168,34603008,0,4080323550900.082,15.938763870703445,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,vector_packet,8,134217728,1,1,2,226,0.066244104267221632,134217728,16777216,134217728,0,2026108277629.9614,2026.1082776299613,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e4m3,8,fp32,register_resident,4,138412032,256,1,2,1066,0.011777831286918826,540672,540672,138412032,0,11751911589507.041,45.905904646511878,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp32,scalar_unrolled,4,134217728,1,1,2,132,0.11101454677003803,134217728,134217728,134217728,0,1209010277527.2,1209.0102775272001,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,scalar_unrolled,8,134217728,1,1,2,185,0.07940306792388091,134217728,134217728,134217728,0,1690334284421.689,1690.3342844216891,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e4m3,8,fp64,vector_packet,8,134217728,1,1,2,189,0.077973502022879462,134217728,16777216,134217728,0,1721324867012.0911,1721.3248670120911,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,2,1107296256,4096,1,2,149,0.098511894277278203,0,0,0,2214592512,11240229051766.373,0,22480.458103532746
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e4m3,8,fp16,independent_chains,8,4429185024,4096,1,2,89,0.16497977396075644,0,0,0,8858370048,26846836540420.797,0,53693.673080841596
