gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,vector_packet,4,134217728,1,0,2,128,0.11730849742889404,268435456,33554432,0,0,1144143271303.5591,2288.286542607118,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_unrolled,2,134217728,1,0,2,70,0.21327679497855051,268435456,134217728,134217728,0,629312382594.17029,1258.6247651883407,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,vector_packet,8,134217728,1,0,2,186,0.079253847881030015,268435456,16777216,0,0,1693516864966.3254,3387.0337299326507,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,2,134217728,1,0,2,71,0.21279594260202328,268435456,134217728,0,0,630734432051.73145,1261.4688641034629,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,8,134217728,1,0,2,158,0.092340252067469347,268435456,134217728,134217728,0,1453512688073.8037,2907.0253761476074,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_single,1,134217728,1,0,2,37,0.41387416221000051,268435456,134217728,134217728,0,324295982342.3277,648.59196468465541,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,2,134217728,1,0,2,68,0.2188870626337388,268435456,134217728,134217728,0,613182553528.00342,1226.3651070560068,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,fp64,scalar_unrolled,4,134217728,1,0,2,120,0.1241533358891805,268435456,134217728,134217728,0,1081064210145.7748,2162.1284202915494,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_single,1,134217728,1,0,2,37,0.40639913404310074,268435456,134217728,134217728,0,330260861199.97864,660.5217223999573,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,8,134217728,1,0,2,171,0.086468490243655202,268435456,134217728,0,0,1552215467412.4023,3104.4309348248048,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,scalar_single,1,134217728,1,0,2,37,0.40524627066947316,268435456,134217728,0,0,331200402605.23615,662.4008052104723,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,bf16_e8m7,16,bf16,scalar_unrolled,4,134217728,1,0,2,125,0.11822131347656251,268435456,134217728,134217728,0,1135309057673.5032,2270.6181153470066,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,bf16_e8m7,16,none,scalar_unrolled,4,134217728,1,0,2,125,0.11926783752441407,268435456,134217728,0,0,1125347208316.1204,2250.6944166322405,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,bf16_e8m7,16,bf16,independent_chains,8,4429185024,4096,0,2,88,0.16758327050642532,0,0,0,8858370048,26429756446543.273,0,52859.512893086547
