gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,1,553648128,4096,0,3,143,0.10305611403672012,0,0,0,1107296256,5372297734831.4199,0,10744.59546966284
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,4,2214592512,4096,0,3,90,0.16382790671454536,0,0,0,4429185024,13517797769696.941,0,27035.595539393882
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,8,276824064,256,0,3,569,0.023895169812891311,8650752,1081344,276824064,0,11584938134679.209,362.02931670872528,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,8,134217728,1,0,3,59,0.25186060242733715,1073741824,67108864,134217728,0,532904816023.07129,4263.23852818457,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,2,134217728,1,0,3,52,0.29144984025221604,1073741824,134217728,134217728,0,460517418310.64349,3684.1393464851481,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,4,134217728,1,0,3,60,0.25218399365742999,1073741824,134217728,0,0,532221439011.40332,4257.7715120912262,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,8,134217728,1,0,3,52,0.29069476861220139,1073741824,134217728,0,0,461713599597.14954,3693.7087967771963,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,2,134217728,1,0,3,52,0.29094892281752366,1073741824,67108864,134217728,0,461310276388.88434,3690.4822111110748,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,8,134217728,1,0,3,52,0.29108062157264125,1073741824,134217728,134217728,0,461101557619.50989,3688.8124609560791,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,2,134217728,1,0,3,52,0.29096000011150652,1073741824,134217728,0,0,461292713598.30505,3690.3417087864404,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,8,134217728,1,0,4,59,0.25165559477725269,1073741824,67108864,134217728,0,533338939350.02637,4266.7115148002113,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,2,134217728,1,0,4,52,0.29125906870915341,1073741824,134217728,134217728,0,460819052243.92395,3686.5524179513918,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,4,138412032,256,0,4,878,0.014507735780268432,4325376,540672,138412032,0,9540567466651.1602,298.14273333284876,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_single,1,134217728,1,0,4,34,0.44448187771965475,1073741824,134217728,134217728,0,301964455083.26056,2415.7156406660843,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,4,134217728,1,0,4,60,0.25214719772338867,1073741824,134217728,0,0,532299106283.30658,4258.392850266453,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_single,1,134217728,1,0,4,34,0.44406304639928479,1073741824,134217728,0,0,302249261874.66742,2417.9940949973393,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,vector_packet,8,134217728,1,0,4,59,0.25310968948622881,1073741824,67108864,0,0,530274950249.59332,4242.1996019967464,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,4,134217728,1,0,4,59,0.25215674254853848,1073741824,134217728,134217728,0,532278957300.39423,4258.2316584031541,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,2,134217728,1,0,4,52,0.29084491729736328,1073741824,67108864,134217728,0,461475239956.74371,3691.8019196539499,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,4,134217728,1,0,4,60,0.25162240664164226,1073741824,67108864,134217728,0,533409284933.64008,4267.2742794691203,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,8,134217728,1,0,4,52,0.29068737763624924,1073741824,134217728,0,0,461725339061.51556,3693.8027124921246,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,2,69206016,256,0,4,1215,0.010017238036104681,2162688,270336,69206016,0,6908692371147.0029,215.89663659834383,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,8,134217728,1,0,4,52,0.29093230687654936,1073741824,134217728,134217728,0,461336623082.4007,3690.6929846592056,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,8,276824064,256,0,4,569,0.02397244257331942,8650752,1081344,276824064,0,11547595250393.738,360.86235157480434,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,2,134217728,1,0,4,52,0.29143384786752552,1073741824,134217728,0,0,460542689128.58105,3684.3415130286485,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,1,553648128,4096,0,4,143,0.10334052906169758,0,0,0,1107296256,5357512033535.792,0,10715.024067071585
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,8,4429185024,4096,0,4,49,0.30767477775106622,0,0,0,8858370048,14395671482644.473,0,28791.342965288946
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,2,1107296256,4096,0,4,114,0.13041347369813083,0,0,0,2214592512,8490658400550.4521,0,16981.316801100904
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,1,34603008,256,0,4,1375,0.0086177742697975852,1081344,135168,34603008,0,4015306843354.2012,125.47833885481879,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,4,2214592512,4096,0,4,90,0.16450737847222222,0,0,0,4429185024,13461964639926.127,0,26923.929279852255
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,vector_packet,2,134217728,1,0,4,52,0.29093168332026553,1073741824,67108864,0,0,461337611869.00183,3690.7008949520146,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,vector_packet,4,134217728,1,0,4,60,0.2516602675120036,1073741824,67108864,0,0,533329036509.89771,4266.6322920791818,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,2,1107296256,4096,1,0,114,0.13059452960365697,0,0,0,2214592512,8478886974519.8955,0,16957.773949039791
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,4,134217728,1,1,0,59,0.25238454139838784,1073741824,134217728,134217728,0,531798529562.62457,4254.3882365009968,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,vector_packet,8,134217728,1,1,0,59,0.25194142228465971,1073741824,67108864,134217728,0,532733866399.91315,4261.8709311993052,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,4,2214592512,4096,1,0,90,0.16406471464369032,0,0,0,4429185024,13498286434164.531,0,26996.572868329062
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,8,276824064,256,1,0,569,0.023946066522849675,8650752,1081344,276824064,0,11560314665285.447,361.25983329017021,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,1,553648128,4096,1,0,143,0.10335284013014573,0,0,0,1107296256,5356873863387.0703,0,10713.747726774141
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,vector_packet,4,134217728,1,1,0,60,0.25184213320414223,1073741824,67108864,0,0,532943897402.59882,4263.5511792207908,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,4,138412032,256,1,0,878,0.014498368482654893,4325376,540672,138412032,0,9546731562629.8965,298.33536133218428,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,1,34603008,256,1,0,1375,0.0085363901311700987,1081344,135168,34603008,0,4053587929826.3638,126.67462280707387,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp64_e11m52,64,fp64,independent_chains,8,4429185024,4096,1,0,49,0.30870464869907926,0,0,0,8858370048,14347646019148.561,0,28695.292038297121
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_single,1,134217728,1,1,0,34,0.44524894041173596,1073741824,134217728,134217728,0,301444238982.09521,2411.5539118567617,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp64_e11m52,64,fp64,register_resident,2,69206016,256,1,0,1215,0.010125642941321856,2162688,270336,69206016,0,6834728066261.9805,213.58525207068689,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,2,134217728,1,1,0,52,0.29156554662264311,1073741824,134217728,134217728,0,460334664210.89337,3682.677313687147,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,scalar_unrolled,4,134217728,1,1,0,60,0.25218613942464191,1073741824,134217728,0,0,532216910517.82349,4257.7352841425882,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp64_e11m52,64,none,vector_packet,8,134217728,1,1,0,59,0.25287755869202694,1073741824,67108864,0,0,530761719996.91089,4246.093759975287,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp64_e11m52,64,fp64,scalar_unrolled,8,134217728,1,1,0,52,0.29166153761056751,1073741824,134217728,134217728,0,460183159903.69037,3681.4652792295228,0
