gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,1,553648128,4096,0,0,149,0.099035058245562871,0,0,0,1107296256,5590425631165.875,0,11180.851262331749
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,8,134217728,1,0,0,43,0.34908873535865959,67108864,134217728,134217728,0,384480260762.64667,192.24013038132333,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,8,276824064,256,0,0,29,0.53307253738929483,540672,1081344,276824064,0,519299053287.82593,1.014255963452785,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_single,1,134217728,1,0,0,27,0.56842549641927087,67108864,134217728,134217728,0,236121934792.6662,118.0609673963331,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,4,2214592512,4096,0,0,130,0.11352762809166542,0,0,0,4429185024,19507079899633.555,0,39014.159799267109
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,2,1107296256,4096,0,0,149,0.098870123792814735,0,0,0,2214592512,11199503080631.031,0,22399.006161262063
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,8,134217728,1,0,0,207,0.071675208455698497,67108864,134217728,0,0,1872582318096.1965,936.29115904809828,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,1,553648128,4096,0,0,142,0.10332236491458517,0,0,0,1107296256,5358453888058.9062,0,10716.907776117812
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,4,134217728,1,0,0,45,0.33775431315104165,67108864,33554432,134217728,0,397382721031.24451,198.69136051562225,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,2,134217728,1,0,0,43,0.35442678318467252,67108864,134217728,134217728,0,378689575302.40155,189.34478765120076,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,2,1107296256,4096,0,0,114,0.1301684212266353,0,0,0,2214592512,8506642744572.3906,0,17013.285489144782
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,4,134217728,1,0,0,137,0.11013885832180942,67108864,134217728,0,0,1218622837072.0505,609.31141853602526,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,8,276824064,256,0,0,29,0.52591669148412246,540672,1081344,276824064,0,526364856796.6347,1.0280563609309272,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,4,138412032,256,0,0,59,0.25634549027782377,270336,540672,138412032,0,539943307955.17767,1.0545767733499565,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,2,134217728,1,0,0,41,0.37337677653242901,67108864,67108864,134217728,0,359469941452.94073,179.73497072647038,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,1,34603008,256,0,0,229,0.063753923474440935,67584,135168,34603008,0,542758878422.16351,1.0600759344182882,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,2,134217728,1,0,0,73,0.20634257956726909,67108864,134217728,0,0,650460647925.76709,325.23032396288352,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,4,2214592512,4096,0,0,90,0.16396978166368273,0,0,0,4429185024,13506101487299.258,0,27012.202974598516
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,4,134217728,1,0,0,139,0.10659315260194188,67108864,33554432,0,0,1259159005280.7468,629.57950264037345,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,1,553648128,4096,0,0,149,0.098666523927010141,0,0,0,1107296256,5611306712391.8184,0,11222.613424783636
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,1,34603008,256,0,0,235,0.06235424609894448,67584,135168,34603008,0,554942288053.5116,1.0838716563545148,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,4,138412032,256,0,0,58,0.2611404122977421,270336,540672,138412032,0,530029154745.25641,1.0352131928618289,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_unrolled,8,134217728,1,0,0,43,0.35434791653655295,67108864,134217728,134217728,0,378773859634.5174,189.3869298172587,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,4,2214592512,4096,0,0,96,0.15470233559608459,0,0,0,4429185024,14315184728575.291,0,28630.36945715058
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_unrolled,4,134217728,1,0,0,41,0.36676683658506815,67108864,134217728,134217728,0,365948375402.99103,182.97418770149551,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_single,1,134217728,1,0,0,27,0.56769660667136868,67108864,134217728,134217728,0,236425101758.08871,118.21255087904436,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,2,69206016,256,0,0,113,0.13079334360308351,135168,270336,69206016,0,529124908756.96545,1.0334470874159483,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,2,134217728,1,0,0,42,0.36440304347446989,67108864,67108864,134217728,0,368322192702.55164,184.16109635127583,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,4,134217728,1,0,0,42,0.35925715310232981,67108864,134217728,134217728,0,373597927949.31433,186.79896397465717,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,2,69206016,256,0,1,116,0.12812082520846663,135168,270336,69206016,0,540162115623.23474,1.0550041320766304,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_unrolled,2,134217728,1,0,1,41,0.36910829311463889,67108864,134217728,134217728,0,363626963966.13934,181.81348198306966,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_single,1,134217728,1,0,1,27,0.56793481332284435,67108864,134217728,134217728,0,236325938913.17505,118.16296945658752,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,4,2214592512,4096,0,1,96,0.15511199831962585,0,0,0,4429185024,14277377224143.43,0,28554.754448286858
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,4,138412032,256,0,1,61,0.24843487974073067,270336,540672,138412032,0,557136067787.4552,1.0881563823973734,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_unrolled,2,134217728,1,0,1,41,0.37277033270859139,67108864,134217728,134217728,0,360054747449.34448,180.02737372467223,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,1,34603008,256,0,1,229,0.063745119686209994,67584,135168,34603008,0,542833838423.01709,1.0602223406699554,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,2,1107296256,4096,0,1,119,0.1241699507256516,0,0,0,2214592512,8917586336540.6797,0,17835.172673081361
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,vector_packet,8,134217728,1,0,1,49,0.30482416736836337,67108864,16777216,134217728,0,440311964627.80847,220.15598231390425,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,4,134217728,1,0,1,45,0.33774221208360461,67108864,33554432,134217728,0,397396958976.43903,198.6984794882195,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,vector_packet,2,134217728,1,0,1,44,0.34868073463439941,67108864,67108864,134217728,0,384930151477.19788,192.46507573859893,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_unrolled,8,134217728,1,0,1,43,0.35559292726738506,67108864,134217728,134217728,0,377447687251.31622,188.72384362565811,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,4,134217728,1,0,1,42,0.35931428273518878,67108864,134217728,134217728,0,373538527270.05896,186.76926363502949,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,8,134217728,1,0,1,253,0.05768436311261927,67108864,16777216,0,0,2326761027732.2793,1163.3805138661396,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,2,69206016,256,0,1,113,0.13084998172996318,135168,270336,69206016,0,528895878203.64667,1.0329997621164975,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,4,134217728,1,0,1,137,0.11039042646867515,67108864,134217728,0,0,1215845724068.166,607.92286203408298,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,2,134217728,1,0,1,41,0.37397228799215176,67108864,67108864,134217728,0,358897523451.83588,179.44876172591793,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,1,553648128,4096,0,1,149,0.098898253984899334,0,0,0,1107296256,5598158771180.4893,0,11196.317542360979
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,2,134217728,1,0,1,73,0.20624876675540454,67108864,134217728,0,0,650756511718.55042,325.37825585927521,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,4,2214592512,4096,0,1,130,0.11324258217444787,0,0,0,4429185024,19556181689573.855,0,39112.363379147711
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,8,276824064,256,0,1,29,0.53093074930125272,540672,1081344,276824064,0,521393918819.58722,1.0183474976945064,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,2,134217728,1,0,1,43,0.35469543102175688,67108864,134217728,134217728,0,378402754197.77576,189.20137709888789,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_single,1,134217728,1,0,1,27,0.56795494644730182,67108864,134217728,134217728,0,236317561524.14023,118.15878076207011,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,8,276824064,256,0,1,29,0.52632828416495492,540672,1081344,276824064,0,525953235515.72882,1.0272524131166578,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,8,4429185024,4096,0,1,71,0.20977307709170059,0,0,0,8858370048,21114172921550.926,0,42228.345843101852
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,1,553648128,4096,0,1,149,0.098908136354996859,0,0,0,1107296256,5597599433204.0576,0,11195.198866408115
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,scalar_unrolled,8,134217728,1,0,1,43,0.34893470586732378,67108864,134217728,134217728,0,384649981051.27985,192.32499052563992,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,4,138412032,256,0,1,58,0.26200276407702217,270336,540672,138412032,0,528284625116.81885,1.0318059084312867,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_single,1,134217728,1,0,1,27,0.57164683165373631,67108864,134217728,134217728,0,234791344179.61703,117.39567208980851,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,2,69206016,256,0,1,118,0.12569654594033453,135168,270336,69206016,0,550580093369.07812,1.0753517448614807,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,4,134217728,1,0,1,139,0.10666635911241709,67108864,33554432,0,0,1258294828068.0149,629.1474140340074,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,8,276824064,256,0,1,29,0.52597848300276129,540672,1081344,276824064,0,526303019887.12091,1.0279355857170329,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,4,2214592512,4096,0,1,90,0.16406648423936632,0,0,0,4429185024,13498140843738.688,0,26996.281687477374
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,8,134217728,1,0,1,49,0.30956408442283162,67108864,16777216,134217728,0,433570090180.9812,216.7850450904906,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,8,4429185024,4096,0,1,49,0.3076904452576929,0,0,0,8858370048,14394938459302.908,0,28789.876918605816
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_unrolled,8,134217728,1,0,1,42,0.35925715310232981,67108864,134217728,134217728,0,373597927949.31433,186.79896397465717,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,8,134217728,1,0,1,207,0.071518916438743113,67108864,134217728,0,0,1876674517502.7817,938.33725875139089,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,1,34603008,256,0,1,227,0.064508900243280223,67584,135168,34603008,0,536406726350.98175,1.0476693874042613,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,8,4429185024,4096,0,1,91,0.16560140546861585,0,0,0,8858370048,26746059379546.766,0,53492.11875909353
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,2,1107296256,4096,0,1,149,0.098880646212789039,0,0,0,2214592512,11198311281432.387,0,22396.622562864773
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,4,138412032,256,0,1,59,0.25721166901669262,270336,540672,138412032,0,538125010148.80975,1.0510254104468941,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,4,134217728,1,0,1,45,0.33440212673611114,67108864,33554432,134217728,0,401366251195.87256,200.68312559793628,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_unrolled,4,134217728,1,0,1,41,0.37464507033185263,67108864,134217728,134217728,0,358253020334.98743,179.12651016749371,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_single,1,134217728,1,0,1,37,0.4095481150859111,67108864,134217728,0,0,327721513189.8363,163.86075659491814,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,2,134217728,1,0,1,42,0.36405027480352492,67108864,67108864,134217728,0,368679100908.34637,184.33955045417318,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,8,134217728,1,0,1,48,0.31516800324122113,67108864,16777216,134217728,0,425860895204.11548,212.93044760205774,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,1,34603008,256,0,1,235,0.062367865379820482,67584,135168,34603008,0,554821105216.08496,1.083634971125166,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,2,134217728,1,0,1,73,0.20498893685536843,67108864,67108864,0,0,654755959316.46973,327.37797965823484,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,1,553648128,4096,0,1,142,0.10334851036609059,0,0,0,1107296256,5357098288488.3076,0,10714.196576976616
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,2,1107296256,4096,0,1,114,0.13014259673001474,0,0,0,2214592512,8508330737376.6631,0,17016.661474753328
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_unrolled,4,134217728,1,0,1,41,0.36690730583377001,67108864,134217728,134217728,0,365808273277.63354,182.90413663881677,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,vector_packet,4,134217728,1,0,1,46,0.32792487351790717,67108864,33554432,134217728,0,409294136672.65076,204.64706833632539,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,4,134217728,1,0,2,45,0.33349545796712238,67108864,33554432,134217728,0,402457439205.15955,201.22871960257979,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,vector_packet,4,134217728,1,0,2,46,0.3281335623367973,67108864,33554432,134217728,0,409033830749.19513,204.51691537459757,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,4,2214592512,4096,0,2,96,0.15479000409444174,0,0,0,4429185024,14307077029656.352,0,28614.154059312703
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp32,vector_packet,8,134217728,1,0,2,49,0.30487052761778538,67108864,16777216,134217728,0,440245008426.22632,220.12250421311316,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,8,276824064,256,0,2,29,0.52588577928214242,540672,1081344,276824064,0,526395797159.37024,1.0281167913268949,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,8,4429185024,4096,0,2,91,0.16532712454324242,0,0,0,8858370048,26790431613909.289,0,53580.863227818576
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp64,independent_chains,2,1107296256,4096,0,2,114,0.12986638253195243,0,0,0,2214592512,8526427197027.375,0,17052.85439405475
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp32,register_resident,1,34603008,256,0,2,235,0.06220800115707073,67584,135168,34603008,0,556246903234.03723,1.0864197328789789,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,2,1107296256,4096,0,2,119,0.12379267235763934,0,0,0,2214592512,8944764135965.9824,0,17889.528271931966
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,scalar_unrolled,4,134217728,1,0,2,137,0.1101771654003728,67108864,134217728,0,0,1218199138744.0964,609.09956937204822,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,8,4429185024,4096,0,2,71,0.20879955023107394,0,0,0,8858370048,21212617647395.871,0,42425.235294791739
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,4,134217728,1,0,2,139,0.10649922597322532,67108864,33554432,0,0,1260269516266.187,630.13475813309356,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_single,1,134217728,1,0,2,27,0.56814578727439602,67108864,134217728,134217728,0,236238182181.88632,118.11909109094316,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,vector_packet,2,134217728,1,0,2,41,0.37297169755144816,67108864,67108864,134217728,0,359860356378.61194,179.93017818930596,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp4_e2m1,4,none,vector_packet,2,134217728,1,0,2,73,0.20499111854866758,67108864,67108864,0,0,654748990835.59534,327.37449541779768,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,4,2214592512,4096,0,2,130,0.11323495277991662,0,0,0,4429185024,19557499320057.832,0,39114.998640115664
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,scalar_unrolled,4,134217728,1,0,2,41,0.36682691806700174,67108864,134217728,134217728,0,365888437814.92834,182.94421890746418,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp16,scalar_unrolled,8,134217728,1,0,2,43,0.35432185683139533,67108864,134217728,134217728,0,378801717738.42261,189.40085886921131,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp4_e2m1,4,fp64,vector_packet,8,134217728,1,0,2,48,0.31532865762710571,67108864,16777216,134217728,0,425643926593.94812,212.82196329697405,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp32,independent_chains,1,553648128,4096,0,2,149,0.098654068556407959,0,0,0,1107296256,5612015156611.9922,0,11224.030313223984
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp16,register_resident,4,138412032,256,0,2,59,0.256384542432882,270336,540672,138412032,0,539861064503.27203,1.0544161416079532,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp4_e2m1,4,fp16,independent_chains,1,553648128,4096,0,2,149,0.098692938785424969,0,0,0,1107296256,5609804863585.2666,0,11219.609727170533
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp4_e2m1,4,fp64,register_resident,4,138412032,256,0,2,58,0.26110951653842268,270336,540672,138412032,0,530091870395.81702,1.0353356843668302,0
