gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,0,1,1978,0.0055031911427620324,8192,16384,8192,1019.5,0.18169795550056733,0.00017819085687708079,1.4885908534676962,2.9771817069353923
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,0,1,2004,0.0053704589188931706,8192,16384,2048,1019.625,0.056697955500567332,5.5603582582926443e-05,1.525381745530294,3.0507634910605881
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,0,2,2047,0.0052711517565065206,8192,16384,1024,1019.6816979555006,0,0,1.5541195507961023,3.1082391015922046
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,0,2,2039,0.0054555839624634084,8192,16384,8192,1019.6816979555006,0,0,1.5015807760203534,3.0031615520407069
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,0,2,2075,0.0052696214239281343,8192,16384,4096,1019.6816979555006,0,0,1.5545708772933893,3.1091417545867785
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,0,2,2030,0.0052704158087669333,8192,16384,2048,1019.6816979555006,0,0,1.5543365641802371,3.1086731283604743
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,0,2,2021,0.0053748598433791383,8192,16384,8192,1019.625,0.056697955500567332,5.5603582582926443e-05,1.524132766008973,3.0482655320179459
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,0,2,2039,0.0052180559159260625,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5699333491228302,3.1398666982456604
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,0,2,2030,0.0053666678555493287,8192,16384,1024,1020,0.31830204449943267,0.00031215824029953666,1.5264592891712454,3.0529185783424908
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,0,2,2056,0.0052681711397282345,8192,16384,8192,1019.6816979555006,0,0,1.5549988378742372,3.1099976757484744
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,0,2,1978,0.0052730109019033591,8192,16384,8192,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5535716030935938,3.1071432061871875
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,0,2,2093,0.0052596806226822392,8192,16384,2048,1019.75,0.068302044499432668,6.698369171122792e-05,1.5575090176905813,3.1150180353811625
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,0,2,2004,0.0053685268242202122,8192,16384,2048,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5259307195861691,3.0518614391723382
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,0,2,1978,0.0055066533951715945,8192,16384,8192,1019.5,0.18169795550056733,0.00017819085687708079,1.4876549170832145,2.975309834166429
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,4096,0,2,2039,0.0053695811542475436,8192,16384,1024,1019.5,0.18169795550056733,0.00017819085687708079,1.5256310994610474,3.0512621989220947
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,0,2,1824,0.0052677717125206667,8192,16384,8192,1019.59375,0.087947955500567332,8.625040115646503e-05,1.5551167451939691,3.1102334903879383
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,0,2,2084,0.005269911833779597,8192,16384,8192,1019.6816979555006,0,0,1.5544852093141512,3.1089704186283025
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,4096,0,2,2056,0.0052721402988359619,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5538281486569534,3.1076562973139068
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,0,2,2103,0.0052706722526169366,8192,16384,8192,1019.6816979555006,0,0,1.5542609381436303,3.1085218762872606
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,0,3,2021,0.0053780898783597425,8192,16384,8192,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5232173848493713,3.0464347696987426
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,0,3,2004,0.0053712255702523179,8192,16384,2048,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5251640231551797,3.0503280463103595
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,0,3,2030,0.0052699112539808151,8192,16384,2048,1019.6816979555006,0,0,1.554485380339542,3.108970760679084
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,0,3,2056,0.0052686382360495479,8192,16384,8192,1019.6816979555006,0,0,1.5548609779179683,3.1097219558359366
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,0,3,2084,0.0052698656144389263,8192,16384,8192,1019.6816979555006,0,0,1.5544988429220481,3.1089976858440962
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,0,3,2047,0.0052715426371862783,8192,16384,1024,1019.6816979555006,0,0,1.5540043140716273,3.1080086281432546
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,4096,0,3,2039,0.0053710563326653691,8192,16384,1024,1019.5,0.18169795550056733,0.00017819085687708079,1.5252120798246678,3.0504241596493356
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,0,3,1978,0.0052722833515780523,8192,16384,8192,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5537859886737773,3.1075719773475545
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,0,3,2039,0.0052184796672407581,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.569805867296111,3.1396117345922221
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,4096,0,3,2056,0.0052729492521471555,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5535897669912528,3.1071795339825057
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,0,3,1978,0.0055081899776015172,8192,16384,8192,1019.5,0.18169795550056733,0.00017819085687708079,1.4872399160725969,2.9744798321451937
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,0,3,2103,0.0052706269043375073,8192,16384,8192,1019.6816979555006,0,0,1.5542743109473987,3.1085486218947973
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,0,3,2030,0.0053650127843095754,8192,16384,1024,1020,0.31830204449943267,0.00031215824029953666,1.5269301918456157,3.0538603836912315
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,0,3,2039,0.0054576087079836258,8192,16384,8192,1019.6816979555006,0,0,1.5010236970665172,3.0020473941330343
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,0,3,2093,0.0052605828086098472,8192,16384,2048,1019.75,0.068302044499432668,6.698369171122792e-05,1.5572419060854596,3.1144838121709193
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,0,3,1824,0.0052678595509445458,8192,16384,8192,1019.59375,0.087947955500567332,8.625040115646503e-05,1.5550908145474656,3.1101816290949311
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,0,3,2075,0.0052696214239281343,8192,16384,4096,1019.6816979555006,0,0,1.5545708772933893,3.1091417545867785
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,4096,0,4,2021,0.0053788340368936226,8192,16384,8192,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5230066486176683,3.0460132972353366
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,0,4,2056,0.0052675328829872936,8192,16384,8192,1019.6816979555006,0,0,1.555187254066879,3.1103745081337579
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,4096,0,4,2039,0.0052163454760167458,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5704481303365465,3.140896260673093
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,0,4,2039,0.005455772452286612,8192,16384,8192,1019.6816979555006,0,0,1.5015288983627946,3.0030577967255891
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,4096,0,4,2056,0.0052729181742389841,8192,16384,4096,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5535989236514776,3.1071978473029551
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,0,4,2075,0.0052691278112940044,8192,16384,4096,1019.6816979555006,0,0,1.5547165097117259,3.1094330194234518
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,4096,0,4,2004,0.005369165462410141,8192,16384,2048,1019.625,0.056697955500567332,5.5603582582926443e-05,1.5257492169598232,3.0514984339196465
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,0,4,2047,0.0052721054308229268,8192,16384,1024,1019.6816979555006,0,0,1.5538384251775679,3.1076768503551357
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,0,4,2084,0.0052697736333748198,8192,16384,8192,1019.6816979555006,0,0,1.5545259758631709,3.1090519517263417
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,4096,0,4,1824,0.0052687541434639383,8192,16384,8192,1019.59375,0.087947955500567332,8.625040115646503e-05,1.5548267725041685,3.1096535450083369
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,4096,0,4,1978,0.0052735451138055719,8192,16384,8192,1019.6875,0.0058020444994326681,5.6900545641507362e-06,1.5534142257651744,3.1068284515303488
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,4096,0,4,1978,0.0055070415184398994,8192,16384,8192,1019.5,0.18169795550056733,0.00017819085687708079,1.487550070681277,2.975100141362554
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,4096,0,4,2030,0.0053653909655040121,8192,16384,1024,1020,0.31830204449943267,0.00031215824029953666,1.5268225657122196,3.0536451314244393
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,4096,0,4,2093,0.0052583811104269162,8192,16384,2048,1019.75,0.068302044499432668,6.698369171122792e-05,1.5578939274211163,3.1157878548422326
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,4096,0,4,2039,0.0053702401670537312,8192,16384,1024,1019.5,0.18169795550056733,0.00017819085687708079,1.5254438805656561,3.0508877611313121
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,0,4,2103,0.005270322617382534,8192,16384,8192,1019.6816979555006,0,0,1.5543640484135095,3.108728096827019
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,0,4,2030,0.005270226483274563,8192,16384,2048,1019.6816979555006,0,0,1.5543924015405965,3.1087848030811931
