distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,sustainable_hbm_gb_per_s,empirical_arithmetic_peak_gflop_per_s,memory_floor_ms,compute_floor_ms,classical_roof_time_ms,roof_gap,roof_efficiency
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,4,1,134217728,0.49677418124291206,4263.659623842958,28801.735231941813,0.5036714553833008,0.0093201140083497,0.5036714553833008,0.9863060054988825,1.013884123613534
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,4,1,16777216,0.0684330485691534,4263.659623842958,28801.735231941813,0.0629589319229126,0.0011650142510437125,0.0629589319229126,1.086947419199286,0.920007704454244
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,4,1,4096,0.005414622202550565,4263.659623842958,28801.735231941813,1.5370832988992335e-05,2.844273073837189e-07,1.5370832988992335e-05,352.2660226955944,0.0028387637057580646
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,4,1,65536,0.0054946588185019124,4263.659623842958,28801.735231941813,0.00024593332782387736,4.550836918139502e-06,0.00024593332782387736,22.34206671832968,0.044758616676208784
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,1048576,0.008303633276021705,4263.659623842958,28801.735231941813,0.003934933245182038,7.281339069023203e-05,0.003934933245182038,2.110234852443491,0.47388090422356366
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,134217728,0.7175596485967222,4263.659623842958,28801.735231941813,0.5036714553833008,0.0093201140083497,0.5036714553833008,1.4246581594556504,0.7019227688851979
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,16777216,0.07209443813417016,4263.659623842958,28801.735231941813,0.0629589319229126,0.0011650142510437125,0.0629589319229126,1.145102623761838,0.873284174928223
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,4096,0.005977839152018229,4263.659623842958,28801.735231941813,1.5370832988992335e-05,2.844273073837189e-07,1.5370832988992335e-05,388.90795029125604,0.0025713025389455077
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,65536,0.006142445917844901,4263.659623842958,28801.735231941813,0.00024593332782387736,4.550836918139502e-06,0.00024593332782387736,24.976061488680177,0.040038338328612255
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,1048576,0.0071254346712510686,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,14.486517005035356,0.06902970532201845
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,134217728,0.46010277488014917,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,7.307982534448051,0.13683667076190226
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,16777216,0.029566422553911603,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,3.7569153924164986,0.26617581061807905
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,4096,0.00553856978324547,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,2882.638715656782,0.000346904381242295
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,65536,0.005538891535725086,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,180.17538606045966,0.005550147674801929
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,1048576,0.006506815254024514,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,13.2288195983838,0.07559253435750024
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,134217728,0.245321445777768,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,3.896531251167689,0.256638516552466
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,16777216,0.0190496254727185,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,2.4205779724526466,0.4131244733202094
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,4096,0.005583815706104862,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,2906.1876920287427,0.00034409339862764436
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,65536,0.005547373070634894,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,180.45128310897624,0.005541661897721673
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,1048576,0.006265800319616047,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,12.738819043068528,0.07850021235242541
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,134217728,0.1402685575396101,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,2.2279373752934055,0.44884565028148793
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,16777216,0.015555659763650084,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,1.9766103761349132,0.5059165994845234
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,4096,0.005771760408043256,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,3004.0065686364005,0.00033288875278788985
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,65536,0.005772996680725743,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,187.79062542869394,0.005325079448013823
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,1048576,0.006266200906845159,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,12.739633465482635,0.07849519397158852
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,134217728,0.09414136862453026,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,1.4952821744148659,0.6687700937726488
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,16777216,0.01621042972346847,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,2.0598100035517306,0.4854816698024089
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,4096,0.0057730084373837426,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,3004.6561258029533,0.0003328167877223433
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,65536,0.0057738528810959925,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,187.8184768916193,0.005324289795923807
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,1048576,0.006507597970699079,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,13.230410917221086,0.07558344228737227
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,134217728,0.24508276142057825,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,3.892740139249177,0.2568884549773409
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,16777216,0.01994086748146149,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,2.5338253839346883,0.39466018705958944
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,4096,0.005578495183756932,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,2903.4185396468306,0.0003444215797153514
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,65536,0.005545848628399601,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,180.40169431192194,0.005543185189108917
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,1048576,0.006380222364645052,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,12.971447223318554,0.0770924001604321
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,134217728,0.14647159954108815,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,2.326462585490318,0.429837129656329
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,16777216,0.01822789809585099,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,2.316163573825473,0.43174843577578503
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,4096,0.00577219183689919,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,3004.231112800659,0.0003328638718037115
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,65536,0.005773039510204288,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,187.79201863485835,0.005325039941896539
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,1048576,0.006277353520401091,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,12.762307524453444,0.0783557360676298
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,134217728,0.09962888372024434,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,1.58244240614232,0.6319345311516273
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,16777216,0.015708777050223787,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,1.996066524058284,0.5009853068257762
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,4096,0.005772888866879455,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,3004.5938933894604,0.00033282368116374866
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,65536,0.005773586113761568,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,187.8097991792723,0.005324535803616181
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,1048576,0.00697914465314391,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,14.189098962101536,0.07047663862736854
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,134217728,0.4620305552627101,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,7.338602183220386,0.1362657322243855
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,16777216,0.02976198330731459,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,3.7817647025849026,0.26442681622060793
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,4096,0.005535243179997787,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2880.907330897054,0.0003471128658930591
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,65536,0.0055363594058902895,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.0930180509767,0.005552686110890442
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,1048576,0.006410422994193097,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,13.032847257659718,0.07672920431199529
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,134217728,0.2448545518468638,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,3.88911540219052,0.25712788040096635
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,16777216,0.018922436682320767,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,2.404416479681014,0.41590132510348904
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,4096,0.005536222552684382,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.4170613390133,0.0003470514606918075
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,65536,0.00553670562897111,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.10428039053463,0.005552338888512918
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,1048576,0.006101154455483147,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,12.404082255684408,0.08061862049824209
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,134217728,0.1396581703257338,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,2.21824236943429,0.4508073661288087
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,16777216,0.015411750843982823,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,1.95832430738858,0.5106406514115618
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,4096,0.005536285147461662,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.449639808807,0.0003470475368316182
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,65536,0.0055369771760085534,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.11311358251706,0.005552066588099149
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,1048576,0.006264225691712638,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,12.735617712209178,0.07851994481911434
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,134217728,0.09453527029458579,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,1.5015386603180545,0.6659835183918481
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,16777216,0.016409974668468833,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,2.0851655728291365,0.4795782229625093
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,4096,0.005537015510801161,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.829769286512,0.00034700175931890023
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,65536,0.005538497246046426,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.16256015574317,0.005550542793883151
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,1048576,0.006399910805751061,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,13.011475228632477,0.07685523604575169
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,134217728,0.24427612366214876,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,3.8799280134110647,0.25773674061567015
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,16777216,0.019390916613661664,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,2.4639447997502946,0.4058532480522063
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,4096,0.00553612352853798,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.365522611621,0.00034705766837024447
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,65536,0.005536296976794833,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.09098728610203,0.005552748724795135
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,1048576,0.006172062832152464,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,12.548244043955938,0.07969242521081395
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,134217728,0.1426396999719008,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,2.265599107471358,0.44138435467345455
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,16777216,0.016962321892891836,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,2.155350654761505,0.46396162860592755
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,4096,0.005536290372437515,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.452359232462,0.00034704720929912297
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,65536,0.005536362690291381,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.09312488972427,0.005552682816805617
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,1048576,0.006133616382114696,4263.659623842958,42346.44232648553,0.0004918666556477547,4.95236880546241e-05,0.0004918666556477547,12.470079668314055,0.08019194957839425
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,134217728,0.09390580058097839,4263.659623842958,42346.44232648553,0.0629589319229126,0.006339032070991885,0.0629589319229126,1.4915405600583784,0.6704477416027227
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,16777216,0.014589836222105175,4263.659623842958,42346.44232648553,0.007869866490364075,0.0007923790088739856,0.007869866490364075,1.8538861161074436,0.5394074594504618
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,4096,0.005536712672909789,4263.659623842958,42346.44232648553,1.921354123624042e-06,1.934519064633754e-07,1.921354123624042e-06,2881.672152380993,0.00034702073904338706
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,65536,0.005537192572443552,4263.659623842958,42346.44232648553,3.074166597798467e-05,3.0952305034140062e-06,3.074166597798467e-05,180.1201202436119,0.005551850613065898
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,1048576,0.007217071685146408,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,14.672821591538908,0.06815321741366029
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,134217728,0.47560998797416687,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,7.554289335093984,0.13237512565932966
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,16777216,0.03162931706864021,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,4.019041124441868,0.24881556795188853
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,4096,0.005537074669859463,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2881.86055958049,0.0003469980518924098
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_single,1,1,65536,0.005537825522662924,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,180.14070957080796,0.005551216059837545
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,1048576,0.0066224685660353656,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.463951032244761,0.07427240321990952
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,134217728,0.25606779324806345,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,4.067219462388511,0.245868217647823
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,16777216,0.021352862706900146,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.7132433228752677,0.3685625950201487
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,4096,0.005537329895079933,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2881.9933956971286,0.00034698205814524737
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,2,1,65536,0.0055379933034046544,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,180.14616733428278,0.005551047878495135
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,1048576,0.006440979866248728,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.094971558432636,0.07636519067932149
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,134217728,0.15467612276372222,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,2.456778062135947,0.4070371741803125
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,16777216,0.018289827218451224,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.3240327190868393,0.43028654105735686
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,4096,0.005649915950264997,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2940.5906390687487,0.0003400677356154165
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,4,1,65536,0.005652061492602817,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,183.85670759192047,0.005439018315391311
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,1048576,0.006476438359210366,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.167061204182136,0.0759470913435398
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,134217728,0.11494646072387696,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,1.8257371466310497,0.5477239710246652
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,16777216,0.01791813895312703,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.276803421642049,0.4392122703675454
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,4096,0.005701129257534665,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2967.2454377026775,0.00033701290337958265
normal_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,65536,0.0057735728646466835,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,187.80936819694057,0.005324548022287049
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,1048576,0.006623401198276254,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.465847140123145,0.07426194502240985
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,134217728,0.2549835948620812,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,4.049998738451997,0.24691365715887187
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,16777216,0.021963285363238792,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.790807873314091,0.35831918404777097
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,4096,0.005537565816554576,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2882.116184865321,0.00034696727538301137
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,65536,0.005538022433783336,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,180.14711492049045,0.005551018679601719
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,1048576,0.006406558526528848,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.02499051921267,0.07677548774603236
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,134217728,0.15729225442764608,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,2.498331048884945,0.4002672105629556
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,16777216,0.01898067555529006,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.411816716145076,0.41462520485318993
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,4096,0.0056465056947040074,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2938.81571610215,0.0003402731224421018
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,65536,0.005557285335487472,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,180.77372057413106,0.00553177749965003
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,1048576,0.006493832397460937,4263.659623842958,28801.735231941813,0.0004918666556477547,7.281339069023203e-05,0.0004918666556477547,13.202424524811516,0.07574366345519984
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,134217728,0.1140895990224985,4263.659623842958,28801.735231941813,0.0629589319229126,0.0093201140083497,0.0629589319229126,1.8121272953326253,0.5518376123882869
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,16777216,0.017675999591225074,4263.659623842958,28801.735231941813,0.007869866490364075,0.0011650142510437125,0.007869866490364075,2.2460355093530118,0.4452289359788697
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,4096,0.005644133406775062,4263.659623842958,28801.735231941813,1.921354123624042e-06,2.844273073837189e-07,1.921354123624042e-06,2937.5810202697803,0.0003404161427718383
normal_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,65536,0.00560530121930821,4263.659623842958,28801.735231941813,3.074166597798467e-05,4.550836918139502e-06,3.074166597798467e-05,182.3356360492105,0.005484391431470424
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,1048576,0.00685314038270454,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,13.932923291332735,0.07177244710893305
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,134217728,0.45969162565289123,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,7.301452099215107,0.13695905778899764
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,16777216,0.029330489370557995,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,3.7269360803605083,0.26831691728484636
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,4096,0.005335988059367124,4263.659623842958,53664.89997272241,1.921354123624042e-06,1.5265098796725515e-07,1.921354123624042e-06,2777.201762943329,0.00036007466700589366
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_single,1,1,65536,0.005350745237445784,4263.659623842958,53664.89997272241,3.074166597798467e-05,2.4424158074760825e-06,3.074166597798467e-05,174.05514851659848,0.005745305488074297
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,1048576,0.0062609887070008,4263.659623842958,53664.89997272241,0.0004918666556477547,3.907865291961732e-05,0.0004918666556477547,12.729036691368124,0.07856054030216794
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,134217728,0.24509953670814388,4263.659623842958,53664.89997272241,0.0629589319229126,0.005002067573711017,0.0629589319229126,3.8930065873456305,0.25687087282372933
normal_0_1,dot,fp8_e5m2,8,fp16,scalar_unrolled,2,1,16777216,0.01883303348555764,4263.659623842958,53664.89997272241,0.007869866490364075,0.0006252584467138771,0.007869866490364075,2.3930562873737378,0.4178756702365121
