gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,4,138412032,256,0,0,918,0.01371043128385523,540672,540672,138412032,0,10095381329323.143,39.435083317668528,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,8,134217728,1,0,0,228,0.065622317163567798,134217728,134217728,134217728,0,2045306136713.4258,2045.3061367134258,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,4,2214592512,4096,0,0,95,0.15466846666837994,0,0,0,4429185024,14318319433192.816,0,28636.638866385634
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,4,134217728,1,0,0,125,0.11835903930664063,134217728,134217728,134217728,0,1133987980861.1255,1133.9879808611254,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_single,1,134217728,1,0,0,38,0.40194526471589742,134217728,134217728,134217728,0,333920411016.3299,333.92041101632992,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,2,69206016,256,0,0,1187,0.010221425082970791,270336,270336,69206016,0,6770681723754.876,26.447975483417483,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,2,134217728,1,0,0,70,0.2125467436654227,134217728,67108864,134217728,0,631473932206.06958,631.47393220606955,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,4,134217728,1,0,0,134,0.11084752296333883,134217728,134217728,134217728,0,1210832000678.9011,1210.8320006789011,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,2,69206016,256,0,1,1408,0.0082378407770937138,270336,270336,69206016,0,8400989758437.123,32.816366243895011,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,2,134217728,1,0,1,70,0.21234148570469447,134217728,134217728,134217728,0,632084340723.96948,632.08434072396949,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_single,1,134217728,1,0,1,38,0.40231662047536748,134217728,134217728,134217728,0,333612187936.48547,333.6121879364855,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,4,2214592512,4096,0,1,95,0.15497869190416838,0,0,0,4429185024,14289658047761.824,0,28579.316095523649
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,4,138412032,256,0,1,1038,0.011748716321294707,540672,540672,138412032,0,11781034473453.607,46.019665911928151,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,2,134217728,1,0,1,73,0.20627945416594204,134217728,134217728,134217728,0,650659701145.16687,650.65970114516688,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,1,34603008,256,0,1,1425,0.0082031604699921191,135168,135168,34603008,0,4218253211866.4312,16.477551608853247,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,2,1107296256,4096,0,1,118,0.12454345670797057,0,0,0,2214592512,8890842483972.3828,0,17781.684967944766
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,8,134217728,1,0,1,223,0.066188196430291835,134217728,16777216,134217728,0,2027819690499.5828,2027.8196904995827,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,4,134217728,1,0,1,131,0.11414179911140267,134217728,33554432,134217728,0,1175885863416.2861,1175.8858634162862,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,2,134217728,1,0,1,73,0.20610980464987558,134217728,67108864,134217728,0,651195260836.81152,651.19526083681149,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,8,134217728,1,0,1,228,0.065594246512965151,134217728,134217728,134217728,0,2046181412777.8867,2046.1814127778866,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,4,134217728,1,0,1,134,0.11094901810831098,134217728,134217728,134217728,0,1209724342661.3616,1209.7243426613616,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,vector_packet,8,134217728,1,0,1,241,0.061139118621952801,134217728,16777216,0,0,2195283985526.8596,2195.2839855268594,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,2,69206016,256,0,1,1187,0.010217381407457335,270336,270336,69206016,0,6773361318340.2139,26.458442649766461,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,4,134217728,1,0,1,134,0.11138555185118718,134217728,134217728,0,0,1204983283463.1638,1204.9832834631638,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,2,134217728,1,0,1,73,0.20597348147875641,134217728,67108864,134217728,0,651626253226.4032,651.62625322640315,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,1,553648128,4096,0,1,149,0.098849501385784785,0,0,0,1107296256,5600919784504.0244,0,11201.839569008049
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,2,134217728,1,0,1,73,0.20561796998324461,134217728,134217728,0,0,652752908760.53845,652.7529087605385,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,4,2214592512,4096,0,1,130,0.11336245903602013,0,0,0,4429185024,19535501706930.41,0,39071.003413860817
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,8,276824064,256,0,1,581,0.022926760622638435,1081344,1081344,276824064,0,12074277241184.141,47.165145473375553,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,2,134217728,1,0,1,73,0.20646706672563944,134217728,134217728,134217728,0,650068459481.49756,650.0684594814976,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_single,1,134217728,1,0,1,38,0.40188377781918172,134217728,134217728,134217728,0,333971499741.37085,333.97149974137085,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,8,276824064,256,0,1,715,0.018445963292688758,1081344,1081344,276824064,0,15007297781500.086,58.622256958984714,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,8,4429185024,4096,0,1,71,0.20916371949961488,0,0,0,8858370048,21175684935207.68,0,42351.369870415358
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,1,553648128,4096,0,1,149,0.098553126290340548,0,0,0,1107296256,5617763219087.9014,0,11235.526438175802
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,scalar_unrolled,8,134217728,1,0,1,227,0.065382482721942109,134217728,134217728,134217728,0,2052808679211.5198,2052.8086792115196,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp64,register_resident,4,138412032,256,0,1,918,0.013701263336314615,540672,540672,138412032,0,10102136467455.873,39.461470575999506,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_single,1,134217728,1,0,1,37,0.41147935712659683,134217728,134217728,134217728,0,326183381196.21936,326.18338119621939,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,2,69206016,256,0,1,1295,0.0094933498780239503,270336,270336,69206016,0,7289946845865.6768,28.476354866662799,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,vector_packet,4,134217728,1,0,1,138,0.10785901719245358,134217728,33554432,0,0,1244381151373.8752,1244.3811513738754,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,8,276824064,256,0,1,854,0.015415119063937971,1081344,1081344,276824064,0,17957958213089.668,70.148274269881512,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,4,2214592512,4096,0,1,90,0.1642897817823622,0,0,0,4429185024,13479794592056.326,0,26959.589184112654
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,8,134217728,1,0,1,217,0.067976846123620663,134217728,16777216,134217728,0,1974462418511.0862,1974.4624185110861,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,8,4429185024,4096,0,1,49,0.30815151759556364,0,0,0,8858370048,14373400003218.955,0,28746.800006437908
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,8,134217728,1,0,1,185,0.079488517142630916,134217728,134217728,134217728,0,1688517194995.1619,1688.5171949951618,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,8,134217728,1,0,1,216,0.066532148255242243,134217728,134217728,0,0,2017336453425.3501,2017.3364534253501,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,1,34603008,256,0,1,1456,0.0083934946374578795,135168,135168,34603008,0,4122598452088.8599,16.103900203472108,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,8,4429185024,4096,0,1,89,0.16506822993246356,0,0,0,8858370048,26832449986361.203,0,53664.899972722407
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,2,1107296256,4096,0,1,149,0.098504162474766677,0,0,0,2214592512,11241111321398.734,0,22482.222642797467
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,4,138412032,256,0,1,1274,0.0094665994449537622,540672,540672,138412032,0,14621093118477.883,57.113644994054226,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,4,134217728,1,0,1,124,0.12043716061499811,134217728,33554432,134217728,0,1114421224434.6599,1114.42122443466,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,4,134217728,1,0,1,135,0.11062281573260271,134217728,134217728,134217728,0,1213291553927.0928,1213.2915539270928,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,scalar_single,1,134217728,1,0,1,38,0.40206063421149002,134217728,134217728,0,0,333824594052.14844,333.82459405214843,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,2,134217728,1,0,1,70,0.21272320066179548,134217728,67108864,134217728,0,630950115372.65356,630.95011537265361,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,8,134217728,1,0,1,187,0.078018397570931333,134217728,16777216,134217728,0,1720334333680.3911,1720.3343336803912,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,1,34603008,256,0,1,1461,0.0082019222345685074,135168,135168,34603008,0,4218890037040.2524,16.480039207188486,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,vector_packet,2,134217728,1,0,1,73,0.20514848787490636,134217728,67108864,0,0,654246733136.25439,654.24673313625442,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,1,553648128,4096,0,1,142,0.10344630899563642,0,0,0,1107296256,5352033662441.7793,0,10704.067324883559
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,2,1107296256,4096,0,1,114,0.13038456230832821,0,0,0,2214592512,8492541113736.3799,0,16985.082227472758
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,4,134217728,1,0,1,125,0.11840383911132812,134217728,134217728,134217728,0,1133558920110.7153,1133.5589201107152,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,4,134217728,1,0,1,132,0.11259539199597908,134217728,33554432,134217728,0,1192035709638.9263,1192.0357096389262,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,4,134217728,1,0,2,124,0.12036206645350303,134217728,33554432,134217728,0,1115116514320.1453,1115.1165143201454,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,4,134217728,1,0,2,132,0.1125156373688669,134217728,33554432,134217728,0,1192880662089.5352,1192.8806620895352,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,4,2214592512,4096,0,2,95,0.15457313939144737,0,0,0,4429185024,14327149728075.812,0,28654.299456151624
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp32,vector_packet,8,134217728,1,0,2,223,0.066072109034243182,134217728,16777216,134217728,0,2031382529812.0725,2031.3825298120726,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,8,276824064,256,0,2,854,0.015331184556947659,1081344,1081344,276824064,0,18056273667030.586,70.532319011838226,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,8,4429185024,4096,0,2,89,0.1654536643724763,0,0,0,8858370048,26769942151470.461,0,53539.884302940925
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp64,independent_chains,2,1107296256,4096,0,2,114,0.13033656070106908,0,0,0,2214592512,8495668828791.7773,0,16991.337657583554
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp32,register_resident,1,34603008,256,0,2,1461,0.0082019222345685074,135168,135168,34603008,0,4218890037040.2524,16.480039207188486,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,2,1107296256,4096,0,2,118,0.12433545872316522,0,0,0,2214592512,8905715773851.8652,0,17811.431547703731
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,scalar_unrolled,4,134217728,1,0,2,134,0.11145791011070137,134217728,134217728,0,0,1204201010647.8157,1204.2010106478156,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,8,4429185024,4096,0,2,71,0.20971628645776022,0,0,0,8858370048,21119890585570.23,0,42239.781171140457
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,vector_packet,4,134217728,1,0,2,138,0.1079582615175109,134217728,33554432,0,0,1243237211431.2883,1243.2372114312884,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_single,1,134217728,1,0,2,38,0.40166147131668894,134217728,134217728,134217728,0,334156342055.96082,334.15634205596081,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,vector_packet,2,134217728,1,0,2,73,0.20588493347167969,134217728,67108864,134217728,0,651906507857.51746,651.90650785751745,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp8_e5m2,8,none,vector_packet,2,134217728,1,0,2,73,0.2049919938387936,134217728,67108864,0,0,654746195139.45154,654.74619513945152,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,4,2214592512,4096,0,2,130,0.1130897228534405,0,0,0,4429185024,19582615078737.246,0,39165.230157474492
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,scalar_unrolled,4,134217728,1,0,2,125,0.11838412475585937,134217728,134217728,134217728,0,1133747690214.3247,1133.7476902143246,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp16,scalar_unrolled,8,134217728,1,0,2,228,0.065508348899975158,134217728,134217728,134217728,0,2048864461611.4097,2048.8644616114098,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp8_e5m2,8,fp64,vector_packet,8,134217728,1,0,2,187,0.077991184703806504,134217728,16777216,134217728,0,1720934596771.7971,1720.934596771797,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp32,independent_chains,1,553648128,4096,0,2,149,0.098564723994107858,0,0,0,1107296256,5617102200104.54,0,11234.204400209081
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp8_e5m2,8,fp16,register_resident,4,138412032,256,0,2,1274,0.0094652183388989983,540672,540672,138412032,0,14623226537857.15,57.121978663504493,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp8_e5m2,8,fp16,independent_chains,1,553648128,4096,0,2,149,0.098635596716964008,0,0,0,1107296256,5613066138675.0635,0,11226.132277350127
