gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,0,2,1978,0.0052076196043749304,8192,32768,8192,1019.6925010681152,1.5415909501825809e-05,1.5118194670195727e-08,1.5730795684688423,6.2923182738753693
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,0,2,1995,0.0052110275230312112,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5720508026092292,6.288203210436917
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,0,2,2075,0.0053001100471220816,8192,32768,8192,1019.6924856522057,0,0,1.5456282845387694,6.1825131381550777
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,0,2,2030,0.0052074404185628656,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.573133697468363,6.2925347898734518
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,0,2,1461,0.005209100646241571,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5726323133937961,6.2905292535751842
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,0,2,1987,0.0058332600663160645,8192,32768,8192,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.4043604959950933,5.6174419839803731
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,0,2,2093,0.0053610471350920008,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5280596856493442,6.112238742597377
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,0,2,2103,0.0052674162461538851,8192,32768,8192,1019.6924856522057,0,0,1.5552216907068168,6.2208867628272673
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,0,2,2103,0.0053001921685944834,8192,32768,4096,1019.6924856522057,0,0,1.5456043364881189,6.1824173459524756
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,0,2,2131,0.0053436998915974377,8192,32768,8192,1019.6924856522057,0,0,1.5330202231007206,6.1320808924028825
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,0,2,1954,0.0057078730486554525,8192,32768,8192,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.4352106170142851,5.7408424680571404
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,0,2,2021,0.005300188229734033,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5456054851114374,6.1824219404457494
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,0,3,2093,0.0052467770856701465,8192,32768,8192,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5613394406203698,6.2453577624814791
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,0,3,2131,0.00534512615159105,8192,32768,8192,1019.6924856522057,0,0,1.5326111615834435,6.1304446463337738
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,0,3,2021,0.0052998555526469144,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5457025042708301,6.1828100170833205
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,0,3,2030,0.0052078815516579911,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.573000445333089,6.2920017813323561
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,0,3,2093,0.0053594573741316855,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5285129497512293,6.1140517990049172
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,0,3,2075,0.0053002024271402012,8192,32768,8192,1019.6924856522057,0,0,1.5456013449697823,6.1824053798791292
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,0,3,1954,0.0057221205720149873,8192,32768,8192,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.4316370822496089,5.7265483289984358
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,0,3,2103,0.0052999640667489526,8192,32768,4096,1019.6924856522057,0,0,1.545670856788478,6.1826834271539122
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,0,3,1995,0.0052088462619255659,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.57270911600521,6.2908364640208401
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,0,3,1978,0.0052067946616270186,8192,32768,8192,1019.6925010681152,1.5415909501825809e-05,1.5118194670195727e-08,1.5733288006099639,6.2933152024398558
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,0,3,2030,0.0053002559492740728,8192,32768,2048,1019.6924856522057,0,0,1.5455857374438648,6.1823429497754594
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,0,3,1461,0.0052083121188122635,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.572870406596937,6.291481626387748
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,0,3,2103,0.0052716767170063045,8192,32768,8192,1019.6924856522057,0,0,1.5539647895275523,6.2158591581102094
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,0,3,1987,0.0058336949072474503,8192,32768,8192,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.4042558156105704,5.6170232624422818
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,0,4,2131,0.005339239864268811,8192,32768,8192,1019.6924856522057,0,0,1.5343008009103303,6.1372032036413211
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,0,4,1461,0.0052087282498024818,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5727447482618517,6.2909789930474069
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,0,4,2030,0.0052098523219817963,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5724054145327122,6.2896216581308488
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,0,4,2093,0.0053533721756149127,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5302504162358241,6.1210016649432966
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,0,4,2030,0.0053006346002588134,8192,32768,2048,1019.6924856522057,0,0,1.545475328482369,6.1819013139294761
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,0,4,2093,0.0052557055368072612,8192,32768,8192,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5586870197786005,6.2347480791144019
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,0,4,2021,0.0052999032127686151,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5456886043246405,6.182754417298562
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,0,4,2075,0.0052995392213384786,8192,32768,8192,1019.6924856522057,0,0,1.5457947677819031,6.1831790711276122
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,0,4,1995,0.0052083969116210934,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5728448002343725,6.2913792009374898
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,0,4,2103,0.0052686488123887846,8192,32768,8192,1019.6924856522057,0,0,1.5548578566742199,6.2194314266968798
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,0,4,1987,0.00583255164996427,8192,32768,8192,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.4045310683275618,5.6181242733102472
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,0,4,2103,0.0052999486483339461,8192,32768,4096,1019.6924856522057,0,0,1.5456753533970897,6.1827014135883589
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,0,4,1954,0.0057077422478791998,8192,32768,8192,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.4352435068426337,5.7409740273705347
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,0,4,1978,0.0052075713903043342,8192,32768,8192,1019.6925010681152,1.5415909501825809e-05,1.5118194670195727e-08,1.5730941327568155,6.2923765310272621
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,1,0,2093,0.0052574944165808928,8192,32768,8192,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.558156671391675,6.2326266855667001
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,1,0,2021,0.0052999980611296233,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5456609427992856,6.1826437711971423
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,1,0,2103,0.0052999332299189404,8192,32768,4096,1019.6924856522057,0,0,1.545679850031864,6.1827194001274561
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,1,0,1987,0.0058311021801929833,8192,32768,8192,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.4048802004921961,5.6195208019687843
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,1,0,2030,0.0053009183536022169,8192,32768,2048,1019.6924856522057,0,0,1.5453926005921521,6.1815704023686084
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,1,0,1978,0.0052076036937316337,8192,32768,8192,1019.6925010681152,1.5415909501825809e-05,1.5118194670195727e-08,1.5730843746540601,6.2923374986162406
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,1,0,2093,0.0053527757304738825,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5304209278491032,6.1216837113964129
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,1,0,2075,0.0053002332204795744,8192,32768,8192,1019.6924856522057,0,0,1.5455923653221384,6.1823694612885536
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,1,0,2131,0.0053363117126722622,8192,32768,8192,1019.6924856522057,0,0,1.535142705503179,6.140570822012716
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,1,0,1461,0.0052082024560571941,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5729035246071545,6.2916140984286182
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,1,0,1954,0.0057165200537034411,8192,32768,8192,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.4330396680219499,5.7321586720877997
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,1,0,2103,0.005264190169555258,8192,32768,8192,1019.6924856522057,0,0,1.5561747839919122,6.2246991359676489
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,1,0,2030,0.0052077396749862894,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5730432992546939,6.2921731970187755
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,1,0,1995,0.0052080761519888588,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5729416700006664,6.2917666800026657
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,1,1,2131,0.0053450209833768988,8192,32768,8192,1019.6924856522057,0,0,1.532641317120597,6.1305652684823881
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,1,1,2030,0.0052075977983145876,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5730861555113376,6.2923446220453503
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,2,1,4096,1,1,2075,0.0053000944206513557,8192,32768,8192,1019.6924856522057,0,0,1.5456328415736493,6.1825313662945973
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,1,1,2030,0.0053007135250298263,8192,32768,2048,1019.6924856522057,0,0,1.5454523171866574,6.1818092687466297
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,1,1,1995,0.0052085895586133305,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5727866263628065,6.2911465054512261
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,1,1,2093,0.0053454985529739667,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5325043901550366,6.1300175606201464
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,4096,1,1,1987,0.0058325194928534494,8192,32768,8192,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.4045388120927169,5.6181552483708677
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,1,1,2103,0.0052998878816395102,8192,32768,4096,1019.6924856522057,0,0,1.5456930755798972,6.1827723023195889
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_single,1,1,4096,1,1,2103,0.0052721483391123727,8192,32768,8192,1019.6924856522057,0,0,1.553825778995289,6.2153031159811558
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,1,1,1954,0.0057078403484613896,8192,32768,8192,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.4352188393300529,5.7408753573202116
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,1,1,2021,0.0053003146942153774,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5455686072641179,6.1822744290564717
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,1,1,1978,0.0052065034486406129,8192,32768,8192,1019.6925010681152,1.5415909501825809e-05,1.5118194670195727e-08,1.5734168008932909,6.2936672035731638
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,1,1,2093,0.0052542684184155048,8192,32768,8192,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5591133432178952,6.2364533728715807
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,1,1,1461,0.0052089472489353734,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5726786255465182,6.2907145021860726
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,1,2,2021,0.0052996021518018329,8192,32768,2048,1019.6924438476562,4.1804549482549191e-05,4.0997212464315233e-08,1.5457764121434605,6.183105648573842
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,1,2,2093,0.0052473885672433039,8192,32768,8192,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5611574967286321,6.2446299869145285
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,2,1,4096,1,2,2103,0.0052999640667489526,8192,32768,4096,1019.6924856522057,0,0,1.545670856788478,6.1826834271539122
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,1,2,1995,0.0052086698680294486,8192,32768,2048,1019.6924743652344,1.1286971357549191e-05,1.1068995325909388e-08,1.5727623764911807,6.2910495059647227
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,1,2,2030,0.0052078815516579911,8192,32768,8192,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.573000445333089,6.2920017813323561
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,4,1,4096,1,2,2131,0.0053398404419002597,8192,32768,8192,1019.6924856522057,0,0,1.5341282364393565,6.1365129457574259
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,4,1,4096,1,2,2030,0.0053004297716864228,8192,32768,2048,1019.6924856522057,0,0,1.5455350514706612,6.1821402058826447
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,4096,1,2,2093,0.0053546261229243967,8192,32768,2048,1019.6924856522058,1.1368683772161603e-13,1.1149129695596489e-16,1.5298920619178522,6.1195682476714088
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,1,2,1461,0.0052083339860878276,8192,32768,4096,1019.6924896240234,3.9718177049508085e-06,3.8951132432935339e-09,1.5728638028747681,6.2914552114990725
