gpu,compute_capability,distribution,component,storage,storage_bits,arithmetic,family,lanes,logical_values,repeats,round,sample,batch_iterations,time_ms,logical_storage_bytes,modeled_load_instructions,modeled_conversions,useful_flops,values_per_s,effective_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,2,134217728,1,0,0,66,0.22795443101362747,536870912,67108864,0,0,588791923908.58264,2355.1676956343304,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,2,134217728,1,0,0,66,0.22704146125099875,536870912,67108864,134217728,0,591159549715.98645,2364.6381988639459,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,8,134217728,1,0,0,100,0.14837504386901856,536870912,134217728,0,0,904584251503.12842,3618.3370060125135,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,8,134217728,1,0,0,100,0.14813247680664063,536870912,134217728,134217728,0,906065509018.63513,3624.2620360745404,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,8,4429185024,4096,0,0,49,0.30770155848289021,0,0,0,8858370048,14394418558807.154,0,28788.837117614308
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,2,134217728,1,0,0,65,0.23108086219200721,536870912,67108864,134217728,0,580825805853.52527,2323.303223414101,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,4,134217728,1,0,0,98,0.15354971009857801,536870912,33554432,134217728,0,874099520694.84863,3496.3980827793944,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,2,134217728,1,0,0,65,0.230492063669058,536870912,134217728,134217728,0,582309541870.86755,2329.2381674834701,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,4,134217728,1,0,0,99,0.15192889203928939,536870912,134217728,0,0,883424648191.93689,3533.6985927677474,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_single,1,134217728,1,0,0,35,0.4249801090785435,536870912,134217728,134217728,0,315821199940.42896,1263.2847997617159,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,4,138412032,256,0,0,1047,0.011971881760794886,2162688,540672,138412032,0,11561426579843.701,180.64729031005783,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_single,1,134217728,1,0,0,36,0.41655911339653862,536870912,134217728,0,0,322205717468.56244,1288.8228698742498,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,4,134217728,1,0,0,99,0.15181285203105271,536870912,33554432,0,0,884099904615.09998,3536.3996184603998,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,4,134217728,1,0,1,99,0.15186004446010398,536870912,134217728,0,0,883825159390.50122,3535.3006375620048,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,8,276824064,256,0,1,576,0.023549778593911067,4325376,1081344,276824064,0,11754847838424.029,183.66949747537547,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,8,4429185024,4096,0,1,71,0.20927414423982862,0,0,0,8858370048,21164511459782.363,0,42329.022919564726
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,1,553648128,4096,0,1,149,0.098678979297612338,0,0,0,1107296256,5610598447012.8809,0,11221.196894025761
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,2,134217728,1,0,1,66,0.22732363325176816,536870912,134217728,0,0,590425755914.91443,2361.7030236596579,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,4,2214592512,4096,0,1,89,0.16406004616383757,0,0,0,4429185024,13498670540348.445,0,26997.34108069689
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,2,134217728,1,0,1,66,0.22789624243071585,536870912,67108864,0,0,588942259725.078,2355.7690389003119,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,4,2214592512,4096,0,1,96,0.15470199783643088,0,0,0,4429185024,14315215982805.391,0,28630.43196561078
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,8,134217728,1,0,1,98,0.150857468040622,536870912,134217728,134217728,0,889698930674.47375,3558.7957226978951,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_single,1,134217728,1,0,1,36,0.41771467526753742,536870912,134217728,134217728,0,321314370662.31006,1285.2574826492403,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,1,34603008,256,0,1,1404,0.0085905644289109104,540672,135168,34603008,0,4028024966967.96,62.937890108874377,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,4,134217728,1,0,1,98,0.15029093683982381,536870912,33554432,134217728,0,893052707117.30127,3572.2108284692049,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,2,69206016,256,0,1,1295,0.0096222638163327243,1081344,270336,69206016,0,7192280041473.2422,112.3793756480194,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_single,1,134217728,1,0,1,36,0.41669421725802952,536870912,134217728,0,0,322101249408.24017,1288.4049976329607,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,4,134217728,1,0,1,99,0.15201551263982599,536870912,134217728,134217728,0,882921260266.41296,3531.6850410656521,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,2,1107296256,4096,0,1,114,0.13031241768284849,0,0,0,2214592512,8497242823741.583,0,16994.485647483165
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,1,34603008,256,0,1,1295,0.0092016183271371264,540672,135168,34603008,0,3760535024360.8652,58.758359755638516,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,2,69206016,256,0,1,1181,0.010241409159635307,1081344,270336,69206016,0,6757470082609.6475,105.58547004077575,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,8,134217728,1,0,1,100,0.14835424423217775,536870912,134217728,134217728,0,904711076482.22192,3618.8443059288875,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,8,276824064,256,0,1,783,0.016943407850399481,4325376,1081344,276824064,0,16338157379211.836,255.28370905018494,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,4,138412032,256,0,1,1047,0.012036064862066376,2162688,540672,138412032,0,11499774518183.939,179.68397684662406,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,8,134217728,1,0,1,115,0.13051909571108611,536870912,33554432,134217728,0,1028337863274.0537,4113.3514530962148,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_single,1,134217728,1,0,1,35,0.42519495827811105,536870912,134217728,134217728,0,315661616834.62628,1262.6464673385051,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,1,553648128,4096,0,1,143,0.10368805331783695,0,0,0,1107296256,5339555621734.8584,0,10679.111243469717
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,2,134217728,1,0,1,65,0.23063680208646334,536870912,134217728,134217728,0,581944107730.401,2327.7764309216041,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,8,4429185024,4096,0,1,49,0.3085237619828205,0,0,0,8858370048,14356058008415.67,0,28712.11601683134
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,8,134217728,1,0,1,113,0.13120452914617758,536870912,33554432,0,0,1022965661882.49,4091.8626475299598,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,2,134217728,1,0,1,66,0.22720436616377396,536870912,67108864,134217728,0,590735689926.19128,2362.9427597047652,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,4,134217728,1,0,1,98,0.15345632786653479,536870912,33554432,134217728,0,874631433359.54761,3498.5257334381904,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,2,134217728,1,0,1,65,0.23105231065016527,536870912,67108864,134217728,0,580897579523.53113,2323.5903180941245,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,4,138412032,256,0,1,912,0.014032982943350808,2162688,540672,138412032,0,9863336438072.3633,154.11463184488068,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,8,134217728,1,0,1,114,0.13159017395554928,536870912,33554432,134217728,0,1019967707051.8828,4079.8708282075313,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,4,134217728,1,0,1,97,0.1536339828648518,536870912,134217728,134217728,0,873620051353.2749,3494.4802054130996,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,2,1107296256,4096,0,1,118,0.12473220340276168,0,0,0,2214592512,8877388723941.0664,0,17754.777447882134
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,4,134217728,1,0,1,99,0.15166092882252702,536870912,33554432,0,0,884985533466.30908,3539.9421338652364,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,2,134217728,1,0,1,66,0.22727659976843631,536870912,134217728,134217728,0,590547940864.78528,2362.1917634591409,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,8,134217728,1,0,1,100,0.14847040176391602,536870912,134217728,0,0,904003265333.7915,3616.0130613351662,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,4,134217728,1,0,2,98,0.15032228158444774,536870912,33554432,134217728,0,892866490484.97461,3571.4659619398985,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,2,134217728,1,0,2,65,0.23108431009145883,536870912,67108864,134217728,0,580817139627.00085,2323.2685585080035,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,2,1107296256,4096,0,2,118,0.12414589574781515,0,0,0,2214592512,8919314241763.7051,0,17838.628483527409
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,8,276824064,256,0,2,783,0.016965844165319682,4325376,1081344,276824064,0,16316551142551.645,254.94611160236946,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,1,34603008,256,0,2,1295,0.0092117501041603829,540672,135168,34603008,0,3756398904522.1646,58.693732883158823,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,4,2214592512,4096,0,2,89,0.16408413447690814,0,0,0,4429185024,13496688872815.205,0,26993.377745630409
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,4,138412032,256,0,2,1047,0.012002169801262069,2162688,540672,138412032,0,11532250775642.709,180.19141836941733,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,2,1107296256,4096,0,2,114,0.13018834800050968,0,0,0,2214592512,8505340708337.9297,0,17010.68141667586
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,4,2214592512,4096,0,2,96,0.15481632947921753,0,0,0,4429185024,14304644215824.053,0,28609.288431648107
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,4,134217728,1,0,2,98,0.15353240772169463,536870912,33554432,134217728,0,874198027580.5614,3496.7921103222457,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,1,553648128,4096,0,2,149,0.098698955254266724,0,0,0,1107296256,5609462902354.9463,0,11218.925804709892
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,2,69206016,256,0,2,1295,0.0096190272150812918,1081344,270336,69206016,0,7194700093112.8076,112.41718895488762,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,4,138412032,256,0,2,912,0.014020806864688271,2162688,540672,138412032,0,9871902047848.1836,154.24846949762787,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,1,553648128,4096,0,2,143,0.10342892066582099,0,0,0,1107296256,5352933439079.752,0,10705.866878159504
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,8,134217728,1,0,2,100,0.14824095726013184,536870912,134217728,134217728,0,905402464208.83533,3621.6098568353414,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,8,4429185024,4096,0,2,49,0.30777991547876477,0,0,0,8858370048,14390753916187.852,0,28781.507832375704
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,1,34603008,256,0,2,1404,0.0085726266572957698,540672,135168,34603008,0,4036453397926.8726,63.069584342607385,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,8,134217728,1,0,2,115,0.13054469564686652,536870912,33554432,134217728,0,1028136205266.1973,4112.5448210647892,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,4,134217728,1,0,2,99,0.15159725420402759,536870912,33554432,0,0,885357249408.77026,3541.428997635081,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,2,134217728,1,0,2,66,0.22728969111587061,536870912,134217728,134217728,0,590513926703.24316,2362.0557068129729,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,8,134217728,1,0,2,113,0.13115808605092816,536870912,33554432,0,0,1023327894155.7883,4093.3115766231535,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,2,134217728,1,0,2,66,0.22742157271414093,536870912,134217728,0,0,590171488123.09851,2360.6859524923939,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,8,134217728,1,0,2,98,0.15026057496362802,536870912,134217728,134217728,0,893233158681.10217,3572.9326347244087,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_single,1,134217728,1,0,2,35,0.42488776615687779,536870912,134217728,134217728,0,315889838895.5824,1263.5593555823295,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,2,134217728,1,0,2,65,0.2306515620304988,536870912,134217728,134217728,0,581906867737.80676,2327.6274709512272,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,4,134217728,1,0,2,97,0.15364651827468084,536870912,134217728,134217728,0,873548776159.39783,3494.1951046375912,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_single,1,134217728,1,0,2,36,0.41728801197475857,536870912,134217728,134217728,0,321642904057.63855,1286.5716162305541,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,8,134217728,1,0,2,100,0.14821184158325196,536870912,134217728,0,0,905580327227.82593,3622.3213089113037,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_single,1,134217728,1,0,2,36,0.4164453347524007,536870912,134217728,0,0,322293748541.56958,1289.1749941662783,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,scalar_unrolled,4,134217728,1,0,2,99,0.15195021966491082,536870912,134217728,134217728,0,883300651331.63,3533.2026053265199,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,4,134217728,1,0,2,99,0.15185422608346649,536870912,134217728,0,0,883859023628.53821,3535.436094514153,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,8,4429185024,4096,0,2,71,0.20932732165699275,0,0,0,8858370048,21159134836959.969,0,42318.269673919938
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,2,69206016,256,0,2,1181,0.010230733013879839,1081344,270336,69206016,0,6764521750896.0039,105.69565235775006,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,2,134217728,1,0,2,66,0.22717915159283261,536870912,67108864,134217728,0,590801255568.35864,2363.2050222734347,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,8,276824064,256,0,2,576,0.023453889621628657,4325376,1081344,276824064,0,11802906403410.332,184.42041255328644,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,2,134217728,1,0,2,66,0.22786423654267282,536870912,67108864,0,0,589024982754.87231,2356.0999310194893,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,vector_packet,8,134217728,1,0,2,114,0.13176309016712925,536870912,33554432,134217728,0,1018629176272.0293,4074.5167050881173,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,8,276824064,256,0,3,783,0.016932291393840299,4325376,1081344,276824064,0,16348883772500.172,255.45130894531519,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp64,scalar_unrolled,2,134217728,1,0,3,65,0.23053489098182092,536870912,134217728,134217728,0,582201364090.19275,2328.8054563607711,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,4,134217728,1,0,3,99,0.15179571479257911,536870912,134217728,0,0,884199716595.43542,3536.7988663817418,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_decode,fp32_e8m23,32,fp32,vector_packet,8,134217728,1,0,3,115,0.13071443308954653,536870912,33554432,134217728,0,1026801133032.1383,4107.2045321285532,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,2,134217728,1,0,3,66,0.22782158129142993,536870912,67108864,0,0,589135266462.34778,2356.5410658493911,0
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp64,register_resident,2,69206016,256,0,3,1181,0.010245663144647015,1081344,270336,69206016,0,6754664390479.9482,105.54163110124919,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,8,4429185024,4096,0,3,71,0.2095035499250385,0,0,0,8858370048,21141336390647.254,0,42282.67278129451
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,2,1107296256,4096,0,3,114,0.13015719463950709,0,0,0,2214592512,8507376477088.7148,0,17014.752954177431
NVIDIA H200 NVL,sm_90,uniform_0_1,register_decode,fp32_e8m23,32,fp32,register_resident,1,34603008,256,0,3,1404,0.0085547805851341318,540672,135168,34603008,0,4044873817118.1802,63.201153392471568,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,2,134217728,1,0,3,66,0.2274918845205596,536870912,134217728,0,0,589989081513.23547,2359.9563260529417,0
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,scalar_unrolled,8,134217728,1,0,3,100,0.14823776245117187,536870912,134217728,0,0,905421977373.74817,3621.6879094949927,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp64,independent_chains,1,553648128,4096,0,3,143,0.10307781512920673,0,0,0,1107296256,5371166698731.5273,0,10742.333397463055
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,4,2214592512,4096,0,3,96,0.15440133213996887,0,0,0,4429185024,14343092001255.621,0,28686.184002511243
NVIDIA H200 NVL,sm_90,uniform_0_1,stream_load,fp32_e8m23,32,none,vector_packet,8,134217728,1,0,3,113,0.13130279979874601,536870912,33554432,0,0,1022200046044.1198,4088.800184176479,0
NVIDIA H200 NVL,sm_90,uniform_0_1,arithmetic_chain,fp32_e8m23,32,fp32,independent_chains,1,553648128,4096,0,3,149,0.098435005085580299,0,0,0,1107296256,5624504489217.5625,0,11249.008978435126
