format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,229384,0,1024,0,0,0.0100480001,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,65536,1024,0,1,0.00771200005,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,65536,66560,0,2,0.0309759993,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,65536,1024,1,0,0.00777600007,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,65536,66560,1,1,0.0312639996,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,229384,0,1024,1,2,0.00838399958,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,7624,0,1024,0,0,0.00511999987,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,65536,1024,0,1,0.00476799998,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,65536,66560,0,2,0.0158079993,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,65536,1024,1,0,0.00448000012,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,65536,66560,1,1,0.0162879992,ok
takum14,takum,14,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,7624,0,1024,1,2,0.00502400007,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,229384,0,1024,0,0,0.00822400022,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,65536,1024,0,1,0.00886400044,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,65536,66560,0,2,0.0307199992,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,65536,1024,1,0,0.00879999995,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,65536,66560,1,1,0.0311040003,ok
takum14,takum,14,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,229384,0,1024,1,2,0.00803199969,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,7624,0,1024,0,0,0.00502400007,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,65536,1024,0,1,0.00515200011,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,65536,66560,0,2,0.0155520001,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,65536,1024,1,0,0.00460800016,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,65536,66560,1,1,0.0159360003,ok
takum14,takum,14,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,7624,0,1024,1,2,0.00492799981,ok
