format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
posit8_es0,fp32,field_balanced_finite,sign,0,2048,-5,5
posit8_es0,fp32,field_balanced_finite,sign,1,2048,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,0,373,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,1,373,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,2,373,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,3,373,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,4,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,5,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,6,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,7,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,8,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,9,372,-5,5
posit8_es0,fp32,field_balanced_finite,field_bucket,10,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,0,373,-5,5
posit8_es0,fp32,field_balanced_finite,regime,1,373,-5,5
posit8_es0,fp32,field_balanced_finite,regime,2,373,-5,5
posit8_es0,fp32,field_balanced_finite,regime,3,373,-5,5
posit8_es0,fp32,field_balanced_finite,regime,4,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,8,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,9,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,10,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,11,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,12,372,-5,5
posit8_es0,fp32,field_balanced_finite,regime,13,372,-5,5
posit8_es0,fp32,paired_log_uniform_finite,sign,0,2048,-5,5
posit8_es0,fp32,paired_log_uniform_finite,sign,1,2048,-5,5
posit8_es0,fp32,paired_log_uniform_finite,log_interval,all,4096,-5,5
posit8_es0,fp64,field_balanced_finite,sign,0,2048,-5,5
posit8_es0,fp64,field_balanced_finite,sign,1,2048,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,0,373,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,1,373,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,2,373,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,3,373,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,4,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,5,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,6,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,7,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,8,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,9,372,-5,5
posit8_es0,fp64,field_balanced_finite,field_bucket,10,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,0,373,-5,5
posit8_es0,fp64,field_balanced_finite,regime,1,373,-5,5
posit8_es0,fp64,field_balanced_finite,regime,2,373,-5,5
posit8_es0,fp64,field_balanced_finite,regime,3,373,-5,5
posit8_es0,fp64,field_balanced_finite,regime,4,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,8,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,9,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,10,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,11,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,12,372,-5,5
posit8_es0,fp64,field_balanced_finite,regime,13,372,-5,5
posit8_es0,fp64,paired_log_uniform_finite,sign,0,2048,-5,5
posit8_es0,fp64,paired_log_uniform_finite,sign,1,2048,-5,5
posit8_es0,fp64,paired_log_uniform_finite,log_interval,all,4096,-5,5
