format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp16_e5m10,ieee,16,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,2048,0,0,0.00979200006,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,524288,2048,0,1,0.00790399965,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,524288,2048,1,0,0.00771200005,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,2048,1,1,0.00704000005,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,2048,0,0,0.00489600003,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,524288,2048,0,1,0.00448000012,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,524288,2048,1,0,0.00463999994,ok
fp16_e5m10,ieee,16,fp64,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,2048,1,1,0.00457599992,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,2048,0,0,0.00758400001,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,524288,2048,0,1,0.00867199991,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,524288,2048,1,0,0.00854399987,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,2048,1,1,0.00732799992,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,2048,0,0,0.00460800016,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,524288,2048,0,1,0.00502400007,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,524288,2048,1,0,0.00505599985,ok
fp16_e5m10,ieee,16,fp64,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,2048,1,1,0.00419199979,ok
