format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
takum_log14,fp32,field_balanced_finite,sign,0,2048,-119.924,119.744
takum_log14,fp32,field_balanced_finite,sign,1,2048,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,0,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,1,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,2,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,3,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,4,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,5,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,6,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,7,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,8,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,9,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,10,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,11,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,12,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,13,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,14,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,field_bucket,15,256,-119.924,119.744
takum_log14,fp32,field_balanced_finite,direction,0,2048,-119.924,119.744
takum_log14,fp32,field_balanced_finite,direction,1,2048,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,0,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,1,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,2,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,3,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,4,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,5,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,6,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,regime,7,512,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-167,1,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-166,3,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-165,2,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-164,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-163,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-162,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-161,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-160,2,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-159,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-158,8,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-157,9,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-156,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-155,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-154,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-153,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-152,10,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-151,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-150,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-149,8,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-148,9,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-147,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-146,12,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-145,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-144,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-143,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-142,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-141,3,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-140,8,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-139,9,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-138,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-137,11,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-136,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-135,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-134,9,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-133,12,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-132,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-131,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-130,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-129,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-128,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-127,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-126,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-125,1,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-124,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-123,2,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-122,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-121,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-120,2,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-119,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-118,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-117,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-116,3,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-115,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-114,3,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-113,4,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-112,6,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-111,7,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-110,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-109,5,-119.924,119.744
takum_log14,fp32,field_balanced_finite,characteristic,-107,3,-119.924,119.744
