format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,0,0.00956800021,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,1,0.0459199995,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,2,0.00841599982,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,3,0.0451520011,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,4,0.00841599982,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,5,0.0434879996,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,6,0.00848000031,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,7,0.0431360006,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,0,0.0474880002,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,1,0.0088320002,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,2,0.0450880006,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,3,0.00812800042,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,4,0.0437120013,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,5,0.00835200027,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,6,0.0434559993,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,7,0.00838399958,ok
e5m8,ieee,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,0,0.00508800009,ok
e5m8,ieee,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,1,0.0161279999,ok
posit14_es1,posit,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,2,0.00531199994,ok
posit14_es1,posit,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,3,0.0159680005,ok
takum14,takum,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,4,0.00496000005,ok
takum14,takum,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,5,0.0167360008,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,6,0.00499199983,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,7,0.015904,ok
e5m8,ieee,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,0,0.0166079998,ok
posit14_es1,posit,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,1,0.00496000005,ok
posit14_es1,posit,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,2,0.0161600001,ok
takum14,takum,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,3,0.00473600021,ok
takum14,takum,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,4,0.0164480004,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,5,0.00473600021,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,6,0.0161920004,ok
e5m8,ieee,14,fp64,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,7,0.00499199983,ok
e5m8,ieee,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,0,0.00803199969,ok
e5m8,ieee,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,1,0.0453439988,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,2,0.00828799978,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,3,0.0443519987,ok
takum14,takum,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,4,0.00790399965,ok
takum14,takum,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,5,0.0438719988,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,6,0.00812800042,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,7,0.0437120013,ok
e5m8,ieee,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,0,0.0471680015,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,1,0.00803199969,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,2,0.0453439988,ok
takum14,takum,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,3,0.00774399983,ok
takum14,takum,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,4,0.0436800011,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,5,0.00803199969,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,6,0.0430399999,ok
e5m8,ieee,14,fp64,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,7,0.00780799985,ok
e5m8,ieee,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,0,0.00476799998,ok
e5m8,ieee,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,1,0.0164160002,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,2,0.00457599992,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,3,0.0163199995,ok
takum14,takum,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,4,0.00499199983,ok
takum14,takum,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,5,0.0165759996,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,6,0.00457599992,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,7,0.016384,ok
e5m8,ieee,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,0,0.0164480004,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,1,0.00483200001,ok
posit14_es1,posit,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,2,0.0160959996,ok
takum14,takum,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,3,0.00524799991,ok
takum14,takum,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,4,0.0162879992,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,5,0.00476799998,ok
takum_log14,takum_log,14,fp64,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,6,0.0162879992,ok
e5m8,ieee,14,fp64,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,7,0.00448000012,ok
