format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp16_e5m10,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,1024,0,0,0.0098240003,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,262144,1024,0,1,0.00729600014,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,262144,1024,1,0,0.00751999998,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,1024,1,1,0.00691200001,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,1024,0,0,0.00496000005,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,262144,1024,0,1,0.00435200008,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,262144,1024,1,0,0.0044160001,ok
fp16_e5m10,ieee,16,fp32,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,1024,1,1,0.00444799988,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,1024,0,0,0.0071680001,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,262144,1024,0,1,0.00867199991,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,262144,262144,1024,1,0,0.00835200027,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,262144,0,1024,1,1,0.0071680001,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,1024,0,0,0.00489600003,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,262144,1024,0,1,0.00476799998,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,8704,262144,1024,1,0,0.00496000005,ok
fp16_e5m10,ieee,16,fp32,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,8704,0,1024,1,1,0.00422400003,ok
