format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp8_e4m3,ieee,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,0,0.00867199991,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,1,0.00793599989,ok
posit8_es0,posit,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,2,0.00780799985,ok
posit8_es0,posit,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,3,0.00742400018,ok
takum8,takum,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,4,0.00774399983,ok
takum8,takum,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,5,0.00790399965,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,6,0.00764800003,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,7,0.00723200012,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,0,0.0113599999,ok
posit8_es0,posit,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,1,0.00822400022,ok
posit8_es0,posit,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,2,0.00784000009,ok
takum8,takum,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,3,0.00787200034,ok
takum8,takum,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,4,0.00755200023,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,5,0.00780799985,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,6,0.00790399965,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,7,0.00742400018,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,0,0.00483200001,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,1,0.00470399996,ok
posit8_es0,posit,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,2,0.00489600003,ok
posit8_es0,posit,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,3,0.00473600021,ok
takum8,takum,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,4,0.00473600021,ok
takum8,takum,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,5,0.00499199983,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,6,0.0045119999,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,7,0.00473600021,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,0,0.00486399978,ok
posit8_es0,posit,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,1,0.00473600021,ok
posit8_es0,posit,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,2,0.00448000012,ok
takum8,takum,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,3,0.00448000012,ok
takum8,takum,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,4,0.00486399978,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,5,0.00454400014,ok
takum_log8,takum_log,8,fp32,lut_scattered_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,6,0.0045119999,ok
fp8_e4m3,ieee,8,fp32,lut_scattered_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,7,0.00505599985,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,0,0.00761599978,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,1,0.00764800003,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,2,0.00774399983,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,3,0.00767999981,ok
takum8,takum,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,4,0.00739199994,ok
takum8,takum,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,5,0.00793599989,ok
takum_log8,takum_log,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,6,0.00755200023,ok
takum_log8,takum_log,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,7,0.00771200005,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,0,0.00729600014,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,1,0.00777600007,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,2,0.00767999981,ok
takum8,takum,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,3,0.00742400018,ok
takum8,takum,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,4,0.00787200034,ok
takum_log8,takum_log,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,5,0.00780799985,ok
takum_log8,takum_log,8,fp32,lut_concentrated_control,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,6,0.00742400018,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,7,0.00723200012,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,0,0.00454400014,ok
fp8_e4m3,ieee,8,fp32,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,1,0.00489600003,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,2,0.00457599992,ok
posit8_es0,posit,8,fp32,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,3,0.00476799998,ok
takum8,takum,8,fp32,lut_concentrated_control,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,4,0.00486399978,ok
takum8,takum,8,fp32,lut_concentrated_control,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,5,0.00473600021,ok
