format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
e4m27,fp64,field_balanced_finite,sign,0,2048,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,sign,1,2048,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,0,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,1,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,2,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,3,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,4,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,5,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,6,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,7,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,8,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,9,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,10,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,11,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,12,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,field_bucket,13,2048,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,0,2048,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,1,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,2,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,3,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,4,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,5,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,6,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,7,158,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,8,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,9,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,10,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,11,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,12,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,exponent,13,157,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,subnormal,0,2048,-17.2919,6.9947
e4m27,fp64,field_balanced_finite,subnormal,1,2048,-17.2919,6.9947
e4m27,fp64,paired_log_uniform_finite,sign,0,2048,-30,6.9998
e4m27,fp64,paired_log_uniform_finite,sign,1,2048,-30,6.9998
e4m27,fp64,paired_log_uniform_finite,log_interval,all,4096,-30,6.9998
