format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
takum8,fp32,field_balanced_finite,sign,0,2048,-127,127
takum8,fp32,field_balanced_finite,sign,1,2048,-127,127
takum8,fp32,field_balanced_finite,field_bucket,0,0,-127,127
takum8,fp32,field_balanced_finite,field_bucket,1,293,-127,127
takum8,fp32,field_balanced_finite,field_bucket,2,293,-127,127
takum8,fp32,field_balanced_finite,field_bucket,3,293,-127,127
takum8,fp32,field_balanced_finite,field_bucket,4,293,-127,127
takum8,fp32,field_balanced_finite,field_bucket,5,292,-127,127
takum8,fp32,field_balanced_finite,field_bucket,6,292,-127,127
takum8,fp32,field_balanced_finite,field_bucket,7,292,-127,127
takum8,fp32,field_balanced_finite,field_bucket,8,512,-127,127
takum8,fp32,field_balanced_finite,field_bucket,9,219,-127,127
takum8,fp32,field_balanced_finite,field_bucket,10,219,-127,127
takum8,fp32,field_balanced_finite,field_bucket,11,219,-127,127
takum8,fp32,field_balanced_finite,field_bucket,12,219,-127,127
takum8,fp32,field_balanced_finite,field_bucket,13,220,-127,127
takum8,fp32,field_balanced_finite,field_bucket,14,220,-127,127
takum8,fp32,field_balanced_finite,field_bucket,15,220,-127,127
takum8,fp32,field_balanced_finite,direction,0,2048,-127,127
takum8,fp32,field_balanced_finite,direction,1,2048,-127,127
takum8,fp32,field_balanced_finite,regime,0,512,-127,127
takum8,fp32,field_balanced_finite,regime,1,512,-127,127
takum8,fp32,field_balanced_finite,regime,2,512,-127,127
takum8,fp32,field_balanced_finite,regime,3,512,-127,127
takum8,fp32,field_balanced_finite,regime,4,512,-127,127
takum8,fp32,field_balanced_finite,regime,5,512,-127,127
takum8,fp32,field_balanced_finite,regime,6,512,-127,127
takum8,fp32,field_balanced_finite,regime,7,512,-127,127
takum8,fp32,field_balanced_finite,characteristic,-127,41,-127,127
takum8,fp32,field_balanced_finite,characteristic,-119,30,-127,127
takum8,fp32,field_balanced_finite,characteristic,-111,34,-127,127
takum8,fp32,field_balanced_finite,characteristic,-103,49,-127,127
takum8,fp32,field_balanced_finite,characteristic,-95,35,-127,127
takum8,fp32,field_balanced_finite,characteristic,-87,34,-127,127
takum8,fp32,field_balanced_finite,characteristic,-79,34,-127,127
takum8,fp32,field_balanced_finite,characteristic,-71,36,-127,127
takum8,fp32,field_balanced_finite,characteristic,-63,47,-127,127
takum8,fp32,field_balanced_finite,characteristic,-59,47,-127,127
takum8,fp32,field_balanced_finite,characteristic,-55,39,-127,127
takum8,fp32,field_balanced_finite,characteristic,-51,43,-127,127
takum8,fp32,field_balanced_finite,characteristic,-47,28,-127,127
takum8,fp32,field_balanced_finite,characteristic,-43,31,-127,127
takum8,fp32,field_balanced_finite,characteristic,-39,30,-127,127
takum8,fp32,field_balanced_finite,characteristic,-35,28,-127,127
takum8,fp32,field_balanced_finite,characteristic,-31,29,-127,127
takum8,fp32,field_balanced_finite,characteristic,-29,30,-127,127
