format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
e2m11,ieee,14,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,65536,1,229384,0,2048,0,0,0.00975999981,ok
e2m11,ieee,14,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,1,0.0431360006,ok
e2m11,ieee,14,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,2,0.00793599989,ok
e2m11,ieee,14,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,0,0.0428799987,ok
e2m11,ieee,14,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,1,0.00963199977,ok
e2m11,ieee,14,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,65536,1,229384,0,2048,1,2,0.00748800021,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,direct_branchy,dense,scalar,1,256,16,7624,0,2048,0,0,0.00483200001,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,1,0.0162240006,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,2,0.00492799981,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,0,0.0160000008,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,1,0.00476799998,ok
e2m11,ieee,14,fp64,field_balanced_finite,gemv,direct_branchy,dense,scalar,1,256,16,7624,0,2048,1,2,0.00492799981,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,direct_branchy,dense,scalar,1,65536,1,229384,0,2048,0,0,0.00828799978,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,0,1,0.0437760018,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,0,2,0.00803199969,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,229384,131072,133120,1,0,0.0436160006,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,229384,131072,2048,1,1,0.00832000002,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,dot,direct_branchy,dense,scalar,1,65536,1,229384,0,2048,1,2,0.00793599989,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,direct_branchy,dense,scalar,1,256,16,7624,0,2048,0,0,0.0120000001,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,0,1,0.0161279999,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,0,2,0.00547200022,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,7624,131072,133120,1,0,0.0160000008,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,7624,131072,2048,1,1,0.00467200018,ok
e2m11,ieee,14,fp64,paired_log_uniform_finite,gemv,direct_branchy,dense,scalar,1,256,16,7624,0,2048,1,2,0.00473600021,ok
