format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,131072,0,1024,0,0,0.0107519999,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,1,0.00764800003,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,2,0.00742400018,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,0,0.00745599996,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,1,0.0072639999,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,131072,0,1024,1,2,0.00863999967,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,4352,0,1024,0,0,0.00528000016,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,1,0.00431999983,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,2,0.00483200001,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,0,0.00454400014,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,1,0.00431999983,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,4352,0,1024,1,2,0.00528000016,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,131072,0,1024,0,0,0.00950399972,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,0,1,0.00751999998,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,0,2,0.00723200012,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,1024,1024,1,0,0.00758400001,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,1024,2048,1,1,0.00764800003,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,131072,0,1024,1,2,0.00879999995,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,4352,0,1024,0,0,0.0129279997,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,0,1,0.0044160001,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,0,2,0.00473600021,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,1024,1024,1,0,0.00457599992,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,1024,2048,1,1,0.00457599992,ok
takum_log8,takum_log,8,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,4352,0,1024,1,2,0.00585599989,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,131072,0,2048,0,0,0.00953599997,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,0,1,0.00764800003,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,0,2,0.00745599996,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,1,0,0.00796800014,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,1,1,0.00748800021,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,131072,0,2048,1,2,0.00860800035,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,4352,0,2048,0,0,0.00534400018,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,0,1,0.00448000012,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,0,2,0.00476799998,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,1,0,0.00448000012,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,1,1,0.00473600021,ok
takum_log8,takum_log,8,fp64,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,4352,0,2048,1,2,0.00515200011,ok
