format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,524288,0,1024,0,0,0.0121280001,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,524288,0,1024,1,0,0.00828799978,ok
posit32_es2,posit,32,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,17408,0,1024,0,0,0.00531199994,ok
posit32_es2,posit,32,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,17408,0,1024,1,0,0.00460800016,ok
posit32_es2,posit,32,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,524288,0,1024,0,0,0.00854399987,ok
posit32_es2,posit,32,fp32,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,524288,0,1024,1,0,0.00784000009,ok
posit32_es2,posit,32,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,17408,0,1024,0,0,0.00515200011,ok
posit32_es2,posit,32,fp32,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,17408,0,1024,1,0,0.00518399989,ok
posit32_es2,posit,32,fp64,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,524288,0,2048,0,0,0.00889599975,ok
posit32_es2,posit,32,fp64,field_balanced_finite,dot,direct,dense,scalar,1,65536,1,524288,0,2048,1,0,0.00803199969,ok
posit32_es2,posit,32,fp64,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,17408,0,2048,0,0,0.00508800009,ok
posit32_es2,posit,32,fp64,field_balanced_finite,gemv,direct,dense,scalar,1,256,16,17408,0,2048,1,0,0.00518399989,ok
posit32_es2,posit,32,fp64,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,524288,0,2048,0,0,0.00803199969,ok
posit32_es2,posit,32,fp64,paired_log_uniform_finite,dot,direct,dense,scalar,1,65536,1,524288,0,2048,1,0,0.00800000038,ok
posit32_es2,posit,32,fp64,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,17408,0,2048,0,0,0.00508800009,ok
posit32_es2,posit,32,fp64,paired_log_uniform_finite,gemv,direct,dense,scalar,1,256,16,17408,0,2048,1,0,0.00505599985,ok
