format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
posit16_es1,fp32,field_balanced_finite,sign,0,2048,-26,26
posit16_es1,fp32,field_balanced_finite,sign,1,2048,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,0,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,1,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,2,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,3,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,4,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,5,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,6,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,7,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,8,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,9,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,10,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,11,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,12,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,13,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,14,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,15,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,16,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,17,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,18,152,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,19,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,20,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,21,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,22,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,23,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,24,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,25,151,-26,26
posit16_es1,fp32,field_balanced_finite,field_bucket,26,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,0,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,1,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,2,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,3,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,4,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,5,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,6,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,7,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,8,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,9,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,10,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,11,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,12,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,16,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,17,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,18,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,19,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,20,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,21,152,-26,26
posit16_es1,fp32,field_balanced_finite,regime,22,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,23,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,24,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,25,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,26,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,27,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,28,151,-26,26
posit16_es1,fp32,field_balanced_finite,regime,29,151,-26,26
posit16_es1,fp32,paired_log_uniform_finite,sign,0,2048,-26,26
posit16_es1,fp32,paired_log_uniform_finite,sign,1,2048,-26,26
posit16_es1,fp32,paired_log_uniform_finite,log_interval,all,4096,-26,26
posit16_es1,fp64,field_balanced_finite,sign,0,2048,-26,26
posit16_es1,fp64,field_balanced_finite,sign,1,2048,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,0,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,1,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,2,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,3,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,4,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,5,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,6,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,7,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,8,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,9,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,10,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,11,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,12,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,13,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,14,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,15,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,16,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,17,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,18,152,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,19,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,20,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,21,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,22,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,23,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,24,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,25,151,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,26,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,0,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,1,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,2,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,3,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,4,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,5,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,6,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,7,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,8,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,9,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,10,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,11,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,12,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,16,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,17,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,18,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,19,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,20,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,21,152,-26,26
posit16_es1,fp64,field_balanced_finite,regime,22,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,23,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,24,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,25,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,26,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,27,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,28,151,-26,26
posit16_es1,fp64,field_balanced_finite,regime,29,151,-26,26
posit16_es1,fp64,paired_log_uniform_finite,sign,0,2048,-26,26
posit16_es1,fp64,paired_log_uniform_finite,sign,1,2048,-26,26
posit16_es1,fp64,paired_log_uniform_finite,log_interval,all,4096,-26,26
