format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
e6m9,fp64,field_balanced_finite,sign,0,2048,-36,28
e6m9,fp64,field_balanced_finite,sign,1,2048,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,0,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,1,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,2,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,3,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,4,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,5,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,6,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,7,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,8,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,9,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,10,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,11,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,12,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,13,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,14,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,15,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,16,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,17,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,18,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,19,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,20,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,21,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,22,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,23,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,24,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,25,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,26,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,27,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,28,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,29,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,30,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,31,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,32,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,33,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,34,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,35,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,36,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,37,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,38,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,39,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,40,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,41,35,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,42,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,43,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,44,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,45,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,46,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,47,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,48,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,49,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,50,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,51,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,52,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,53,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,54,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,55,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,56,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,57,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,58,34,-36,28
e6m9,fp64,field_balanced_finite,field_bucket,59,2048,-36,28
e6m9,fp64,field_balanced_finite,exponent,0,2048,-36,28
e6m9,fp64,field_balanced_finite,exponent,1,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,2,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,3,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,4,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,5,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,6,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,7,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,8,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,9,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,10,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,11,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,12,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,13,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,14,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,15,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,16,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,17,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,18,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,19,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,20,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,21,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,22,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,23,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,24,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,25,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,26,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,27,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,28,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,29,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,30,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,31,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,32,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,33,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,34,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,35,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,36,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,37,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,38,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,39,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,40,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,41,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,42,35,-36,28
e6m9,fp64,field_balanced_finite,exponent,43,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,44,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,45,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,46,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,47,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,48,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,49,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,50,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,51,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,52,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,53,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,54,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,55,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,56,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,57,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,58,34,-36,28
e6m9,fp64,field_balanced_finite,exponent,59,34,-36,28
e6m9,fp64,field_balanced_finite,subnormal,0,2048,-36,28
e6m9,fp64,field_balanced_finite,subnormal,1,2048,-36,28
e6m9,fp64,paired_log_uniform_finite,sign,0,2048,-36,28
e6m9,fp64,paired_log_uniform_finite,sign,1,2048,-36,28
e6m9,fp64,paired_log_uniform_finite,log_interval,all,4096,-36,28
