format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,131072,0,2048,0,0,0.00960000046,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,0,1,0.00771200005,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,0,2,0.00755200023,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,1,0,0.00719999988,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,1,1,0.00729600014,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,65536,1,131072,0,2048,1,2,0.00704000005,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,4352,0,2048,0,0,0.00457599992,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,0,1,0.00486399978,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,0,2,0.00460800016,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,1,0,0.00457599992,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,1,1,0.00454400014,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,gemv,native_scalar,dense,scalar,1,256,16,4352,0,2048,1,2,0.00422400003,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,131072,0,2048,0,0,0.00751999998,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,0,1,0.00780799985,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,0,2,0.00761599978,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,full_lut_shared,dense,scalar,1,65536,1,131072,2048,4096,1,0,0.00755200023,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,full_lut_global,dense,scalar,1,65536,1,131072,2048,2048,1,1,0.00767999981,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,dot,native_scalar,dense,scalar,1,65536,1,131072,0,2048,1,2,0.00704000005,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,4352,0,2048,0,0,0.00454400014,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,0,1,0.00448000012,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,0,2,0.00448000012,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,full_lut_shared,dense,scalar,1,256,16,4352,2048,4096,1,0,0.00444799988,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,full_lut_global,dense,scalar,1,256,16,4352,2048,2048,1,1,0.00480000023,ok
fp8_e5m2,ieee,8,fp64,paired_log_uniform_finite,gemv,native_scalar,dense,scalar,1,256,16,4352,0,2048,1,2,0.00403199997,ok
