format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
takum16,fp32,field_balanced_finite,sign,0,2048,-140,127
takum16,fp32,field_balanced_finite,sign,1,2048,-140,127
takum16,fp32,field_balanced_finite,field_bucket,0,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,1,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,2,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,3,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,4,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,5,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,6,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,7,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,8,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,9,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,10,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,11,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,12,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,13,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,14,256,-140,127
takum16,fp32,field_balanced_finite,field_bucket,15,256,-140,127
takum16,fp32,field_balanced_finite,direction,0,2048,-140,127
takum16,fp32,field_balanced_finite,direction,1,2048,-140,127
takum16,fp32,field_balanced_finite,regime,0,512,-140,127
takum16,fp32,field_balanced_finite,regime,1,512,-140,127
takum16,fp32,field_balanced_finite,regime,2,512,-140,127
takum16,fp32,field_balanced_finite,regime,3,512,-140,127
takum16,fp32,field_balanced_finite,regime,4,512,-140,127
takum16,fp32,field_balanced_finite,regime,5,512,-140,127
takum16,fp32,field_balanced_finite,regime,6,512,-140,127
takum16,fp32,field_balanced_finite,regime,7,512,-140,127
takum16,fp32,field_balanced_finite,characteristic,-140,27,-140,127
takum16,fp32,field_balanced_finite,characteristic,-139,21,-140,127
takum16,fp32,field_balanced_finite,characteristic,-138,9,-140,127
takum16,fp32,field_balanced_finite,characteristic,-137,18,-140,127
takum16,fp32,field_balanced_finite,characteristic,-136,18,-140,127
takum16,fp32,field_balanced_finite,characteristic,-135,21,-140,127
takum16,fp32,field_balanced_finite,characteristic,-134,30,-140,127
takum16,fp32,field_balanced_finite,characteristic,-133,21,-140,127
takum16,fp32,field_balanced_finite,characteristic,-132,19,-140,127
takum16,fp32,field_balanced_finite,characteristic,-131,11,-140,127
