format,arithmetic_type,multiply_method,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
lns16_r10,fp64,fused,dot,padded,thread_packet,4,7,fused/padded/thread_packet/x4/split_cubic,split_cubic,0.10631489753723145,0
lns16_r10,fp64,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.062241436748564999,1
lns16_r10,fp64,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fused_sum_lut_global,fused_sum_lut_global,0.066438100617211143,1
lns16_r10,fp64,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.087656249154480476,0
lns16_r10,fp64,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.094273227911729082,0
lns16_r10,fp64,fused,dot,padded,thread_packet,8,5,fused/padded/thread_packet/x8/split_linear,split_linear,0.097686898474599798,0
lns16_r10,fp64,fused,dot,padded,thread_packet,8,6,fused/padded/thread_packet/x8/split_quadratic,split_quadratic,0.099034237861633304,0
lns16_r10,fp64,fused,dot,padded,thread_packet,8,7,fused/padded/thread_packet/x8/split_cubic,split_cubic,0.10208652943980936,0
lns16_r10,fp64,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.059037081676127805,1
lns16_r10,fp64,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/fused_sum_lut_global,fused_sum_lut_global,0.065353913135356739,1
lns16_r10,fp64,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.080527313550313312,0
lns16_r10,fp64,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.080718743410266816,1
lns16_r10,fp64,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.089480845858811081,0
lns16_r10,fp64,fused,gemv,padded,scalar,1,6,fused/padded/scalar/x1/split_linear,split_linear,0.092231511153348419,0
lns16_r10,fp64,fused,gemv,padded,scalar,1,7,fused/padded/scalar/x1/split_quadratic,split_quadratic,0.093932137693479884,0
lns16_r10,fp64,fused,gemv,padded,scalar,1,8,fused/padded/scalar/x1/split_cubic,split_cubic,0.095644235610961914,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.0581061629172882,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fused_sum_lut_global,fused_sum_lut_global,0.061423240640224558,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.078955902427923483,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.08708414681600421,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,5,fused/padded/thread_packet/x2/split_linear,split_linear,0.09016829058778808,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,6,fused/padded/thread_packet/x2/split_quadratic,split_quadratic,0.091688362390823425,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,2,7,fused/padded/thread_packet/x2/split_cubic,split_cubic,0.09479600191116333,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.054706980878158298,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fused_sum_lut_global,fused_sum_lut_global,0.05737036104845987,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.075165220464651405,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.082852884874505511,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,5,fused/padded/thread_packet/x4/split_linear,split_linear,0.086662175362570246,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,6,fused/padded/thread_packet/x4/split_quadratic,split_quadratic,0.087610857827322822,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,4,7,fused/padded/thread_packet/x4/split_cubic,split_cubic,0.090510814278214058,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.054116255603033056,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fused_sum_lut_global,fused_sum_lut_global,0.055305139837002901,1
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.073850884092661606,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.080914376667939908,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,5,fused/padded/thread_packet/x8/split_linear,split_linear,0.084563588273936313,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,6,fused/padded/thread_packet/x8/split_quadratic,split_quadratic,0.085656140979967627,0
lns16_r10,fp64,fused,gemv,padded,thread_packet,8,7,fused/padded/thread_packet/x8/split_cubic,split_cubic,0.088752291419289336,0
lns16_r10,fp64,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.087498039978189862,1
lns16_r10,fp64,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.11643442574265524,1
lns16_r10,fp64,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.12693331852937356,1
lns16_r10,fp64,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.13536951348588272,0
lns16_r10,fp64,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/split_linear,split_linear,0.14423474283779369,0
lns16_r10,fp64,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/split_quadratic,split_quadratic,0.14585458531099207,0
lns16_r10,fp64,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/split_cubic,split_cubic,0.15088096531954678,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.072522266587214682,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.11311600425026633,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.13369005401307454,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/split_linear,split_linear,0.14203137613478162,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/split_quadratic,split_quadratic,0.14533394404820033,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/split_cubic,split_cubic,0.15056242364825623,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.062184981002083306,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10831770378610361,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.12868799918737167,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/split_linear,split_linear,0.1351987026833199,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/split_quadratic,split_quadratic,0.13813867171605429,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/split_cubic,split_cubic,0.14378011567252022,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.05852901569673951,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10593191613542272,1
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.12548120021820069,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/split_linear,split_linear,0.13204168645959152,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/split_quadratic,split_quadratic,0.1340709183667157,0
lns16_r10,fp64,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/split_cubic,split_cubic,0.13934177822536892,0
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.058417752950008638,1
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.098542719261319023,1
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.11041813426547581,1
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.11629498255741291,0
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/split_linear,split_linear,0.12211944431793398,0
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/split_quadratic,split_quadratic,0.1246303569047879,0
lns16_r10,fp64,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/split_cubic,split_cubic,0.12991139087599782,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.054783557836538571,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.095291427897112396,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11299617900404819,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/split_linear,split_linear,0.11968489917174727,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/split_quadratic,split_quadratic,0.12172565809110317,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/split_cubic,split_cubic,0.12783056650406277,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.050890169405323128,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.091607156206393564,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10925084749857585,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/split_linear,split_linear,0.11555683890054391,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/split_quadratic,split_quadratic,0.11944116615667576,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/split_cubic,split_cubic,0.1242247998714447,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.049346504905789165,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.090194371011522084,1
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.10728506339345001,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/split_linear,split_linear,0.11452241831047591,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/split_quadratic,split_quadratic,0.11618648929849415,0
lns16_r10,fp64,ordinary,gemv,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/split_cubic,split_cubic,0.12229134963779914,0
lns16_r11,fp32,fused,dot,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.086506580484324497,1
lns16_r11,fp32,fused,dot,padded,scalar,1,2,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.086509960331940305,1
lns16_r11,fp32,fused,dot,padded,scalar,1,3,fused/padded/scalar/x1/fused_sum_lut_global,fused_sum_lut_global,0.091523833135797886,0
lns16_r11,fp32,fused,dot,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10291593749912417,0
lns16_r11,fp32,fused,dot,padded,scalar,1,5,fused/padded/scalar/x1/split_linear,split_linear,0.10474280600852154,0
lns16_r11,fp32,fused,dot,padded,scalar,1,6,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.10525242825771899,0
lns16_r11,fp32,fused,dot,padded,scalar,1,7,fused/padded/scalar/x1/split_quadratic,split_quadratic,0.10571336238942247,0
lns16_r11,fp32,fused,dot,padded,scalar,1,8,fused/padded/scalar/x1/split_cubic,split_cubic,0.10748512272673529,0
lns16_r11,fp32,fused,dot,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.071462355357200191,1
lns16_r11,fp32,fused,dot,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fused_sum_lut_global,fused_sum_lut_global,0.076646234933855473,1
lns16_r11,fp32,fused,dot,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.096989440917968739,0
lns16_r11,fp32,fused,dot,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.1026823321978251,0
lns16_r11,fp32,fused,dot,padded,thread_packet,2,5,fused/padded/thread_packet/x2/split_linear,split_linear,0.10410452882448831,0
lns16_r11,fp32,fused,dot,padded,thread_packet,2,6,fused/padded/thread_packet/x2/split_quadratic,split_quadratic,0.10495006541411081,0
lns16_r11,fp32,fused,dot,padded,thread_packet,2,7,fused/padded/thread_packet/x2/split_cubic,split_cubic,0.10686782650325609,0
lns16_r11,fp32,fused,dot,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.062659463569816928,1
lns16_r11,fp32,fused,dot,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fused_sum_lut_global,fused_sum_lut_global,0.067102568055117232,1
lns16_r11,fp32,fused,dot,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.090086867569615592,0
lns16_r11,fp32,fused,dot,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.095605040231634852,0
lns16_r11,fp32,fused,dot,padded,thread_packet,4,5,fused/padded/thread_packet/x4/split_linear,split_linear,0.096530346669043171,0
lns16_r11,fp32,fused,dot,padded,thread_packet,4,6,fused/padded/thread_packet/x4/split_quadratic,split_quadratic,0.097212861565982606,0
lns16_r11,fp32,fused,dot,padded,thread_packet,4,7,fused/padded/thread_packet/x4/split_cubic,split_cubic,0.098883519172668452,0
lns16_r11,fp32,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.059848759370457999,1
lns16_r11,fp32,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fused_sum_lut_global,fused_sum_lut_global,0.063043900025196567,1
lns16_r11,fp32,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.087159018767507451,0
lns16_r11,fp32,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.092312762905550044,0
lns16_r11,fp32,fused,dot,padded,thread_packet,8,5,fused/padded/thread_packet/x8/split_linear,split_linear,0.093000332514444978,0
lns16_r11,fp32,fused,dot,padded,thread_packet,8,6,fused/padded/thread_packet/x8/split_quadratic,split_quadratic,0.093884998897336563,0
lns16_r11,fp32,fused,dot,padded,thread_packet,8,7,fused/padded/thread_packet/x8/split_cubic,split_cubic,0.09492892485398513,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.057252892325906191,1
lns16_r11,fp32,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.0572811450277056,1
lns16_r11,fp32,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/fused_sum_lut_global,fused_sum_lut_global,0.059865150407508567,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.076111686630890921,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.084166621339732212,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,6,fused/padded/scalar/x1/split_linear,split_linear,0.084923882738287632,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,7,fused/padded/scalar/x1/split_quadratic,split_quadratic,0.085770949982760247,0
lns16_r11,fp32,fused,gemv,padded,scalar,1,8,fused/padded/scalar/x1/split_cubic,split_cubic,0.087706574371882839,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.05522393523866051,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fused_sum_lut_global,fused_sum_lut_global,0.057491620381673172,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.076555186675654516,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.083936067020454169,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,5,fused/padded/thread_packet/x2/split_linear,split_linear,0.084656508994405369,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,6,fused/padded/thread_packet/x2/split_quadratic,split_quadratic,0.085685893108970235,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,2,7,fused/padded/thread_packet/x2/split_cubic,split_cubic,0.08706057071685791,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.052226642302446141,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fused_sum_lut_global,fused_sum_lut_global,0.054131057824981343,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.073331580233218063,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.080520110768698611,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,5,fused/padded/thread_packet/x4/split_linear,split_linear,0.081506399313608813,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,6,fused/padded/thread_packet/x4/split_quadratic,split_quadratic,0.082350162509447794,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,4,7,fused/padded/thread_packet/x4/split_cubic,split_cubic,0.083534743436347716,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.050486374755722679,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fused_sum_lut_global,fused_sum_lut_global,0.052326571952766972,1
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.073089432360521012,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.078860051665969266,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,5,fused/padded/thread_packet/x8/split_linear,split_linear,0.079681838145021527,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,6,fused/padded/thread_packet/x8/split_quadratic,split_quadratic,0.080546160538991302,0
lns16_r11,fp32,fused,gemv,padded,thread_packet,8,7,fused/padded/thread_packet/x8/split_cubic,split_cubic,0.08211122421221545,0
lns16_r11,fp32,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.085093560457321693,1
lns16_r11,fp32,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.085127172798945994,1
lns16_r11,fp32,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.1143683721852857,0
lns16_r11,fp32,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.13039410741705643,0
lns16_r11,fp32,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/split_linear,split_linear,0.13158400435196727,0
lns16_r11,fp32,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/split_quadratic,split_quadratic,0.13400221074458374,0
lns16_r11,fp32,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/split_cubic,split_cubic,0.13716546515444736,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.065741779466742256,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.11060018009609646,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.12829415003458661,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/split_linear,split_linear,0.12984041791213186,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/split_quadratic,split_quadratic,0.13352691805040515,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/split_cubic,split_cubic,0.13611706473805885,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.055715494611290065,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.1035396324615952,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.12136304349434085,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/split_linear,split_linear,0.12215646636195299,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/split_quadratic,split_quadratic,0.12492600083351135,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/split_cubic,split_cubic,0.12798564250652605,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.052415273885071528,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10161261787625397,1
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.11858323642185756,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/split_linear,split_linear,0.11925028619312104,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/split_quadratic,split_quadratic,0.12154380286612163,0
lns16_r11,fp32,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/split_cubic,split_cubic,0.12498399615287781,0
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.052232899311430325,1
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.052277528607440921,1
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.091893133127464444,0
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.10924622217814127,0
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/split_linear,split_linear,0.11035164727105035,0
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/split_quadratic,split_quadratic,0.11203708973797885,0
lns16_r11,fp32,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/split_cubic,split_cubic,0.11507832726766896,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.048327154509678644,1
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.090118814397741248,1
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/split_linear,split_linear,0.10693322057309357,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10698608730150305,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/split_quadratic,split_quadratic,0.10996408992343479,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/split_cubic,split_cubic,0.11246957284955596,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.04450737526165198,1
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.086884069711642156,1
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10320869257264104,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/split_linear,split_linear,0.10416033927430499,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/split_quadratic,split_quadratic,0.10622990495291823,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/split_cubic,split_cubic,0.10982506540086534,0
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.043056404028677372,1
lns16_r11,fp32,ordinary,gemv,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.084947595362654615,1
