kernel,distribution,format,storage_bits,n,m,comparison,total_outputs,finite_pairs,matching_nonfinite,class_mismatches,zero_references,bias,mean_absolute_error,mse,rmse,max_absolute_error,relative_l2,mean_normalized_absolute_error,rms_normalized_error,max_normalized_absolute_error,bias_cluster_standard_error,mse_cluster_standard_error,mse_relative_cluster_standard_error,statistical_batches
dot,normal_0_1,e2m13,16,262144,1,total_x4,8192,0,0,8192,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,storage,8192,0,0,8192,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,kernel_x1,8192,0,8192,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,kernel_x2,8192,0,8192,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,kernel_x4,8192,0,8192,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,total_x1,8192,0,0,8192,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,total_x2,8192,0,0,8192,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,normal_0_1,e2m13,16,4194304,1,total_x4,8192,0,0,8192,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
dot,uniform_0_1,e3m12,16,1024,1,storage,8192,8192,0,0,0,4.11127689306246260278e-06,0.00058419941990434392945,5.37833415112196859028e-07,0.000733371266898422233969,0.0028610773046404969211,2.8622947533901448162e-06,2.28118563808112549536e-06,2.86358570087075413473e-06,1.10538055316145265268e-05,7.9054279925385714235e-06,7.19401766730666895529e-09,0.0133759217355543677959,32
dot,uniform_0_1,e3m12,16,1024,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,1024,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,1024,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,1024,1,total_x1,8192,8192,0,0,0,4.11127689306246260278e-06,0.00058419941990434392945,5.37833415112196859028e-07,0.000733371266898422233969,0.0028610773046404969211,2.8622947533901448162e-06,2.28118563808112549536e-06,2.86358570087075413473e-06,1.10538055316145265268e-05,7.9054279925385714235e-06,7.19401766730666895529e-09,0.0133759217355543677959,32
dot,uniform_0_1,e3m12,16,1024,1,total_x2,8192,8192,0,0,0,4.11127689306246260278e-06,0.00058419941990434392945,5.37833415112196859028e-07,0.000733371266898422233969,0.0028610773046404969211,2.8622947533901448162e-06,2.28118563808112549536e-06,2.86358570087075413473e-06,1.10538055316145265268e-05,7.9054279925385714235e-06,7.19401766730666895529e-09,0.0133759217355543677959,32
dot,uniform_0_1,e3m12,16,1024,1,total_x4,8192,8192,0,0,0,4.11127689306246260278e-06,0.00058419941990434392945,5.37833415112196859028e-07,0.000733371266898422233969,0.0028610773046404969211,2.8622947533901448162e-06,2.28118563808112549536e-06,2.86358570087075413473e-06,1.10538055316145265268e-05,7.9054279925385714235e-06,7.19401766730666895529e-09,0.0133759217355543677959,32
dot,uniform_0_1,e3m12,16,16384,1,storage,8192,8192,0,0,0,1.36751276655803577845e-05,0.00230960041738099308055,8.4086645296876833803e-06,0.00289976973735634453753,0.0122000415240821613594,7.07908347895440930268e-07,5.63885992722645341889e-07,7.08035759256480174437e-07,2.99663361553353358606e-06,2.66441187207915454487e-05,1.34983516798475749326e-07,0.0160529078454613219352,32
dot,uniform_0_1,e3m12,16,16384,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,16384,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,16384,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,16384,1,total_x1,8192,8192,0,0,0,1.36751276655803577845e-05,0.00230960041738099308055,8.4086645296876833803e-06,0.00289976973735634453753,0.0122000415240821613594,7.07908347895440930268e-07,5.63885992722645341889e-07,7.08035759256480174437e-07,2.99663361553353358606e-06,2.66441187207915454487e-05,1.34983516798475749326e-07,0.0160529078454613219352,32
dot,uniform_0_1,e3m12,16,16384,1,total_x2,8192,8192,0,0,0,1.36751276655803577845e-05,0.00230960041738099308055,8.4086645296876833803e-06,0.00289976973735634453753,0.0122000415240821613594,7.07908347895440930268e-07,5.63885992722645341889e-07,7.08035759256480174437e-07,2.99663361553353358606e-06,2.66441187207915454487e-05,1.34983516798475749326e-07,0.0160529078454613219352,32
dot,uniform_0_1,e3m12,16,16384,1,total_x4,8192,8192,0,0,0,1.36751276655803577845e-05,0.00230960041738099308055,8.4086645296876833803e-06,0.00289976973735634453753,0.0122000415240821613594,7.07908347895440930268e-07,5.63885992722645341889e-07,7.08035759256480174437e-07,2.99663361553353358606e-06,2.66441187207915454487e-05,1.34983516798475749326e-07,0.0160529078454613219352,32
dot,uniform_0_1,e3m12,16,262144,1,storage,8192,8192,0,0,0,-4.89043918754268613913e-05,0.00927186611575463778129,0.000134403629747436310524,0.0115932579436255238757,0.0436048457845821246792,1.76901588090207620908e-07,1.41476874277085861661e-07,1.76897735360201218384e-07,6.6624938496729003663e-07,0.00013133817247727935544,2.28935903840383460502e-06,0.0170334613931622863087,32
dot,uniform_0_1,e3m12,16,262144,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,262144,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,262144,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,262144,1,total_x1,8192,8192,0,0,0,-4.89043918754268613913e-05,0.00927186611575463778129,0.000134403629747436310524,0.0115932579436255238757,0.0436048457845821246792,1.76901588090207620908e-07,1.41476874277085861661e-07,1.76897735360201218384e-07,6.6624938496729003663e-07,0.00013133817247727935544,2.28935903840383460502e-06,0.0170334613931622863087,32
dot,uniform_0_1,e3m12,16,262144,1,total_x2,8192,8192,0,0,0,-4.89043918754268613913e-05,0.00927186611575463778129,0.000134403629747436310524,0.0115932579436255238757,0.0436048457845821246792,1.76901588090207620908e-07,1.41476874277085861661e-07,1.76897735360201218384e-07,6.6624938496729003663e-07,0.00013133817247727935544,2.28935903840383460502e-06,0.0170334613931622863087,32
dot,uniform_0_1,e3m12,16,262144,1,total_x4,8192,8192,0,0,0,-4.89043918754268613913e-05,0.00927186611575463778129,0.000134403629747436310524,0.0115932579436255238757,0.0436048457845821246792,1.76901588090207620908e-07,1.41476874277085861661e-07,1.76897735360201218384e-07,6.6624938496729003663e-07,0.00013133817247727935544,2.28935903840383460502e-06,0.0170334613931622863087,32
dot,uniform_0_1,e3m12,16,4194304,1,storage,8192,8192,0,0,0,7.91914936754123388596e-06,0.0375454430904050423523,0.00222287574307832836202,0.0471473832049916463018,0.219919276721498135885,4.49632713641347159737e-08,3.58062049648139998419e-08,4.49632455120266331829e-08,2.09701643557406238868e-07,0.000570979327885665627356,3.33883909323495491401e-05,0.015020358666612625431,32
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,4194304,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,uniform_0_1,e3m12,16,4194304,1,total_x1,8192,8192,0,0,0,7.91914936754123388596e-06,0.0375454430904050423523,0.00222287574307832836202,0.0471473832049916463018,0.219919276721498135885,4.49632713641347159737e-08,3.58062049648139998419e-08,4.49632455120266331829e-08,2.09701643557406238868e-07,0.000570979327885665627356,3.33883909323495491401e-05,0.015020358666612625431,32
dot,uniform_0_1,e3m12,16,4194304,1,total_x2,8192,8192,0,0,0,7.91914936754123388596e-06,0.0375454430904050423523,0.00222287574307832836202,0.0471473832049916463018,0.219919276721498135885,4.49632713641347159737e-08,3.58062049648139998419e-08,4.49632455120266331829e-08,2.09701643557406238868e-07,0.000570979327885665627356,3.33883909323495491401e-05,0.015020358666612625431,32
dot,uniform_0_1,e3m12,16,4194304,1,total_x4,8192,8192,0,0,0,7.91914936754123388596e-06,0.0375454430904050423523,0.00222287574307832836202,0.0471473832049916463018,0.219919276721498135885,4.49632713641347159737e-08,3.58062049648139998419e-08,4.49632455120266331829e-08,2.09701643557406238868e-07,0.000570979327885665627356,3.33883909323495491401e-05,0.015020358666612625431,32
dot,normal_0_1,e3m12,16,1024,1,storage,8192,8192,0,0,0,2.25496991218597770463e-06,0.00189578252158091310265,5.6658255748688992814e-06,0.00238029947167764990911,0.00891446440396796019323,7.35092367554708888418e-05,2.90964817889989101607e-06,3.65093389665306223635e-06,1.36622236895102133153e-05,3.26472623774607423225e-05,7.91903506463337364365e-08,0.0139768423153700968823,32
dot,normal_0_1,e3m12,16,1024,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,1024,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,1024,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,1024,1,total_x1,8192,8192,0,0,0,2.25496991218597770463e-06,0.00189578252158091310265,5.6658255748688992814e-06,0.00238029947167764990911,0.00891446440396796019323,7.35092367554708888418e-05,2.90964817889989101607e-06,3.65093389665306223635e-06,1.36622236895102133153e-05,3.26472623774607423225e-05,7.91903506463337364365e-08,0.0139768423153700968823,32
dot,normal_0_1,e3m12,16,1024,1,total_x2,8192,8192,0,0,0,2.25496991218597770463e-06,0.00189578252158091310265,5.6658255748688992814e-06,0.00238029947167764990911,0.00891446440396796019323,7.35092367554708888418e-05,2.90964817889989101607e-06,3.65093389665306223635e-06,1.36622236895102133153e-05,3.26472623774607423225e-05,7.91903506463337364365e-08,0.0139768423153700968823,32
dot,normal_0_1,e3m12,16,1024,1,total_x4,8192,8192,0,0,0,2.25496991218597770463e-06,0.00189578252158091310265,5.6658255748688992814e-06,0.00238029947167764990911,0.00891446440396796019323,7.35092367554708888418e-05,2.90964817889989101607e-06,3.65093389665306223635e-06,1.36622236895102133153e-05,3.26472623774607423225e-05,7.91903506463337364365e-08,0.0139768423153700968823,32
dot,normal_0_1,e3m12,16,16384,1,storage,8192,8192,0,0,0,0.00019578237112677642789,0.00750954274795903227787,8.88710687032212716004e-05,0.00942714531039069491642,0.0359396232095792883543,7.31850087296693216109e-05,7.19938754506439688529e-07,9.03869654552225179319e-07,3.41296265109736356781e-06,0.000120080735570979173184,1.59190770486938805777e-06,0.0179125527362054425288,32
dot,normal_0_1,e3m12,16,16384,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,16384,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,16384,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,16384,1,total_x1,8192,8192,0,0,0,0.00019578237112677642789,0.00750954274795903227787,8.88710687032212716004e-05,0.00942714531039069491642,0.0359396232095792883543,7.31850087296693216109e-05,7.19938754506439688529e-07,9.03869654552225179319e-07,3.41296265109736356781e-06,0.000120080735570979173184,1.59190770486938805777e-06,0.0179125527362054425288,32
dot,normal_0_1,e3m12,16,16384,1,total_x2,8192,8192,0,0,0,0.00019578237112677642789,0.00750954274795903227787,8.88710687032212716004e-05,0.00942714531039069491642,0.0359396232095792883543,7.31850087296693216109e-05,7.19938754506439688529e-07,9.03869654552225179319e-07,3.41296265109736356781e-06,0.000120080735570979173184,1.59190770486938805777e-06,0.0179125527362054425288,32
dot,normal_0_1,e3m12,16,16384,1,total_x4,8192,8192,0,0,0,0.00019578237112677642789,0.00750954274795903227787,8.88710687032212716004e-05,0.00942714531039069491642,0.0359396232095792883543,7.31850087296693216109e-05,7.19938754506439688529e-07,9.03869654552225179319e-07,3.41296265109736356781e-06,0.000120080735570979173184,1.59190770486938805777e-06,0.0179125527362054425288,32
dot,normal_0_1,e3m12,16,262144,1,storage,8192,8192,0,0,0,-6.68036330367745544652e-05,0.0306286711533113264261,0.0014615700398032748539,0.0382304857385212260373,0.151417078953648892581,7.50413630159770252675e-05,1.83527686781246588612e-07,2.29072091527712563116e-07,9.07813716994814537778e-07,0.000398951900478886159248,2.76803683546666972927e-05,0.0189387902056287590313,32
dot,normal_0_1,e3m12,16,262144,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,262144,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,262144,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,262144,1,total_x1,8192,8192,0,0,0,-6.68036330367745544652e-05,0.0306286711533113264261,0.0014615700398032748539,0.0382304857385212260373,0.151417078953648892581,7.50413630159770252675e-05,1.83527686781246588612e-07,2.29072091527712563116e-07,9.07813716994814537778e-07,0.000398951900478886159248,2.76803683546666972927e-05,0.0189387902056287590313,32
dot,normal_0_1,e3m12,16,262144,1,total_x2,8192,8192,0,0,0,-6.68036330367745544652e-05,0.0306286711533113264261,0.0014615700398032748539,0.0382304857385212260373,0.151417078953648892581,7.50413630159770252675e-05,1.83527686781246588612e-07,2.29072091527712563116e-07,9.07813716994814537778e-07,0.000398951900478886159248,2.76803683546666972927e-05,0.0189387902056287590313,32
dot,normal_0_1,e3m12,16,262144,1,total_x4,8192,8192,0,0,0,-6.68036330367745544652e-05,0.0306286711533113264261,0.0014615700398032748539,0.0382304857385212260373,0.151417078953648892581,7.50413630159770252675e-05,1.83527686781246588612e-07,2.29072091527712563116e-07,9.07813716994814537778e-07,0.000398951900478886159248,2.76803683546666972927e-05,0.0189387902056287590313,32
dot,normal_0_1,e3m12,16,4194304,1,storage,8192,8192,0,0,0,0.00062370053791923840742,0.121019229906303630993,0.0231544539979004611292,0.152165876588348352108,0.559133038843625529424,7.37541627623775406142e-05,4.5322444342598463487e-08,5.69867490688626615308e-08,2.09391273318245684572e-07,0.00140491011666887948318,0.000354873333783121633566,0.0153263529261065671113,32
dot,normal_0_1,e3m12,16,4194304,1,kernel_x1,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,4194304,1,kernel_x2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,4194304,1,kernel_x4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,32
dot,normal_0_1,e3m12,16,4194304,1,total_x1,8192,8192,0,0,0,0.00062370053791923840742,0.121019229906303630993,0.0231544539979004611292,0.152165876588348352108,0.559133038843625529424,7.37541627623775406142e-05,4.5322444342598463487e-08,5.69867490688626615308e-08,2.09391273318245684572e-07,0.00140491011666887948318,0.000354873333783121633566,0.0153263529261065671113,32
dot,normal_0_1,e3m12,16,4194304,1,total_x2,8192,8192,0,0,0,0.00062370053791923840742,0.121019229906303630993,0.0231544539979004611292,0.152165876588348352108,0.559133038843625529424,7.37541627623775406142e-05,4.5322444342598463487e-08,5.69867490688626615308e-08,2.09391273318245684572e-07,0.00140491011666887948318,0.000354873333783121633566,0.0153263529261065671113,32
