gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample,iterations,total_time_ms,time_ms
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,1,213,0.61913597583770752,0.0029067416705995659
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,0,203,0.61724799871444702,0.0030406305355391481
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,1,203,0.61766397953033447,0.0030426797021198743
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,0,139,0.70979201793670654,0.0051064173952281048
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,1,139,0.70835202932357788,0.0050960577649178263
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,0,154,0.7279999852180481,0.0047272726312860263
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,1,154,0.72931200265884399,0.0047357922250574284
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,65536,1,4,0,0,0,151,0.73331201076507568,0.0048563709322190446
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,dot,1,65536,1,4,0,0,1,151,0.73308801651000977,0.0048548875265563562
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,0,146,0.72467201948165894,0.0049635069827510883
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,1,146,0.72521597146987915,0.0049672326813005423
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,0,147,0.71654397249221802,0.0048744487924640683
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,1,147,0.7157440185546875,0.0048690069289434521
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,0,143,0.75500798225402832,0.0052797760996785197
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,1,143,0.75536000728607178,0.0052822378131893132
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,0,155,0.72329598665237427,0.0046664257203378988
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,1,155,0.72262400388717651,0.0046620903476592033
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,0,150,0.73427200317382812,0.0048951466878255209
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,1,150,0.73708802461624146,0.004913920164108276
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,0,147,0.73305600881576538,0.0049867755701752748
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,1,147,0.73334401845932007,0.004988734819451157
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,0,152,0.74035197496414185,0.0048707366773956704
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,1,152,0.73993599414825439,0.0048679999615016739
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,0,133,0.75404798984527588,0.005669533758235157
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,1,133,0.75488001108169556,0.0056757895570052298
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,0,155,0.74716800451278687,0.0048204387387921731
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,1,155,0.74649602174758911,0.0048161033661134785
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,0,148,0.71372801065444946,0.0048224865584760102
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,1,148,0.71564799547195435,0.0048354594288645561
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,0,147,0.71667200326919556,0.0048753197501305821
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,1,147,0.71875202655792236,0.0048894695684212402
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,0,154,0.74352002143859863,0.0048280520872636271
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,1,154,0.74387198686599731,0.0048303375770519302
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,0,118,0.79119998216629028,0.0067050845946295783
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,1,118,0.79065597057342529,0.0067004743268934347
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,0,148,0.76495999097824097,0.0051686485876908175
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,1,148,0.76553601026535034,0.0051725406099010158
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,0,147,0.73398399353027344,0.004993088391362404
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,1,147,0.73395198583602905,0.004992870651945776
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,0,143,0.71734398603439331,0.0050163915107300228
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,1,143,0.71699202060699463,0.0050139302140349276
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,0,150,0.74457597732543945,0.0049638398488362628
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,1,150,0.74444800615310669,0.0049629867076873783
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,0,148,0.74256002902984619,0.0050172974934449069
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,1,148,0.7420799732208252,0.0050140538731136839
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,0,147,0.73756802082061768,0.0050174695293919566
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,1,147,0.73689597845077515,0.0050128978125903072
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,0,149,0.72099202871322632,0.0048388726759276933
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,1,149,0.72051197290420532,0.0048356508248604381
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,0,151,0.74428802728652954,0.0049290597833545006
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,1,151,0.74684798717498779,0.0049460131600992567
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,0,150,0.72188800573348999,0.0048125867048899335
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,1,150,0.72272002696990967,0.0048181335131327312
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x8,dot,8,65536,1,2,512,0,0,147,0.7104640007019043,0.0048330884401490085
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x8,dot,8,65536,1,2,512,0,1,147,0.70854401588439941,0.0048200273189414923
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,0,151,0.72790402173995972,0.0048205564353639716
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,1,151,0.7308800220489502,0.0048402650466817894
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,0,151,0.7263680100440979,0.0048103841724774698
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,1,151,0.72598397731781006,0.0048078409093894707
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,0,141,0.77568000555038452,0.0055012766351091097
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,1,141,0.77455997467041016,0.0054933331536908521
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,0,142,0.71152001619338989,0.0050107043393900694
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,1,142,0.71161597967147827,0.0050113801385315371
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,0,139,0.7491840124130249,0.0053898130389426254
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,1,139,0.74793601036071777,0.0053808346069116383
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x4,dot,4,65536,1,4,64,0,0,137,0.76304000616073608,0.0055696350814652268
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x4,dot,4,65536,1,4,64,0,1,137,0.76252800226211548,0.00556589782673077
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x4,dot,4,65536,1,4,0,0,0,151,0.72940802574157715,0.0048305167267654117
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x4,dot,4,65536,1,4,0,0,1,151,0.72796797752380371,0.0048209799836013492
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,0,149,0.71833598613739014,0.0048210468868281221
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,1,149,0.71891200542449951,0.0048249127880838896
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,0,151,0.73094397783279419,0.004840688594919167
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,1,151,0.73232001066207886,0.0048498013951131054
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,0,128,0.8083840012550354,0.0063155000098049641
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,1,128,0.80896002054214478,0.0063200001604855061
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,0,134,0.74601602554321289,0.0055672837727105441
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,1,134,0.74703997373580933,0.0055749251771329052
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,0,131,0.78544002771377563,0.0059957254023952338
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,1,131,0.91743999719619751,0.0070033587572228819
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x8,dot,8,65536,1,4,64,0,0,123,0.77081602811813354,0.0062667969765701917
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x8,dot,8,65536,1,4,64,0,1,123,0.76934397220611572,0.0062548290423261443
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x8,dot,8,65536,1,4,0,0,0,149,0.72966402769088745,0.0048970740113482378
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x8,dot,8,65536,1,4,0,0,1,149,0.72963201999664307,0.0048968591946083424
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,0,148,0.7160639762878418,0.0048382701100529854
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,1,148,0.71679997444152832,0.0048432430705508669
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,0,149,0.73993599414825439,0.0049660133835453318
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,1,149,0.74361598491668701,0.0049907113081656849
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,0,143,0.73184001445770264,0.0051177623388650537
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,1,143,0.73366397619247437,0.005130517316031289
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,0,177,0.66092801094055176,0.003734056558986168
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,1,177,0.65977597236633301,0.0037275478664764577
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,0,181,0.65824002027511597,0.0036366851948901433
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,1,181,0.65804797410964966,0.0036356241663516556
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,0,170,0.64339202642440796,0.0037846589789671055
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,1,170,0.64412802457809448,0.0037889883798711442
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,0,170,0.64748799800872803,0.0038087529294631062
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,1,170,0.64739197492599487,0.0038081880877999697
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,0,161,0.67519998550415039,0.0041937887298394436
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,1,161,0.67475199699401855,0.0041910061925094317
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,0,193,0.62803202867507935,0.0032540519620470431
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,1,193,0.62905597686767578,0.0032593573930967657
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,0,197,0.61830401420593262,0.0031385990568829065
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,1,197,0.61820799112319946,0.0031381116300670023
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,0,191,0.63488000631332397,0.0033239790906456753
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,1,191,0.63481599092483521,0.0033236439315436398
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,0,197,0.61907202005386353,0.0031424975637251956
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,1,197,0.61881601810455322,0.0031411980614444324
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,0,172,0.68636798858642578,0.0039905115615489874
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,1,172,0.6849600076675415,0.0039823256259740782
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,0,197,0.62019199132919312,0.0031481826971025031
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,1,197,0.62060797214508057,0.0031502942748481248
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,0,213,0.61590397357940674,0.0028915679510770269
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,1,213,0.61628800630569458,0.0028933709216229795
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,0,197,0.62156802415847778,0.0031551676353222223
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,1,197,0.62246400117874146,0.0031597157420240685
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,0,205,0.59641599655151367,0.00290934632464153
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,1,205,0.59683197736740112,0.0029113754993531763
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,0,152,0.71785598993301392,0.0047227367758750916
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,1,152,0.71756798028945923,0.0047208419755885474
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,0,197,0.62316799163818359,0.0031632892976557543
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,1,197,0.62518399953842163,0.0031735228402965565
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,0,198,0.61059200763702393,0.0030837980183688078
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,1,198,0.61033600568771362,0.0030825050792308768
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,0,193,0.62544000148773193,0.0032406217693664867
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,1,193,0.62611198425292969,0.0032441035453519675
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,0,200,0.61420798301696777,0.0030710399150848389
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,1,200,0.61427199840545654,0.0030713599920272829
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,0,183,0.66588801145553589,0.0036387323030357154
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,1,183,0.66515201330184937,0.0036347104552013625
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,0,188,0.64982402324676514,0.0034565107619508786
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,1,188,0.65225601196289062,0.003469446872143035
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,0,202,0.59033602476119995,0.0029224555681247521
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,1,202,0.58934402465820312,0.0029175446765257579
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,0,197,0.61075198650360107,0.0031002638908812236
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,1,197,0.61136001348495483,0.0031033503222586542
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,0,213,0.61459201574325562,0.0028854085246162236
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,1,213,0.6148800253868103,0.0028867606825671846
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x8,gemv,8,1024,256,2,512,0,0,202,0.60124802589416504,0.0029764753757136882
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x8,gemv,8,1024,256,2,512,0,1,202,0.60291200876235962,0.0029847129146651466
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,0,212,0.61427199840545654,0.0028975094264408327
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,1,212,0.61395198106765747,0.0028959999106964976
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,0,202,0.58905601501464844,0.0029161188862111311
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,1,202,0.5886719822883606,0.0029142177341007951
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,0,183,0.66569602489471436,0.0036376831961459802
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,1,183,0.66582399606704712,0.0036383824921696565
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,0,184,0.66784000396728516,0.0036295652389526367
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,1,184,0.66844797134399414,0.003632869409478229
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,0,190,0.65388798713684082,0.0034415157217728464
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,1,190,0.65276801586151123,0.0034356211361132169
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x4,gemv,4,1024,256,4,64,0,0,178,0.66422402858734131,0.0037315956662210188
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x4,gemv,4,1024,256,4,64,0,1,178,0.6642879843711853,0.0037319549683774455
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,0,210,0.60623997449874878,0.0028868570214226133
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,1,210,0.60575997829437256,0.0028845713252112978
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,0,209,0.60207998752593994,0.0028807654905547366
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,1,209,0.60246402025222778,0.0028826029677140085
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,0,203,0.6186559796333313,0.003047566402134637
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,1,203,0.61875200271606445,0.0030480394222466229
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,0,155,0.67619198560714722,0.0043625289394009495
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,1,155,0.67532801628112793,0.0043569549437492121
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,0,183,0.66492801904678345,0.003633486442878598
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,1,183,0.66457599401473999,0.003631562808823716
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,0,167,0.67353600263595581,0.0040331497163829692
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,1,167,0.67388802766799927,0.0040352576507065828
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x8,gemv,8,1024,256,4,64,0,0,162,0.71017599105834961,0.0043838024139404297
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_subnormal_shared_x8,gemv,8,1024,256,4,64,0,1,162,0.70995199680328369,0.0043824197333536029
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,0,205,0.62777602672576904,0.0030623220815891171
