mode,stage,N,B,scale_type,path,reconstruction,subtotal_mode,dot_accumulation,variant_id,payload_type,grid,threads,round,order,time_ms,result,valid,job_id,node,experiment_id,dataset_id,seed_set_id,source_commit,binary_sha,sass_sha,audit_sha
full,initial,16777216,32,fp32,per_element,fp64,none,fp64,reconstruct64_b32_s32,fp32,512,256,44,0,0.0776000023,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp32,none,fp64,reconstruct32_b128_s32,fp32,512,256,44,1,0.0785280019,-274.76914740263788,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,per_element,fp64,none,fp64,reconstruct64_b128_s64,fp32,512,256,44,2,0.0766400024,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp64,per_element,fp64,none,fp64,reconstruct64_b16_s64,fp32,512,256,44,3,0.0784960017,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s64,fp32,512,256,44,4,0.0849279985,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s32,fp32,512,256,44,5,0.0867199972,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp64,none,fp64,raw_fp64,fp64,512,256,44,6,0.084416002,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp64,per_element,fp64,none,fp64,reconstruct64_b32_s64,fp32,512,256,44,7,0.0771519989,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp64,none,fp64,reconstruct64_b128_s32,fp32,512,256,44,8,0.0791359991,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp64,none,fp64,reconstruct64_b16_s32,fp32,512,256,44,9,0.0777600035,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp32,none,fp32,raw_fp32,fp32,512,256,44,10,0.0729279965,-274.76934814453125,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,widen_fp32,none,fp64,fp32_to_fp64,fp32,512,256,44,11,0.0734080002,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp32,none,fp64,reconstruct32_b32_s32,fp32,512,256,44,12,0.078015998,-274.76907258347728,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp32,none,fp64,reconstruct32_b16_s32,fp32,512,256,44,13,0.0787200034,-274.76912393851791,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,widen_fp32,none,fp64,fp32_to_fp64,fp32,512,256,45,0,0.0749119967,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp64,per_element,fp64,none,fp64,reconstruct64_b32_s64,fp32,512,256,45,1,0.0766720027,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp64,per_element,fp64,none,fp64,reconstruct64_b16_s64,fp32,512,256,45,2,0.0787839964,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp64,none,fp64,reconstruct64_b128_s32,fp32,512,256,45,3,0.0791359991,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp64,none,fp64,raw_fp64,fp64,512,256,45,4,0.0837759972,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp64,none,fp64,reconstruct64_b32_s32,fp32,512,256,45,5,0.0773760006,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,per_element,fp64,none,fp64,reconstruct64_b128_s64,fp32,512,256,45,6,0.0768000036,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp32,none,fp64,reconstruct32_b32_s32,fp32,512,256,45,7,0.0768639967,-274.76907258347728,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp64,none,fp64,reconstruct64_b16_s32,fp32,512,256,45,8,0.0779519975,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s64,fp32,512,256,45,9,0.0842880011,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp32,none,fp32,raw_fp32,fp32,512,256,45,10,0.0724800006,-274.76934814453125,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s32,fp32,512,256,45,11,0.0840639994,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp32,none,fp64,reconstruct32_b16_s32,fp32,512,256,45,12,0.0773440003,-274.76912393851791,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp32,none,fp64,reconstruct32_b128_s32,fp32,512,256,45,13,0.0786880031,-274.76914740263788,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp32,none,fp64,reconstruct32_b32_s32,fp32,512,256,46,0,0.0770879984,-274.76907258347728,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp32,none,fp64,reconstruct32_b128_s32,fp32,512,256,46,1,0.0778559968,-274.76914740263788,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp64,per_element,fp64,none,fp64,reconstruct64_b16_s64,fp32,512,256,46,2,0.0786240026,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp32,none,fp32,raw_fp32,fp32,512,256,46,3,0.0736640021,-274.76934814453125,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,widen_fp32,none,fp64,fp32_to_fp64,fp32,512,256,46,4,0.0748160034,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp64,none,fp64,reconstruct64_b16_s32,fp32,512,256,46,5,0.0786240026,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp64,none,fp64,reconstruct64_b32_s32,fp32,512,256,46,6,0.076448001,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,0,none,baseline,native_fp64,none,fp64,raw_fp64,fp64,512,256,46,7,0.084991999,-274.76912936646829,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s32,fp32,512,256,46,8,0.0849279985,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp32,none,fp64,reconstruct32_b16_s32,fp32,512,256,46,9,0.0787200034,-274.76912393851791,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,deferred_local,fp64,thread_local_4,fp64,deferred_local_b128_s64,fp32,512,256,46,10,0.0837119967,-274.76913111824422,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp64,per_element,fp64,none,fp64,reconstruct64_b32_s64,fp32,512,256,46,11,0.0763840005,-274.76902182789524,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,per_element,fp64,none,fp64,reconstruct64_b128_s64,fp32,512,256,46,12,0.0774720013,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp64,none,fp64,reconstruct64_b128_s32,fp32,512,256,46,13,0.0772159994,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,32,fp32,per_element,fp32,none,fp64,reconstruct32_b32_s32,fp32,512,256,47,0,0.0759999976,-274.76907258347728,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp32,none,fp64,reconstruct32_b16_s32,fp32,512,256,47,1,0.0786240026,-274.76912393851791,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp64,per_element,fp64,none,fp64,reconstruct64_b128_s64,fp32,512,256,47,2,0.0767680034,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,16,fp32,per_element,fp64,none,fp64,reconstruct64_b16_s32,fp32,512,256,47,3,0.0796160027,-274.76907791292138,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
full,initial,16777216,128,fp32,per_element,fp64,none,fp64,reconstruct64_b128_s32,fp32,512,256,47,4,0.0789439976,-274.76913111824376,1,460484,gpu-nvidia-h200-3.int.coma-cluster.de,034_block_scale_reconstruction,block-scale-v1,block-scale-v1,2c15934e478e315cb6d22236ee2aab21cefef5da,ae9e60226560cdf4e1b6d56d66cbc165d2b21579b1f669f3b57bbf296626c9fb,e01239c142bf3e5b59cb2b529e46ac2b5e57ad31de6b20a660908da8e0e51d32,0a6d508208722d651b1e12cb42ce9534ff3d1011c24e47ce29f37314a9c84dc8
