format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,0,0,1.21772802,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,0,1,0.518815994,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,1,0,0.516543984,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,1,1,1.219648,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,2,0,1.21564806,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,2,1,0.518688023,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,3,0,0.514815986,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,3,1,1.21376002,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,4,0,1.21571195,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,4,1,0.515616,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,5,0,0.515551984,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,5,1,1.21775997,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,6,0,1.21420801,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,6,1,0.517632008,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,7,0,0.516799986,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,7,1,1.21907198,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,8,0,1.21638405,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,8,1,0.516224027,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,9,0,0.516480029,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,9,1,1.21571195,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,10,0,1.21942401,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,10,1,0.515999973,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,11,0,0.515872002,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,11,1,1.22227204,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,12,0,1.21481597,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,12,1,0.518751979,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,13,0,0.516063988,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,13,1,1.21343994,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,14,0,1.215168,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,14,1,0.516160011,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,15,0,0.517087996,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,15,1,1.21503997,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,16,0,1.21648002,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,16,1,0.516735971,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,17,0,0.514688015,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,17,1,1.21539199,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,18,0,1.21824002,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,18,1,0.516640007,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,19,0,0.515488029,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,19,1,1.21635199,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,20,0,1.21497595,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,20,1,0.516735971,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,21,0,0.518047988,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,21,1,1.215904,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,22,0,1.21657598,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,22,1,0.516640007,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,23,0,0.517632008,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,23,1,1.21200001,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,24,0,1.21327996,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,24,1,0.514527977,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,25,0,0.517216027,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,25,1,1.21142399,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,26,0,1.21884799,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,26,1,0.520031989,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,27,0,0.517535985,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,27,1,1.21628797,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,28,0,1.21500802,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,28,1,0.517120004,ok
takum16,takum,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,29,0,0.515136003,ok
takum16,takum,16,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,536870912,0,1024,29,1,1.21484804,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,0,0,0.493055999,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,0,1,0.193599999,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,1,0,0.184256002,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,1,1,0.490464002,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,2,0,0.489856005,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,2,1,0.194112003,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,3,0,0.185632005,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,3,1,0.489439994,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,4,0,0.490880013,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,4,1,0.192064002,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,5,0,0.185279995,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,5,1,0.489567995,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,6,0,0.492383987,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,6,1,0.191679999,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,7,0,0.185951993,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,7,1,0.490848005,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,8,0,0.490655988,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,8,1,0.194304004,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,9,0,0.184128001,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,9,1,0.488191992,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,10,0,0.492736012,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,10,1,0.191039994,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,11,0,0.183679998,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,11,1,0.491968006,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,12,0,0.491008013,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,12,1,0.192320004,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,13,0,0.186015993,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,13,1,0.489600003,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,14,0,0.489439994,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,14,1,0.191551998,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,15,0,0.185023993,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,15,1,0.489055991,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,16,0,0.490431994,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,16,1,0.192831993,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,17,0,0.182944,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,17,1,0.489951998,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,18,0,0.490112007,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,18,1,0.191584006,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,19,0,0.184928,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,19,1,0.488992006,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,20,0,0.490303993,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,20,1,0.192159995,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,21,0,0.185888007,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,21,1,0.491744012,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,134348800,0,1024,22,0,0.491712004,ok
takum16,takum,16,fp32,field_balanced_finite,gemv,full_lut_global,dense,scalar,1,65536,1024,134348800,262144,1024,22,1,0.192479998,ok
