format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,0,0,0.481824011,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,0,1,0.489535987,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,0,2,0.499808013,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,1,0,0.48764801,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,1,1,0.498176008,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,1,2,0.477503985,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,2,0,0.49971199,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,2,1,0.474592,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,2,2,0.489535987,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,3,0,0.475392014,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,3,1,0.487488002,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,3,2,0.500608027,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,4,0,0.490079999,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,4,1,0.498560011,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,4,2,0.474911988,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,5,0,0.499520004,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,5,1,0.474815995,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,5,2,0.487423986,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,6,0,0.475775987,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,6,1,0.488224,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,6,2,0.498335987,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,7,0,0.487711996,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,7,1,0.50128001,ok
fp8_e5m2,ieee,8,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,1024,7,2,0.478015989,ok
