format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
takum_log8,fp32,field_balanced_finite,sign,0,32768,-114.694,114.694
takum_log8,fp32,field_balanced_finite,sign,1,32768,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,0,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,1,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,2,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,3,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,4,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,5,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,6,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,7,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,8,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,9,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,10,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,11,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,12,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,13,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,14,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,field_bucket,15,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,direction,0,32768,-114.694,114.694
takum_log8,fp32,field_balanced_finite,direction,1,32768,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,0,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,1,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,2,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,3,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,4,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,5,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,6,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,regime,7,8192,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-159,2058,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-143,2038,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-127,542,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-119,542,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-111,538,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-103,480,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-95,494,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-87,492,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-79,468,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-71,540,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-63,541,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-59,517,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-55,486,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-51,503,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-47,499,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-43,517,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-39,507,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-35,526,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-31,516,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-29,539,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-27,504,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-25,498,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-23,514,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-21,537,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-19,497,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-17,491,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-15,520,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-14,497,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-13,514,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-12,526,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-11,504,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-10,521,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-9,520,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-8,494,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-7,1012,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-6,1020,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-5,1006,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-4,1058,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-3,2032,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-2,2064,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,-1,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,0,4096,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,1,2036,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,2,2060,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,3,986,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,4,1004,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,5,1095,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,6,1011,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,7,495,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,8,526,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,9,517,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,10,509,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,11,529,-114.694,114.694
takum_log8,fp32,field_balanced_finite,characteristic,12,534,-114.694,114.694
