format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,0,0,0.964031994,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,0,1,1.00870395,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,1,0,1.00841606,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,1,1,0.955871999,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,2,0,0.956480026,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,2,1,1.00876796,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,3,0,1.01199996,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,3,1,0.957247972,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,4,0,0.959007978,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,4,1,1.00915205,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,5,0,1.00726402,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,5,1,0.962239981,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,6,0,0.957055986,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,6,1,1.00854397,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,prefix_lut_global,dense,scalar,1,134217728,1,1073741824,256,2048,7,0,1.00575995,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,7,1,0.960704029,ok
e4m27,ieee,32,fp64,field_balanced_finite,dot,direct_branchy,dense,scalar,1,134217728,1,1073741824,0,2048,8,0,0.95955199,ok
