format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,0,0,1.24432003,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,0,1,0.499040008,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,0,2,0.48864001,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,1,0,0.499199986,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,1,1,0.489279985,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,1,2,1.24223995,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,2,0,0.488736004,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,2,1,1.24460804,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,2,2,0.499455988,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,3,0,1.24665594,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,3,1,0.498784006,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,3,2,0.487168014,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,4,0,0.499808013,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,4,1,0.487360001,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,4,2,1.23935997,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,5,0,0.488352001,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,5,1,1.24886405,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,5,2,0.501919985,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,6,0,1.24863994,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,6,1,0.499936014,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,6,2,0.488095999,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,7,0,0.499455988,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,7,1,0.487232,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,7,2,1.23990405,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,8,0,0.490399987,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,8,1,1.24236798,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,8,2,0.497503996,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,9,0,1.24105597,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,9,1,0.500191987,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,9,2,0.489376009,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,10,0,0.497983992,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,10,1,0.489055991,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,10,2,1.24326396,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,11,0,0.487040013,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,11,1,1.24553597,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,11,2,0.498560011,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,12,0,1.24671996,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,12,1,0.498912007,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,12,2,0.490336001,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,13,0,0.500608027,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,13,1,0.490527987,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,13,2,1.23984003,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,14,0,0.489791989,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,14,1,1.24659204,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,14,2,0.502207994,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,15,0,1.24486399,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,15,1,0.499648005,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,15,2,0.48566401,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,16,0,0.499936014,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,16,1,0.488799989,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,16,2,1.24559999,ok
takum8,takum,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,17,0,0.487679988,ok
takum8,takum,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,17,1,1.24809599,ok
