format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
fp32_e8m23,fp32,field_balanced_finite,sign,0,32768,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,sign,1,32768,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,0,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,1,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,2,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,3,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,4,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,5,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,6,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,7,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,8,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,9,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,10,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,11,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,12,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,13,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,14,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,15,274,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,16,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,17,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,18,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,19,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,20,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,21,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,22,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,23,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,24,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,25,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,26,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,27,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,28,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,29,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,30,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,31,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,32,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,33,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,34,273,-119.997,119.999
fp32_e8m23,fp32,field_balanced_finite,field_bucket,35,273,-119.997,119.999
