format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
e11m4,fp64,field_balanced_finite,sign,0,32768,-1000,1000
e11m4,fp64,field_balanced_finite,sign,1,32768,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,0,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,1,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,2,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,3,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,4,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,5,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,6,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,7,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,8,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,9,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,10,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,11,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,12,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,13,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,14,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,15,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,16,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,17,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,18,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,19,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,20,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,21,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,22,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,23,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,24,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,25,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,26,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,27,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,28,33,-1000,1000
e11m4,fp64,field_balanced_finite,field_bucket,29,33,-1000,1000
