format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,0,0,0.493055999,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,0,1,0.488000005,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,0,2,0.504960001,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,1,0,0.488512009,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,1,1,0.50624001,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,1,2,0.487488002,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,2,0,0.504383981,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,2,1,0.488480002,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,2,2,0.488095999,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,3,0,0.489760011,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,3,1,0.488736004,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,3,2,0.504512012,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,4,0,0.488703996,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,4,1,0.504863977,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,4,2,0.491232008,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,5,0,0.502399981,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,5,1,0.488447994,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,5,2,0.488736004,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,6,0,0.490752012,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,6,1,0.487839997,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,6,2,0.504768014,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,7,0,0.488256007,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,7,1,0.504288018,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,7,2,0.487455994,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,8,0,0.506111979,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,8,1,0.487103999,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,8,2,0.488384008,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,9,0,0.487520009,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,9,1,0.488384008,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,9,2,0.502463996,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,10,0,0.486591995,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,10,1,0.502560019,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,10,2,0.488512009,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,11,0,0.503455997,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,11,1,0.488063991,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,11,2,0.487872005,ok
fp8_e5m2,ieee,8,fp64,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,268435456,0,2048,12,0,0.490240008,ok
