format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
posit14_es1,fp32,field_balanced_finite,sign,0,32768,-22,22
posit14_es1,fp32,field_balanced_finite,sign,1,32768,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,0,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,1,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,2,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,3,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,4,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,5,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,6,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,7,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,8,2850,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,9,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,10,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,11,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,12,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,13,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,14,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,15,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,16,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,17,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,18,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,19,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,20,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,21,2849,-22,22
posit14_es1,fp32,field_balanced_finite,field_bucket,22,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,0,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,1,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,2,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,3,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,4,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,5,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,6,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,7,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,8,2850,-22,22
posit14_es1,fp32,field_balanced_finite,regime,9,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,10,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,14,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,15,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,16,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,17,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,18,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,19,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,20,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,21,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,22,2849,-22,22
posit14_es1,fp32,field_balanced_finite,regime,23,2849,-22,22
