format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
e3m12,fp32,field_balanced_finite,sign,0,32768,-12,3
e3m12,fp32,field_balanced_finite,sign,1,32768,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,0,5462,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,1,5462,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,2,5461,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,3,5461,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,4,5461,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,5,5461,-12,3
e3m12,fp32,field_balanced_finite,field_bucket,6,32768,-12,3
e3m12,fp32,field_balanced_finite,exponent,0,32768,-12,3
e3m12,fp32,field_balanced_finite,exponent,1,5462,-12,3
e3m12,fp32,field_balanced_finite,exponent,2,5462,-12,3
e3m12,fp32,field_balanced_finite,exponent,3,5461,-12,3
e3m12,fp32,field_balanced_finite,exponent,4,5461,-12,3
e3m12,fp32,field_balanced_finite,exponent,5,5461,-12,3
e3m12,fp32,field_balanced_finite,exponent,6,5461,-12,3
e3m12,fp32,field_balanced_finite,subnormal,0,32768,-12,3
e3m12,fp32,field_balanced_finite,subnormal,1,32768,-12,3
e3m12,fp32,paired_log_uniform_finite,sign,0,32768,-12,3
e3m12,fp32,paired_log_uniform_finite,sign,1,32768,-12,3
e3m12,fp32,paired_log_uniform_finite,log_interval,all,65536,-12,3
