format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
fp8_e5m2,fp64,field_balanced_finite,sign,0,32768,-15,15
fp8_e5m2,fp64,field_balanced_finite,sign,1,32768,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,0,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,1,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,2,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,3,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,4,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,5,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,6,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,7,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,8,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,9,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,10,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,11,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,12,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,13,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,14,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,15,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,16,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,17,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,18,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,19,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,20,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,21,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,22,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,23,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,24,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,25,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,26,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,27,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,28,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,29,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,field_bucket,30,32768,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,0,32768,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,1,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,2,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,3,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,4,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,5,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,6,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,7,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,8,1093,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,9,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,10,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,11,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,12,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,13,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,14,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,15,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,16,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,17,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,18,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,19,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,20,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,21,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,22,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,23,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,24,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,25,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,26,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,27,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,28,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,29,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,exponent,30,1092,-15,15
fp8_e5m2,fp64,field_balanced_finite,subnormal,0,32768,-15,15
fp8_e5m2,fp64,field_balanced_finite,subnormal,1,32768,-15,15
fp8_e5m2,fp64,paired_log_uniform_finite,sign,0,32768,-15,15
fp8_e5m2,fp64,paired_log_uniform_finite,sign,1,32768,-15,15
fp8_e5m2,fp64,paired_log_uniform_finite,log_interval,all,65536,-15,15
