format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
e2m11,fp32,field_balanced_finite,sign,0,32768,-10,1
e2m11,fp32,field_balanced_finite,sign,1,32768,-10,1
e2m11,fp32,field_balanced_finite,field_bucket,0,16384,-10,1
e2m11,fp32,field_balanced_finite,field_bucket,1,16384,-10,1
e2m11,fp32,field_balanced_finite,field_bucket,2,32768,-10,1
e2m11,fp32,field_balanced_finite,exponent,0,32768,-10,1
e2m11,fp32,field_balanced_finite,exponent,1,16384,-10,1
e2m11,fp32,field_balanced_finite,exponent,2,16384,-10,1
e2m11,fp32,field_balanced_finite,subnormal,0,32768,-10,1
e2m11,fp32,field_balanced_finite,subnormal,1,32768,-10,1
e2m11,fp32,paired_log_uniform_finite,sign,0,32768,-10,1
e2m11,fp32,paired_log_uniform_finite,sign,1,32768,-10,1
e2m11,fp32,paired_log_uniform_finite,log_interval,all,65536,-10,1
