format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,0,0,0.491744012,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,0,1,0.518208027,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,1,0,0.517791986,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,1,1,0.488736004,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,2,0,0.490240008,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,2,1,0.516160011,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,3,0,0.514527977,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,3,1,0.488992006,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,4,0,0.49248001,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,4,1,0.515712023,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,536870912,262144,1024,5,0,0.517696023,ok
bf16_e8m7,ieee,16,fp32,field_balanced_finite,dot,native_scalar,dense,scalar,1,134217728,1,536870912,0,1024,5,1,0.488575995,ok
