format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
posit14_es1,posit,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,0,0,1.41068804,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,0,1,0.525759995,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,0,2,1.01641595,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,1,0,0.528064013,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,1,1,1.01974404,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,1,2,1.40623999,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,2,0,1.01558399,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,2,1,1.40470397,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,2,2,0.527072012,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,3,0,1.39945602,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,3,1,0.525471985,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,3,2,1.01158404,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,4,0,0.523808002,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,4,1,1.01334405,ok
posit14_es1,posit,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,4,2,1.40377605,ok
