format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,0,0,0.549600005,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,0,1,2.01747203,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,0,2,0.547231972,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,0,3,2.01491189,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,0,4,0.547231972,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,0,5,2.01350403,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,0,6,0.545216024,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,0,7,2.01151991,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,1,0,2.02822399,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,1,1,0.545343995,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,1,2,2.01225591,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,1,3,0.548096001,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,1,4,2.015136,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,1,5,0.54400003,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,1,6,2.01283193,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,1,7,0.54867202,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,2,0,0.547200024,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,2,1,2.0140481,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,2,2,0.54755199,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,2,3,2.01427197,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,2,4,0.546112001,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,2,5,2.01292801,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,2,6,0.543456018,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,2,7,2.01056004,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,3,0,2.02832007,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,3,1,0.547456026,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,3,2,2.01401591,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,3,3,0.542656004,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,3,4,2.01292801,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,3,5,0.546176016,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,3,6,2.01392007,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,3,7,0.544928014,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,4,0,0.546815991,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,4,1,2.01369596,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,4,2,0.54697597,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,4,3,2.01151991,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,4,4,0.54499203,ok
e5m8,ieee,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,4,5,2.0125761,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,4,6,0.54598403,ok
posit14_es1,posit,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,4,7,2.011904,ok
takum14,takum,14,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,131072,133120,5,0,2.0252161,ok
takum_log14,takum_log,14,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,131072,2048,5,1,0.54598403,ok
