format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,0,0,0.502623975,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,0,1,0.487616003,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,0,2,0.500735998,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,0,3,0.487807989,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,0,4,0.500608027,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,0,5,0.48864001,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,0,6,0.501951993,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,0,7,0.488608003,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,1,0,0.488480002,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,1,1,0.500191987,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,1,2,0.487679988,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,1,3,0.499008,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,1,4,0.488319993,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,1,5,0.499967992,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,1,6,0.488736004,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,1,7,0.498751998,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,2,0,0.497503996,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,2,1,0.487295985,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,2,2,0.498304009,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,2,3,0.489535987,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,2,4,0.500191987,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,2,5,0.490368009,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,2,6,0.500512004,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,2,7,0.489504009,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,3,0,0.488959998,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,3,1,0.500256002,ok
takum8,takum,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,3,2,0.48892799,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,3,3,0.500832021,ok
takum_log8,takum_log,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,3,4,0.48991999,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,3,5,0.501024008,ok
fp8_e4m3,ieee,8,fp64,lut_scattered_control,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,2048,4096,3,6,0.488480002,ok
posit8_es0,posit,8,fp64,lut_scattered_control,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,2048,2048,3,7,0.499424011,ok
