format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,0,0,1.97974396,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,0,1,0.499455988,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,0,2,0.489120007,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,1,0,0.500544012,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,1,1,0.489663988,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,1,2,1.96348798,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,2,0,0.490240008,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,2,1,1.96492803,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,2,2,0.502143979,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,3,0,1.96377599,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,3,1,0.500032008,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,3,2,0.489152014,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,4,0,0.502623975,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,4,1,0.488128006,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,4,2,1.96515203,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,268435456,1024,2048,5,0,0.491647989,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,268435456,0,1024,5,1,1.97497594,ok
takum_log8,takum_log,8,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,268435456,1024,1024,5,2,0.499552011,ok
