format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,0,0,1.50233603,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,1,0,1.49555194,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,2,0,1.50080001,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,3,0,1.49929595,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,4,0,1.49244797,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,5,0,1.49436796,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,6,0,1.49632001,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,7,0,1.49779201,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,8,0,1.49385595,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,9,0,1.508672,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,10,0,1.50172806,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,11,0,1.506688,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,12,0,1.49289596,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,13,0,1.49747205,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,14,0,1.49929595,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,15,0,1.49660802,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,16,0,1.49286401,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,17,0,1.50393605,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,18,0,1.49743998,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,19,0,1.49935997,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,20,0,1.50188804,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,21,0,1.49344003,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,22,0,1.50144005,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,23,0,1.49935997,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,24,0,1.49740803,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,25,0,1.49872005,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,26,0,1.49721599,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,27,0,1.49526405,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,28,0,1.49734402,ok
posit32_es2,posit,32,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,1073741824,0,1024,29,0,1.5,ok
posit32_es2,posit,32,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,268697600,0,1024,0,0,0.600383997,ok
posit32_es2,posit,32,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,268697600,0,1024,1,0,0.599039972,ok
posit32_es2,posit,32,fp32,field_balanced_finite,gemv,direct,dense,scalar,1,65536,1024,268697600,0,1024,2,0,0.597119987,ok
