format,family,bits,arithmetic,distribution,kernel,strategy,storage_layout,access_method,packet_values,N,M,input_bytes,lut_bytes,dynamic_shared_bytes,round,order_position,kernel_ms,status
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,0,0,1.24771202,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,0,1,0.525503993,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,0,2,1.01881599,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,1,0,0.525279999,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,1,1,1.01539195,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,1,2,1.24297595,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,2,0,1.01494396,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,2,1,1.243168,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,2,2,0.524959981,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,3,0,1.24479997,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,3,1,0.524640024,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,3,2,1.01347196,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,4,0,0.52681601,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,4,1,1.01475203,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,4,2,1.24223995,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,5,0,1.01670396,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,5,1,1.244416,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,5,2,0.524735987,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,6,0,1.24115205,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,6,1,0.525215983,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,6,2,1.01391995,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,7,0,0.525088012,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,7,1,1.01424003,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,7,2,1.24403203,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,8,0,1.01523197,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,8,1,1.23824,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,8,2,0.528608024,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,9,0,1.237728,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,9,1,0.523967981,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,9,2,1.01712,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,10,0,0.526495993,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,10,1,1.01715195,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,10,2,1.24070406,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,11,0,1.016608,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,11,1,1.24127996,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,11,2,0.524959981,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,12,0,1.24198401,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,12,1,0.525632024,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,12,2,1.01942396,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,13,0,0.526431978,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,13,1,1.01369596,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,13,2,1.24342406,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,14,0,1.01567996,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,14,1,1.23798394,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,14,2,0.525439978,ok
takum14,takum,14,fp32,field_balanced_finite,dot,direct,dense,scalar,1,134217728,1,469762056,0,1024,15,0,1.24655998,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,15,1,0.524991989,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,15,2,1.01987195,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_global,dense,scalar,1,134217728,1,469762056,65536,1024,16,0,0.524096012,ok
takum14,takum,14,fp32,field_balanced_finite,dot,full_lut_shared,dense,scalar,1,134217728,1,469762056,65536,66560,16,1,1.01631999,ok
