format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
fp16_e5m10,fp64,field_balanced_finite,sign,0,32768,-20,14
fp16_e5m10,fp64,field_balanced_finite,sign,1,32768,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,0,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,1,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,2,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,3,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,4,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,5,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,6,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,7,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,8,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,9,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,10,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,11,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,12,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,13,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,14,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,15,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,16,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,17,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,18,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,19,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,20,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,21,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,22,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,23,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,24,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,25,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,26,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,27,1129,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,28,1129,-20,14
fp16_e5m10,fp64,field_balanced_finite,field_bucket,29,32768,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,0,32768,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,1,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,2,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,3,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,4,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,5,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,6,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,7,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,8,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,9,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,10,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,11,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,12,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,13,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,14,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,15,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,16,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,17,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,18,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,19,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,20,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,21,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,22,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,23,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,24,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,25,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,26,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,27,1130,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,28,1129,-20,14
fp16_e5m10,fp64,field_balanced_finite,exponent,29,1129,-20,14
fp16_e5m10,fp64,field_balanced_finite,subnormal,0,32768,-20,14
fp16_e5m10,fp64,field_balanced_finite,subnormal,1,32768,-20,14
fp16_e5m10,fp64,paired_log_uniform_finite,sign,0,32768,-20,14
fp16_e5m10,fp64,paired_log_uniform_finite,sign,1,32768,-20,14
fp16_e5m10,fp64,paired_log_uniform_finite,log_interval,all,65536,-20,14
