format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
takum14,fp32,field_balanced_finite,sign,0,32768,-140,127
takum14,fp32,field_balanced_finite,sign,1,32768,-140,127
takum14,fp32,field_balanced_finite,field_bucket,0,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,1,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,2,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,3,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,4,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,5,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,6,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,7,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,8,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,9,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,10,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,11,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,12,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,13,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,14,4096,-140,127
takum14,fp32,field_balanced_finite,field_bucket,15,4096,-140,127
takum14,fp32,field_balanced_finite,direction,0,32768,-140,127
takum14,fp32,field_balanced_finite,direction,1,32768,-140,127
takum14,fp32,field_balanced_finite,regime,0,8192,-140,127
takum14,fp32,field_balanced_finite,regime,1,8192,-140,127
takum14,fp32,field_balanced_finite,regime,2,8192,-140,127
takum14,fp32,field_balanced_finite,regime,3,8192,-140,127
takum14,fp32,field_balanced_finite,regime,4,8192,-140,127
takum14,fp32,field_balanced_finite,regime,5,8192,-140,127
takum14,fp32,field_balanced_finite,regime,6,8192,-140,127
takum14,fp32,field_balanced_finite,regime,7,8192,-140,127
takum14,fp32,field_balanced_finite,characteristic,-140,348,-140,127
takum14,fp32,field_balanced_finite,characteristic,-139,336,-140,127
takum14,fp32,field_balanced_finite,characteristic,-138,313,-140,127
takum14,fp32,field_balanced_finite,characteristic,-137,317,-140,127
takum14,fp32,field_balanced_finite,characteristic,-136,315,-140,127
takum14,fp32,field_balanced_finite,characteristic,-135,321,-140,127
takum14,fp32,field_balanced_finite,characteristic,-134,286,-140,127
takum14,fp32,field_balanced_finite,characteristic,-133,313,-140,127
takum14,fp32,field_balanced_finite,characteristic,-132,319,-140,127
takum14,fp32,field_balanced_finite,characteristic,-131,322,-140,127
takum14,fp32,field_balanced_finite,characteristic,-130,299,-140,127
takum14,fp32,field_balanced_finite,characteristic,-129,306,-140,127
takum14,fp32,field_balanced_finite,characteristic,-128,301,-140,127
takum14,fp32,field_balanced_finite,characteristic,-127,78,-140,127
takum14,fp32,field_balanced_finite,characteristic,-126,56,-140,127
takum14,fp32,field_balanced_finite,characteristic,-125,64,-140,127
takum14,fp32,field_balanced_finite,characteristic,-124,75,-140,127
takum14,fp32,field_balanced_finite,characteristic,-123,70,-140,127
takum14,fp32,field_balanced_finite,characteristic,-122,64,-140,127
takum14,fp32,field_balanced_finite,characteristic,-121,63,-140,127
takum14,fp32,field_balanced_finite,characteristic,-120,60,-140,127
takum14,fp32,field_balanced_finite,characteristic,-119,75,-140,127
takum14,fp32,field_balanced_finite,characteristic,-118,43,-140,127
takum14,fp32,field_balanced_finite,characteristic,-117,62,-140,127
takum14,fp32,field_balanced_finite,characteristic,-116,70,-140,127
takum14,fp32,field_balanced_finite,characteristic,-115,60,-140,127
takum14,fp32,field_balanced_finite,characteristic,-114,58,-140,127
takum14,fp32,field_balanced_finite,characteristic,-113,60,-140,127
takum14,fp32,field_balanced_finite,characteristic,-112,57,-140,127
takum14,fp32,field_balanced_finite,characteristic,-111,52,-140,127
takum14,fp32,field_balanced_finite,characteristic,-110,70,-140,127
takum14,fp32,field_balanced_finite,characteristic,-109,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-108,67,-140,127
takum14,fp32,field_balanced_finite,characteristic,-107,81,-140,127
takum14,fp32,field_balanced_finite,characteristic,-106,63,-140,127
takum14,fp32,field_balanced_finite,characteristic,-105,69,-140,127
takum14,fp32,field_balanced_finite,characteristic,-104,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-103,52,-140,127
takum14,fp32,field_balanced_finite,characteristic,-102,60,-140,127
takum14,fp32,field_balanced_finite,characteristic,-101,56,-140,127
takum14,fp32,field_balanced_finite,characteristic,-100,54,-140,127
takum14,fp32,field_balanced_finite,characteristic,-99,57,-140,127
takum14,fp32,field_balanced_finite,characteristic,-98,67,-140,127
takum14,fp32,field_balanced_finite,characteristic,-97,66,-140,127
takum14,fp32,field_balanced_finite,characteristic,-96,67,-140,127
takum14,fp32,field_balanced_finite,characteristic,-95,51,-140,127
takum14,fp32,field_balanced_finite,characteristic,-94,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-93,70,-140,127
takum14,fp32,field_balanced_finite,characteristic,-92,79,-140,127
takum14,fp32,field_balanced_finite,characteristic,-91,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-90,57,-140,127
takum14,fp32,field_balanced_finite,characteristic,-89,62,-140,127
takum14,fp32,field_balanced_finite,characteristic,-88,66,-140,127
takum14,fp32,field_balanced_finite,characteristic,-87,73,-140,127
takum14,fp32,field_balanced_finite,characteristic,-86,66,-140,127
takum14,fp32,field_balanced_finite,characteristic,-85,53,-140,127
takum14,fp32,field_balanced_finite,characteristic,-84,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-83,62,-140,127
takum14,fp32,field_balanced_finite,characteristic,-82,67,-140,127
takum14,fp32,field_balanced_finite,characteristic,-81,52,-140,127
takum14,fp32,field_balanced_finite,characteristic,-80,73,-140,127
takum14,fp32,field_balanced_finite,characteristic,-79,73,-140,127
takum14,fp32,field_balanced_finite,characteristic,-78,71,-140,127
takum14,fp32,field_balanced_finite,characteristic,-77,64,-140,127
takum14,fp32,field_balanced_finite,characteristic,-76,56,-140,127
takum14,fp32,field_balanced_finite,characteristic,-75,67,-140,127
takum14,fp32,field_balanced_finite,characteristic,-74,58,-140,127
takum14,fp32,field_balanced_finite,characteristic,-73,61,-140,127
takum14,fp32,field_balanced_finite,characteristic,-72,71,-140,127
takum14,fp32,field_balanced_finite,characteristic,-71,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-70,64,-140,127
takum14,fp32,field_balanced_finite,characteristic,-69,61,-140,127
takum14,fp32,field_balanced_finite,characteristic,-68,73,-140,127
takum14,fp32,field_balanced_finite,characteristic,-67,65,-140,127
takum14,fp32,field_balanced_finite,characteristic,-66,70,-140,127
takum14,fp32,field_balanced_finite,characteristic,-65,57,-140,127
takum14,fp32,field_balanced_finite,characteristic,-64,68,-140,127
takum14,fp32,field_balanced_finite,characteristic,-63,123,-140,127
takum14,fp32,field_balanced_finite,characteristic,-62,120,-140,127
takum14,fp32,field_balanced_finite,characteristic,-61,129,-140,127
takum14,fp32,field_balanced_finite,characteristic,-60,142,-140,127
takum14,fp32,field_balanced_finite,characteristic,-59,117,-140,127
takum14,fp32,field_balanced_finite,characteristic,-58,126,-140,127
takum14,fp32,field_balanced_finite,characteristic,-57,137,-140,127
takum14,fp32,field_balanced_finite,characteristic,-56,140,-140,127
takum14,fp32,field_balanced_finite,characteristic,-55,125,-140,127
takum14,fp32,field_balanced_finite,characteristic,-54,126,-140,127
takum14,fp32,field_balanced_finite,characteristic,-53,117,-140,127
takum14,fp32,field_balanced_finite,characteristic,-52,132,-140,127
takum14,fp32,field_balanced_finite,characteristic,-51,141,-140,127
takum14,fp32,field_balanced_finite,characteristic,-50,134,-140,127
takum14,fp32,field_balanced_finite,characteristic,-49,143,-140,127
takum14,fp32,field_balanced_finite,characteristic,-48,128,-140,127
takum14,fp32,field_balanced_finite,characteristic,-47,127,-140,127
takum14,fp32,field_balanced_finite,characteristic,-46,115,-140,127
takum14,fp32,field_balanced_finite,characteristic,-45,132,-140,127
takum14,fp32,field_balanced_finite,characteristic,-44,126,-140,127
takum14,fp32,field_balanced_finite,characteristic,-43,143,-140,127
takum14,fp32,field_balanced_finite,characteristic,-42,124,-140,127
takum14,fp32,field_balanced_finite,characteristic,-41,147,-140,127
takum14,fp32,field_balanced_finite,characteristic,-40,139,-140,127
takum14,fp32,field_balanced_finite,characteristic,-39,120,-140,127
takum14,fp32,field_balanced_finite,characteristic,-38,115,-140,127
takum14,fp32,field_balanced_finite,characteristic,-37,117,-140,127
takum14,fp32,field_balanced_finite,characteristic,-36,116,-140,127
takum14,fp32,field_balanced_finite,characteristic,-35,118,-140,127
takum14,fp32,field_balanced_finite,characteristic,-34,118,-140,127
takum14,fp32,field_balanced_finite,characteristic,-33,118,-140,127
takum14,fp32,field_balanced_finite,characteristic,-32,141,-140,127
takum14,fp32,field_balanced_finite,characteristic,-31,241,-140,127
takum14,fp32,field_balanced_finite,characteristic,-30,268,-140,127
takum14,fp32,field_balanced_finite,characteristic,-29,249,-140,127
takum14,fp32,field_balanced_finite,characteristic,-28,263,-140,127
takum14,fp32,field_balanced_finite,characteristic,-27,283,-140,127
takum14,fp32,field_balanced_finite,characteristic,-26,263,-140,127
takum14,fp32,field_balanced_finite,characteristic,-25,251,-140,127
takum14,fp32,field_balanced_finite,characteristic,-24,234,-140,127
takum14,fp32,field_balanced_finite,characteristic,-23,248,-140,127
takum14,fp32,field_balanced_finite,characteristic,-22,239,-140,127
takum14,fp32,field_balanced_finite,characteristic,-21,275,-140,127
takum14,fp32,field_balanced_finite,characteristic,-20,283,-140,127
takum14,fp32,field_balanced_finite,characteristic,-19,239,-140,127
takum14,fp32,field_balanced_finite,characteristic,-18,247,-140,127
takum14,fp32,field_balanced_finite,characteristic,-17,241,-140,127
takum14,fp32,field_balanced_finite,characteristic,-16,272,-140,127
takum14,fp32,field_balanced_finite,characteristic,-15,520,-140,127
takum14,fp32,field_balanced_finite,characteristic,-14,506,-140,127
takum14,fp32,field_balanced_finite,characteristic,-13,488,-140,127
takum14,fp32,field_balanced_finite,characteristic,-12,479,-140,127
takum14,fp32,field_balanced_finite,characteristic,-11,523,-140,127
takum14,fp32,field_balanced_finite,characteristic,-10,534,-140,127
takum14,fp32,field_balanced_finite,characteristic,-9,508,-140,127
takum14,fp32,field_balanced_finite,characteristic,-8,538,-140,127
takum14,fp32,field_balanced_finite,characteristic,-7,1026,-140,127
takum14,fp32,field_balanced_finite,characteristic,-6,993,-140,127
takum14,fp32,field_balanced_finite,characteristic,-5,1011,-140,127
takum14,fp32,field_balanced_finite,characteristic,-4,1066,-140,127
