mode,stage,N,B,scale_type,path,variant_id,payload_type,arithmetic,grid,threads,round,order,time_ms,result,valid,job_id,node,seed_set_id,source_commit,binary_sha,sass_sha,audit_sha
full,initial,1048576,16,fp32,deferred,deferred_b16_s32,fp32,fp64,512,256,15,12,0.0135359997,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,per_element,per_element_b32_s32,fp32,fp64,512,256,15,13,0.0127680004,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,deferred,deferred_b32_s32,fp32,fp64,512,256,15,14,0.0123199997,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,per_element,per_element_b16_s32,fp32,fp64,512,256,16,0,0.0098240003,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,per_element,per_element_b128_s32,fp32,fp64,512,256,16,1,0.0109759998,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,per_element,per_element_b32_s32,fp32,fp64,512,256,16,2,0.0107519999,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,deferred,deferred_b128_s64,fp32,fp64,512,256,16,3,0.0104320003,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,deferred,deferred_b128_s32,fp32,fp64,512,256,16,4,0.0110400002,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp32,fp32,fp32,512,256,16,5,0.0111039998,-116.58647918701172,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,deferred,deferred_b32_s64,fp32,fp64,512,256,16,6,0.0131519996,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,deferred,deferred_b16_s32,fp32,fp64,512,256,16,7,0.01088,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,per_element,per_element_b128_s64,fp32,fp64,512,256,16,8,0.0109440004,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,per_element,per_element_b32_s64,fp32,fp64,512,256,16,9,0.0109440004,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp64,fp64,fp64,512,256,16,10,0.0118079996,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,per_element,per_element_b16_s64,fp32,fp64,512,256,16,11,0.0122560002,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,fp32_to_fp64,fp32,fp64,512,256,16,12,0.0111680003,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,deferred,deferred_b32_s32,fp32,fp64,512,256,16,13,0.0130559998,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,deferred,deferred_b16_s64,fp32,fp64,512,256,16,14,0.0122560002,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,deferred,deferred_b128_s32,fp32,fp64,512,256,17,0,0.0115200002,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,per_element,per_element_b16_s64,fp32,fp64,512,256,17,1,0.0106560001,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,per_element,per_element_b128_s32,fp32,fp64,512,256,17,2,0.00988799985,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,per_element,per_element_b32_s32,fp32,fp64,512,256,17,3,0.0105919996,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,per_element,per_element_b128_s64,fp32,fp64,512,256,17,4,0.0108479997,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,per_element,per_element_b16_s32,fp32,fp64,512,256,17,5,0.0116800005,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,deferred,deferred_b32_s64,fp32,fp64,512,256,17,6,0.0128960004,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,deferred,deferred_b16_s32,fp32,fp64,512,256,17,7,0.0104639996,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,fp32_to_fp64,fp32,fp64,512,256,17,8,0.00979200006,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,deferred,deferred_b16_s64,fp32,fp64,512,256,17,9,0.0119040003,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,deferred,deferred_b32_s32,fp32,fp64,512,256,17,10,0.0107519999,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,per_element,per_element_b32_s64,fp32,fp64,512,256,17,11,0.00940799993,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp32,fp32,fp32,512,256,17,12,0.00918400008,-116.58647918701172,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp64,fp64,fp64,512,256,17,13,0.0121919997,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,deferred,deferred_b128_s64,fp32,fp64,512,256,17,14,0.0128960004,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,per_element,per_element_b16_s32,fp32,fp64,512,256,18,0,0.0126400003,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,deferred,deferred_b128_s64,fp32,fp64,512,256,18,1,0.0109759998,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp32,fp32,fp32,512,256,18,2,0.0106239999,-116.58647918701172,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp32,deferred,deferred_b16_s32,fp32,fp64,512,256,18,3,0.011616,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,per_element,per_element_b16_s64,fp32,fp64,512,256,18,4,0.0100159999,-116.58653674361703,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,deferred,deferred_b32_s32,fp32,fp64,512,256,18,5,0.0131519996,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,fp32_to_fp64,fp32,fp64,512,256,18,6,0.0102080004,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,deferred,deferred_b128_s32,fp32,fp64,512,256,18,7,0.0107199997,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,per_element,per_element_b128_s64,fp32,fp64,512,256,18,8,0.0115839997,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,deferred,deferred_b32_s64,fp32,fp64,512,256,18,9,0.0128319999,-116.58651809556568,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,per_element,per_element_b32_s64,fp32,fp64,512,256,18,10,0.00963199977,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,16,fp64,deferred,deferred_b16_s64,fp32,fp64,512,256,18,11,0.0106880004,-116.58653674361693,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,0,none,baseline,raw_fp64,fp64,fp64,512,256,18,12,0.0114240004,-116.58652247266033,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp32,per_element,per_element_b32_s32,fp32,fp64,512,256,18,13,0.0120000001,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,per_element,per_element_b128_s32,fp32,fp64,512,256,18,14,0.0109440004,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,per_element,per_element_b128_s64,fp32,fp64,512,256,19,0,0.0101439999,-116.58653876537797,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp32,deferred,deferred_b128_s32,fp32,fp64,512,256,19,1,0.0107199997,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,32,fp64,per_element,per_element_b32_s64,fp32,fp64,512,256,19,2,0.0108479997,-116.58651809556569,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
full,initial,1048576,128,fp64,deferred,deferred_b128_s64,fp32,fp64,512,256,19,3,0.00972799957,-116.58653876537781,1,460445,gpu-nvidia-h200-3.int.coma-cluster.de,block-scale-v1,99410d5765f9e7e34b3dc8570f44c2d70fcfdcb0,ec4d92bccca4c2ebb8197b6daf4d59d89ca35fbbe6d9bdf700cf828079d3533b,2127db92b13fe61e799dffdb8388c4aaa626b3a0fb4b624ea5d47038a6e1dc91,af181c9ec0eaefeaf3d4a52470e912119d604e7248dc654b07b404de31bcc337
