graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g4_u16_split_fp32,u16_4x4_shared_fp32,0.5,0.28066020743041431,0,4,shared,4,67108864,7.4861903190612793,7.4854164123535156,7.4858033657073975,0.50000876211540324,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.5,0.28066020743041431,1,4,shared,4,67108864,7.4835066795349121,7.4841442108154297,7.4838254451751709,0.49985627867717414,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.5,0.28066020743041431,2,4,shared,4,67108864,7.4853925704956055,7.4850096702575684,7.4852011203765869,0.49996233333466955,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.5,0.28066020743041431,3,4,shared,4,67108864,7.4830231666564941,7.4864997863769531,7.4847614765167236,0.49992843995712682,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.625,0.38409462450079257,0,4,shared,4,67108864,9.1067109107971191,9.1066703796386719,9.1066906452178955,0.6249675060763763,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.625,0.38409462450079257,1,4,shared,4,67108864,9.1047368049621582,9.1058731079101562,9.1053049564361572,0.62486067944390433,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.625,0.38409462450079257,2,4,shared,4,67108864,9.1075143814086914,9.106043815612793,9.1067790985107422,0.62497432518866936,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.625,0.38409462450079257,3,4,shared,4,67108864,9.1043190956115723,9.1058473587036133,9.1050832271575928,0.62484358571228027,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.75,0.51441965182959581,0,4,shared,4,67108864,10.729133129119873,10.728720188140869,10.728926658630371,0.75003022771455063,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.75,0.51441965182959581,1,4,shared,4,67108864,10.728601455688477,10.726163387298584,10.72738242149353,0.74991117814494967,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.75,0.51441965182959581,2,4,shared,4,67108864,10.728420734405518,10.728738784790039,10.728579759597778,0.7500034842957195,nan,nan,nan,1,1,1
g4_u16_split_fp32,u16_4x4_shared_fp32,0.75,0.51441965182959581,3,4,shared,4,67108864,10.727924346923828,10.727730751037598,10.727827548980713,0.74994549427069379,nan,nan,nan,1,1,1
