gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,42,2093,10.313983917236328,0.004927847069869244,2312,2312,8192,0.46917040387402825,0.46917040387402825,1.6623892510969032
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,0,2333,10.712863922119141,0.0045918833785337076,2184,2184,8192,0.47562183530397084,0.47562183530397084,1.7840174335211212
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,1,2254,10.501312255859375,0.0046589672829899622,2184,2184,8192,0.46877341422290159,0.46877341422290159,1.7583295830192351
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,2,2056,10.901375770568848,0.0053022255693428244,2120,2120,8192,0.39983210300552341,0.39983210300552341,1.5450115980288903
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,3,2333,10.72054386138916,0.0045951752513455468,2120,2120,8192,0.46135345967038527,0.46135345967038527,1.782739406424432
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_shared_x8,pair_high_lut,shared,shift_mask,8,8,128,dot,4096,1,2,256,10,0,1,4,2243,10.835519790649414,0.0048308157782654543,2088,2088,8192,0.432225134602362,0.432225134602362,1.6957798384399183
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,1,5,1756,8.072575569152832,0.0045971387068068524,65800,65800,8192,14.313250958160522,14.313250958160522,1.7819779916299543
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,6,2298,10.556703567504883,0.0045938657822040393,2120,2120,8192,0.46148496723882709,0.46148496723882709,1.7832475715190905
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_warp_x1,warp_high_lut,warp_register,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,7,2084,10.248671531677246,0.0049177886428393696,2312,2312,8192,0.47013000515311432,0.47013000515311432,1.6657893608193393
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,8,2287,10.766880035400391,0.0047078618432008701,2088,2088,8192,0.44351343976151408,0.44351343976151408,1.7400680548497718
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,9,2093,10.332991600036621,0.0049369286192243768,2312,2312,8192,0.46830735834362336,0.46830735834362336,1.659331262781558
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,1,10,2310,10.621503829956055,0.0045980536060415819,2120,2120,8192,0.46106465509981004,0.46106465509981004,1.7816234219705869
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,11,2122,11.008928298950195,0.0051879963708530612,2120,2120,8192,0.40863559811076133,0.40863559811076133,1.5790296319449797
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,12,2344,10.761792182922363,0.0045912082691648304,2120,2120,8192,0.46175208696982967,0.46175208696982967,1.7842797624796438
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,13,2201,10.887167930603027,0.0049464643028637109,2184,2184,8192,0.4415274964656255,0.4415274964656255,1.6561324409553133
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,1,14,2243,10.830143928527832,0.004828419049722618,2088,2088,8192,0.43243968232623697,0.43243968232623697,1.696621588896807
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,16,0,dot,4096,1,4,256,10,0,1,15,2287,11.038240432739258,0.0048265152744815295,2120,2120,8192,0.43924029645337304,0.43924029645337304,1.6972908059179395
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,16,dot,4096,1,16,256,10,0,1,16,2112,10.417023658752441,0.0049323028687274818,2312,2312,8192,0.46874655947405125,0.46874655947405125,1.6608874633267419
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,17,2254,10.59062385559082,0.0046985908853552881,2312,2312,8192,0.49206241965141345,0.49206241965141345,1.7435014454084685
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,16,dot,4096,1,2,256,10,0,1,18,2233,10.78105640411377,0.0048280592942739672,2088,2088,8192,0.43247190490728821,0.43247190490728821,1.696748010057713
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,0,1,19,2254,10.616288185119629,0.004709977012031779,2184,2184,8192,0.46369653066690258,0.46369653066690258,1.7392866205234736
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,16,dot,4096,1,4,256,10,0,1,20,2243,10.564895629882812,0.0047101630093102148,2120,2120,8192,0.45009057983971257,0.45009057983971257,1.7392179387013798
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,21,2212,10.676128387451172,0.0048264594879978175,2088,2088,8192,0.43261525455508887,0.43261525455508887,1.6973104240015748
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,22,2047,10.341376304626465,0.0050519669294706721,2184,2184,8192,0.43230686789725919,0.43230686789725919,1.6215466400248841
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_shared_x2,pair_high_lut,shared,shift_mask,2,8,128,dot,4096,1,8,256,10,0,1,23,2243,10.824895858764648,0.0048260792950355095,2184,2184,8192,0.45254125895665182,0.45254125895665182,1.6974441361597488
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,byte_quad_l2_x8,quad_high_lut,global,shift_mask,8,16,0,dot,4096,1,2,256,10,0,1,24,2141,10.40601634979248,0.0048603532694033074,2088,2088,8192,0.42959840247504028,0.42959840247504028,1.6854741920859817
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,25,2298,10.550687789916992,0.0045912479503555231,2184,2184,8192,0.47568766131022872,0.47568766131022872,1.784264341324814
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,16,dot,4096,1,8,256,10,0,1,26,2344,11.158432006835938,0.0047604232111074819,2184,2184,8192,0.45878273908590289,0.45878273908590289,1.7208554022855844
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,27,1987,11.482303619384766,0.0057787134470985236,2088,2088,8192,0.36132610123597309,0.36132610123597309,1.4176165810943924
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,28,2122,9.9683198928833008,0.0046976059815661171,2312,2312,8192,0.49216558584788139,0.49216558584788139,1.7438669893018357
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,29,2161,10.407520294189453,0.0048160667719525469,2312,2312,8192,0.4800597893418867,0.4800597893418867,1.700973094415543
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,30,2212,10.420351982116699,0.0047108282016802439,2088,2088,8192,0.44323416405957211,0.44323416405957211,1.738972352478934
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,byte_quad_shared_x4,quad_high_lut,shared,shift_mask,4,16,4096,dot,4096,1,4,256,10,0,1,31,2191,10.585311889648438,0.0048312696894789765,2120,2120,8192,0.4388080434873487,0.4388080434873487,1.6956205152114907
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,byte_quad_shared_x8,quad_high_lut,shared,shift_mask,8,16,4096,dot,4096,1,2,256,10,0,1,32,2112,10.697952270507812,0.0050653183098995323,2088,2088,8192,0.41221496305953059,0.41221496305953059,1.6172724987469707
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,33,1883,11.326944351196289,0.0060153714026533666,2088,2088,8192,0.34711073684976257,0.34711073684976257,1.3618444235025167
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,34,2254,10.599871635437012,0.0047026937158105644,2312,2312,8192,0.49163312342179605,0.49163312342179605,1.7419803404287861
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,35,2201,10.765695571899414,0.0048912746805540273,2088,2088,8192,0.42688258917479061,0.42688258917479061,1.6748190471838529
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,36,2181,10.767231941223145,0.004936832618625926,2312,2312,8192,0.46831646494903878,0.46831646494903878,1.6593635297848295
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,37,2344,10.765631675720215,0.004592846278037634,2184,2184,8192,0.47552212022500961,0.47552212022500961,1.7836434106608419
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_warp_x8,warp_high_lut,warp_register,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,38,2065,10.951968193054199,0.0053036165583797571,2088,2088,8192,0.3936936196303526,0.3936936196303526,1.544606385063146
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,pair_shared_x4,pair_high_lut,shared,shift_mask,4,8,128,dot,4096,1,4,256,10,0,1,39,2233,10.781632423400879,0.0048283172518588796,2120,2120,8192,0.43907636748264833,0.43907636748264833,1.6966573596310637
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_warp_x4,warp_high_lut,warp_register,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,40,2151,10.599648475646973,0.0049277770691059843,2120,2120,8192,0.43021426705583871,0.43021426705583871,1.6624128659063351
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,41,2265,10.400575637817383,0.0045918656237604336,2120,2120,8192,0.46168598423920354,0.46168598423920354,1.7840243315507336
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,full_high_warp_x2,warp_high_lut,warp_register,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,42,2161,10.439743995666504,0.0048309782488044906,2184,2184,8192,0.45208235009968606,0.45208235009968606,1.6957228076999213
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,0,2212,10.414463996887207,0.004708166363873059,2088,2088,8192,0.44348475364459239,0.44348475364459239,1.739955508551964
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,byte_quad_l2_x4,quad_high_lut,global,shift_mask,4,16,0,dot,4096,1,4,256,10,0,2,1,2287,11.040608406066895,0.0048275506803965437,2120,2120,8192,0.43914608884558815,0.43914608884558815,1.6969267735014424
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,2,2093,10.308064460754395,0.0049250188536810293,2312,2312,8192,0.46943982727537747,0.46943982727537747,1.6633438862629291
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,3,2047,10.336416244506836,0.0050495438419671888,2184,2184,8192,0.43251431581771604,0.43251431581771604,1.6223247596972208
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,4,2122,9.9760961532592773,0.0047012705717527229,2312,2312,8192,0.49178194803156,0.49178194803156,1.7425076636135552
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,2,5,1756,8.1214084625244141,0.0046249478715970471,65800,65800,8192,14.227187381741993,14.227187381741993,1.7712632071615562
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m1,e0m1,2,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,6,2298,10.55190372467041,0.0045917770777503964,2184,2184,8192,0.47563284606795098,0.47563284606795098,1.784058733969164
