gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,0,10,2181,10.104767799377441,0.0046330893165416973,4232,4232,8192,0.91342940117522164,0.91342940117522164,1.7681506744866295
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,0,11,2151,10.394656181335449,0.0048324761419504649,4136,4136,8192,0.85587592747651819,0.85587592747651819,1.6951971948471074
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,12,2151,9.8976955413818359,0.0046014391173323276,4232,4232,8192,0.91971226655140259,0.91971226655140259,1.7803125915853235
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,13,1937,10.267552375793457,0.005300749806811284,4136,4136,8192,0.78026697179432603,0.78026697179432603,1.5454417391052029
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,14,2030,10.010272026062012,0.0049311684857448338,4360,4360,8192,0.88417177644690415,0.88417177644690415,1.6612695395993209
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,15,2171,10.483424186706543,0.0048288457792291769,4136,4136,8192,0.8565193814618417,0.8565193814618417,1.6964716568992766
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,0,16,2084,10.030976295471191,0.0048133283567520111,4360,4360,8192,0.90581811105488075,0.90581811105488075,1.7019408178352256
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,0,17,2122,10.743200302124023,0.0050627711131592951,4136,4136,8192,0.81694390434708652,0.81694390434708652,1.6180861857861055
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x2,warp_high_lut,warp_register,shift_mask,2,4,0,dot,4096,1,8,256,10,0,0,18,2084,10.300479888916016,0.0049426486990959764,4232,4232,8192,0.85622107854317941,0.85622107854317941,1.6574109346469106
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,0,19,2131,9.8808317184448242,0.0046367112709736385,4168,4168,8192,0.89891299164823424,0.89891299164823424,1.7667694883834777
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,20,2093,10.109760284423828,0.004830272472252187,4168,4168,8192,0.86289128075969745,0.86289128075969745,1.6959705786908448
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,21,2191,10.283871650695801,0.004693688567182018,4360,4360,8192,0.92890696465991629,0.92890696465991629,1.7453224436912922
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,22,1937,10.269760131835938,0.0053018895879380166,4168,4168,8192,0.78613481681745045,0.78613481681745045,1.5451095056066586
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,23,2276,10.467647552490234,0.0045991421583876247,4168,4168,8192,0.90625596175553413,0.90625596175553413,1.7812017367325661
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,24,2093,9.8433284759521484,0.0047029758604644764,4360,4360,8192,0.92707258751895794,0.92707258751895794,1.7418758341640606
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,25,2075,10.248319625854492,0.0049389492172792733,4360,4360,8192,0.88277886817427131,0.88277886817427131,1.6586524055237684
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,26,2103,10.408127784729004,0.0049491810673937247,4232,4232,8192,0.85509096199396117,0.85509096199396117,1.6552233366385942
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x2,pair_high_lut,shared,shift_mask,2,8,2048,dot,4096,1,8,256,10,0,0,27,1537,7.4252161979675293,0.0048309799596405528,4232,4232,8192,0.87601274179470623,0.87601274179470623,1.6957222071791667
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x8,warp_high_lut,warp_register,shift_mask,8,4,0,dot,4096,1,2,256,10,0,0,28,2047,10.85587215423584,0.0053033083313316267,4136,4136,8192,0.77989054031891014,0.77989054031891014,1.5446961572273965
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,29,1846,10.666015625,0.0057779066224268689,4136,4136,8192,0.7158301908075444,0.7158301908075444,1.4178145365317707
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,64,dot,4096,1,8,256,10,0,0,30,2222,10.537280082702637,0.0047422502622424109,4232,4232,8192,0.89240334566376611,0.89240334566376611,1.727449954555192
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,31,1898,11.411456108093262,0.0060123583288162604,4136,4136,8192,0.68791641711985485,0.68791641711985485,1.3625269074095383
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,32,2093,10.498847961425781,0.005016171983481023,4232,4232,8192,0.84367123255274845,0.84367123255274845,1.6331178490246019
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,33,2181,10.531071662902832,0.0048285518857876355,4168,4168,8192,0.86319875991559614,0.86319875991559614,1.6965749139224
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x1,warp_high_lut,warp_register,shift_mask,1,4,0,dot,4096,1,16,256,10,0,0,34,2093,10.320287704467773,0.0049308589127891895,4360,4360,8192,0.88422728719563437,0.88422728719563437,1.6613738386941825
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x4,pair_high_lut,shared,shift_mask,4,8,2048,dot,4096,1,4,256,10,0,0,35,2131,10.327136039733887,0.0048461454902552258,4168,4168,8192,0.86006497501594592,0.86006497501594592,1.6904156130831645
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,64,dot,4096,1,4,256,10,0,0,36,2233,10.757951736450195,0.0048177123763771586,4168,4168,8192,0.86514089559125318,0.86514089559125318,1.7003920865363595
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,37,2021,9.2732162475585938,0.0045884296128444304,4232,4232,8192,0.92231991271116509,0.92231991271116509,1.7853602847187768
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,64,dot,4096,1,16,256,10,0,0,38,2161,10.642111778259277,0.0049246236826743532,4360,4360,8192,0.88534683682312765,0.88534683682312765,1.6634773594621699
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,1,0,1750,8.0280637741088867,0.0045874650137765066,65800,65800,8192,14.343433639798361,14.343433639798361,1.7857356896235286
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,1,2171,9.9823684692382812,0.004598050884034215,4232,4232,8192,0.92038998843939468,0.92038998843939468,1.7816244766766356
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,2,2151,9.8895044326782227,0.0045976310705152131,4232,4232,8192,0.9204740300151486,0.9204740300151486,1.7817871582901932
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x2,pair_high_lut,shared,shift_mask,2,8,2048,dot,4096,1,8,256,10,0,1,3,1537,7.4239039421081543,0.0048301261822434318,4232,4232,8192,0.8761675865855697,0.8761675865855697,1.6960219445437117
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,4,1937,10.26796817779541,0.0053009644696930354,4168,4168,8192,0.78627201216486509,0.78627201216486509,1.5453791563470671
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,5,2084,10.053952217102051,0.0048243532711622125,4360,4360,8192,0.90374807874499896,0.90374807874499896,1.6980514360273007
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,6,2171,10.199999809265137,0.004698295628404024,4360,4360,8192,0.92799609578443232,0.92799609578443232,1.743611012996805
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,64,dot,4096,1,8,256,10,0,1,7,2222,10.532768249511719,0.004740219734253699,4232,4232,8192,0.89278561696597958,0.89278561696597958,1.7281899277375483
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,8,2171,10.483424186706543,0.0048288457792291769,4136,4136,8192,0.8565193814618417,0.8565193814618417,1.6964716568992766
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,9,1898,11.411647796630859,0.0060124593238308002,4136,4136,8192,0.6879048617604242,0.6879048617604242,1.3625040201985965
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,64,dot,4096,1,4,256,10,0,1,10,2233,10.772416114807129,0.0048241899305002814,4168,4168,8192,0.86397925041225876,0.86397925041225876,1.6981089297929999
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x2,warp_high_lut,warp_register,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,11,2084,10.308287620544434,0.0049463952113936822,4232,4232,8192,0.85557255721335768,0.85557255721335768,1.6561555738874827
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,12,2030,10.027359962463379,0.0049395861884056055,4360,4360,8192,0.8826650317862591,0.8826650317862591,1.6584385184387693
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,13,2276,10.481247901916504,0.0046051177073446851,4168,4168,8192,0.90508001420951145,0.90508001420951145,1.7788904693868324
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,14,2047,10.826016426086426,0.0052887232174335247,4168,4168,8192,0.78809191342454454,0.78809191342454454,1.5489560831991047
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,15,2103,10.40556812286377,0.0049479639195738325,4232,4232,8192,0.85530130550436623,0.85530130550436623,1.6556305044167694
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,16,2181,10.533568382263184,0.0048296966447790848,4168,4168,8192,0.86299416020375097,0.86299416020375097,1.696172783202766
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x4,warp_high_lut,warp_register,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,17,2131,10.665023803710938,0.0050047038027737859,4168,4168,8192,0.83281651906950915,0.83281651906950915,1.6368601065780757
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,64,dot,4096,1,2,256,10,0,1,18,2131,10.293727874755859,0.0048304682659577004,4136,4136,8192,0.85623168858143539,0.85623168858143539,1.6959018357976592
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,19,2021,9.2728004455566406,0.0045882238721210496,4232,4232,8192,0.92236127049389716,0.92236127049389716,1.7854403421280731
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x4,pair_high_lut,shared,shift_mask,4,8,2048,dot,4096,1,4,256,10,0,1,20,2131,10.322527885437012,0.0048439830527625587,4168,4168,8192,0.86044892283901764,0.86044892283901764,1.6911702437373397
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,1,21,2161,10.433695793151855,0.0048281794507875316,4168,4168,8192,0.86326534514373754,0.86326534514373754,1.6967057839293422
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,22,1846,10.668416023254395,0.005779206946508339,4136,4136,8192,0.71566912870266286,0.71566912870266286,1.4174955276431853
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,23,2131,9.9436798095703125,0.0046662035708917469,4168,4168,8192,0.89323149679975555,0.89323149679975555,1.7556027883357961
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,24,2151,10.394623756408691,0.0048324610676005074,4136,4136,8192,0.8558785972907329,0.8558785972907329,1.6952024828350298
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,25,2093,10.495072364807129,0.0050143680672752643,4232,4232,8192,0.8439747428232981,0.8439747428232981,1.6337053622893334
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x1,warp_high_lut,warp_register,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,26,2093,10.346431732177734,0.00494335008704144,4360,4360,8192,0.88199296493876866,0.88199296493876866,1.6571757726555949
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,27,2075,10.256128311157227,0.0049427124391119162,4360,4360,8192,0.88210674881652329,0.88210674881652329,1.6573895610791189
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,64,dot,4096,1,16,256,10,0,1,28,2161,10.66972827911377,0.0049374031833011424,4360,4360,8192,0.88305529002492933,0.88305529002492933,1.6591717742853718
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,0,1,29,2112,10.170880317687988,0.0048157577261780243,4232,4232,8192,0.87878174954591881,0.87878174954591881,1.7010822524291511
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,30,2093,10.1080322265625,0.004829446835433588,4168,4168,8192,0.86303879968600927,0.86303879968600927,1.6962605199202947
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x8,warp_high_lut,warp_register,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,31,2047,10.855392456054688,0.0053030739892792811,4136,4136,8192,0.77992500356611216,0.77992500356611216,1.5447644171212744
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,32,2039,10.806464195251465,0.0052998843527471626,4136,4136,8192,0.78039438688056084,0.78039438688056084,1.5456941047692347
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x8,pair_high_lut,shared,shift_mask,8,8,2048,dot,4096,1,2,256,10,0,1,33,2021,10.241824150085449,0.0050677012123134333,4136,4136,8192,0.81614914272183248,0.81614914272183248,1.616512035100883
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,1,34,2122,10.742207527160645,0.0050623032644489373,4136,4136,8192,0.817019404792658,0.817019404792658,1.6182357263204674
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,35,2191,10.861215591430664,0.0049571956145279157,4360,4360,8192,0.87952954432991681,0.87952954432991681,1.6525472539336419
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,36,2093,9.8205757141113281,0.004692104975686253,4360,4360,8192,0.92922047196148239,0.92922047196148239,1.7459114922725836
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,37,2181,10.103679656982422,0.0046325903975160121,4232,4232,8192,0.91352777536066887,0.91352777536066887,1.7683411001310492
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,38,1937,10.258048057556152,0.0052958430859866559,4136,4136,8192,0.78098990714892602,0.78098990714892602,1.5468736265386851
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,0,2171,9.9837436676025391,0.0045986843240914503,4232,4232,8192,0.92026321046424608,0.92026321046424608,1.7813790690271984
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,2,1,2151,10.39628791809082,0.0048332347364438959,4136,4136,8192,0.85574159450883747,0.85574159450883747,1.6949311272283356
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,2,2151,9.8893117904663086,0.0045975415111419379,4232,4232,8192,0.92049196070202632,0.92049196070202632,1.7818218672190453
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,3,2039,10.80076789855957,0.0052970906810002796,4136,4136,8192,0.78080596483558318,0.78080596483558318,1.5465092997904006
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,2,4,2122,10.742239952087402,0.0050623185448102747,4136,4136,8192,0.81701693865947922,0.81701693865947922,1.6182308417549454
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,2,5,2161,10.437984466552734,0.0048301640289461984,4168,4168,8192,0.86291065376289844,0.86291065376289844,1.6960086553804377
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,6,2021,9.2755203247070312,0.0045895696807061017,4232,4232,8192,0.92209080467624793,0.92209080467624793,1.7849167939290698
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,2,7,2084,10.055168151855469,0.0048249367331360217,4360,4360,8192,0.90363879179119699,0.90363879179119699,1.6978460968700655
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,pair_shared_x8,pair_high_lut,shared,shift_mask,8,8,2048,dot,4096,1,2,256,10,0,2,8,2021,10.243200302124023,0.0050683821386066424,4136,4136,8192,0.81603949483119176,0.81603949483119176,1.6162948601685503
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,9,2093,9.848480224609375,0.0047054372788386881,4360,4360,8192,0.92658763503400854,0.92658763503400854,1.7409646573849995
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_warp_x1,warp_high_lut,warp_register,shift_mask,1,4,0,dot,4096,1,16,256,10,0,2,10,2093,10.347071647644043,0.0049436558278280187,4360,4360,8192,0.88193841801393236,0.88193841801393236,1.6570732844885627
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,11,2030,10.0283203125,0.0049400592672413793,4360,4360,8192,0.88258050443081115,0.88258050443081115,1.6582797000681664
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,64,dot,4096,1,2,256,10,0,2,12,2131,10.296671867370605,0.0048318497735197587,4136,4136,8192,0.85598687746186541,0.85598687746186541,1.6954169487832691
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,64,dot,4096,1,4,256,10,0,2,13,2233,10.774911880493164,0.0048253076043408708,4168,4168,8192,0.86377912907571863,0.86377912907571863,1.6977156011008367
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m3,e0m3,4,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,2,14,2181,10.074367523193359,0.0046191506296163962,4232,4232,8192,0.91618575347291764,0.91618575347291764,1.7734862222235683
